date	volume	high	low	open	close	adj_close	ticker	ropen	rhigh	rlow	rclose	rhi_100	rlo_100	rbo_100	rtt_50	rtt_20	rtt_5020	rema_50100	rema_100150	rema_50100150	rsma_50100	rsma_100150	rsma_50100150	hi1	lo1	hi2	lo2	hi3	lo3	hi4	lo4	rt	rg	flr	clg	rg_ch	rh1	rl1	rh2	rl2	rh3	rl3	rh4	rl4	rrt	rrg	rflr	rclg	rrg_ch
2016-01-04 08:00:00	51770455	3.87	3.77	3.87	3.78	2.46	ENEL.MI	3.87	3.87	3.77	3.78						0																																
2016-01-05 08:00:00	35763814	3.86	3.77	3.82	3.85	2.51	ENEL.MI	3.77	3.82	3.72	3.81						0							3.86														3.72											
2016-01-06 08:00:00	39831469	3.86	3.75	3.85	3.76	2.45	ENEL.MI	3.91	3.91	3.81	3.81						0																				3.91												
2016-01-07 08:00:00	65615843	3.78	3.51	3.69	3.77	2.46	ENEL.MI	3.79	3.88	3.6	3.87						0								3.51													3.6		3.6							3.6		
2016-01-08 08:00:00	38760523	3.81	3.74	3.77	3.74	2.44	ENEL.MI	3.94	3.97	3.9	3.9						0							3.81																									
2016-01-11 08:00:00	35228096	3.8	3.72	3.74	3.75	2.44	ENEL.MI	3.92	3.98	3.9	3.93						0																				3.98												
2016-01-12 08:00:00	42828651	3.75	3.7	3.74	3.72	2.42	ENEL.MI	3.88	3.9	3.84	3.86						0								3.7													3.84											
2016-01-13 08:00:00	46178595	3.81	3.73	3.74	3.78	2.46	ENEL.MI	3.85	3.92	3.84	3.89						0							3.81		3.81																							
2016-01-14 08:00:00	51516226	3.76	3.69	3.73	3.74	2.43	ENEL.MI	3.91	3.93	3.87	3.91						0																																
2016-01-15 08:00:00	67921932	3.73	3.63	3.71	3.67	2.39	ENEL.MI	4.01	4.03	3.92	3.96						0																																
2016-01-18 08:00:00	39285972	3.7	3.57	3.67	3.6	2.35	ENEL.MI	4.07	4.11	3.97	4.0						0								3.57												4.11												
