volume	high	low	open	close	adj_close	ticker	ropen	rhigh	rlow	rclose	rhi_100	rlo_100	rbo_100	rtt_50	rtt_20	rtt_5020	rema_50100	rema_100150	rema_50100150	rsma_50100	rsma_100150	rsma_50100150	hi1	lo1	hi2	lo2	hi3	lo3	hi4	lo4	rt	rg	flr	clg	rg_ch	rh1	rl1	rh2	rl2	rh3	rl3	rh4	rl4	rrt	rrg	rflr	rclg	rrg_ch	rbo_100_chg1D	rbo_100_chg1D_fx	rbo_100_PL_cum	rbo_100_returns	rbo_100_log_returns	rbo_100_cumul	stop_loss	rbo_100_PL_cum_fx
7789	6.8	6.47	6.62	6.64	5.87	IVS.MI	8.7	8.94	8.51	8.73			0.0		1.0	0																				8.94		8.94		8.94									-0.0	-0.0	0.0	-0.0	-0.0	0.0		0.0
10708	6.76	6.29	6.76	6.51	5.75	IVS.MI	8.49	8.49	7.89	8.17			0.0		1.0	0								6.29		6.29		6.29					6.29																-0.0	-0.0	0.0	-0.0	-0.0	0.0		0.0
1750	6.82	6.6	6.64	6.71	5.93	IVS.MI	8.08	8.29	8.03	8.16			0.0		1.0	0																					8.03												0.0	0.0	0.0	0.0	0.0	0.0		0.0
1607	6.84	6.63	6.84	6.79	6.0	IVS.MI	8.37	8.37	8.1	8.3			0.0		1.0	0																				8.37													0.0	0.0	0.0	0.0	0.0	0.0		0.0
4231	6.9	6.65	6.82	6.9	6.1	IVS.MI	8.13	8.24	7.94	8.24			0.0		1.0	0																					7.94		7.94										0.0	0.0	0.0	0.0	0.0	0.0		0.0
5017	6.99	6.89	6.9	6.95	6.14	IVS.MI	8.36	8.47	8.35	8.42			0.0		1.0	0																																	0.0	0.0	0.0	0.0	0.0	0.0		0.0
347	6.95	6.95	6.95	6.95	6.14	IVS.MI	8.52	8.52	8.52	8.52			0.0		1.0	0																				8.52													0.0	0.0	0.0	0.0	0.0	0.0		0.0
28915	7.07	6.96	7.01	6.99	6.18	IVS.MI	8.3	8.37	8.25	8.28			0.0		1.0	0																					8.25												0.0	0.0	0.0	0.0	0.0	0.0		0.0
11642	7.14	7.01	7.07	7.11	6.28	IVS.MI	8.55	8.62	8.47	8.59			0.0		1.0	0							7.14																										0.0	0.0	0.0	0.0	0.0	0.0		0.0
676	7.12	7.03	7.12	7.07	6.25	IVS.MI	8.83	8.83	8.72	8.77			0.0		1.0	0																				8.83		8.83											-0.0	-0.0	0.0	-0.0	-0.0	0.0		0.0
3465	7.11	7.01	7.11	7.01	6.2	IVS.MI	8.62	8.62	8.5	8.5			0.0		1.0	0																																	-0.0	-0.0	0.0	-0.0	-0.0	0.0		0.0
1443	7.07	6.96	7.03	7.06	6.24	IVS.MI	8.34	8.39	8.26	8.37			0.0		1.0	0								6.96																									0.0	0.0	0.0	0.0	0.0	0.0		0.0
1645	7.06	7.01	7.03	7.05	6.23	IVS.MI	8.27	8.31	8.24	8.29			0.0		1.0	0																					8.24												-0.0	-0.0	0.0	-0.0	-0.0	0.0		0.0
4816	7.42	7.05	7.05	7.25	6.41	IVS.MI	8.11	8.54	8.11	8.34			0.0		1.0	0																																	0.0	0.0	0.0	0.0	0.0	0.0		0.0
3994	7.58	7.07	7.51	7.38	6.52	IVS.MI	8.55	8.64	8.06	8.4			0.0		1.0	0							7.58		7.58											8.64													0.0	0.0	0.0	0.0	0.0	0.0		0.0
10825	7.48	6.93	7.36	7.24	6.4	IVS.MI	8.32	8.46	7.83	8.18			0.0		-1.0	0																																	-0.0	-0.0	0.0	-0.0	-0.0	0.0		0.0
9929	7.33	6.96	7.33	7.18	6.34	IVS.MI	8.32	8.32	7.89	8.14			0.0		-1.0	0																					7.89												-0.0	-0.0	0.0	-0.0	-0.0	0.0		0.0
7416	7.32	6.96	7.32	7.11	6.28	IVS.MI	8.4	8.4	7.99	8.16			0.0		-1.0	0																				8.4													-0.0	-0.0	0.0	-0.0	-0.0	0.0		0.0
2987	7.07	6.95	7.07	7.05	6.23	IVS.MI	8.14	8.14	7.99	8.11			0.0		-1.0	0																																	-0.0	-0.0	0.0	-0.0	-0.0	0.0		0.0
6730	7.25	6.82	7.06	6.95	6.14	IVS.MI	8.04	8.25	7.76	7.91			0.0		-1.0	0																																	-0.0	-0.0	0.0	-0.0	-0.0	0.0		0.0
124460	7.07	6.69	7.02	7.01	6.19	IVS.MI	8.03	8.1	7.66	8.02			0.0		-1.0	0								6.69		6.69																							0.0	0.0	0.0	0.0	0.0	0.0		0.0
2724	7.29	6.96	7.29	7.15	6.32	IVS.MI	7.96	7.96	7.6	7.81			0.0		-1.0	0																					7.6		7.6		7.6								0.0	0.0	0.0	0.0	0.0	0.0		0.0
724	7.33	7.22	7.25	7.22	6.38	IVS.MI	7.92	8.01	7.89	7.89			0.0		-1.0	0							7.33													8.01													0.0	0.0	0.0	0.0	0.0	0.0		0.0
20689	7.2	6.9	7.2	7.07	6.25	IVS.MI	7.96	7.96	7.63	7.82			0.0		-1.0	0																					7.63												-0.0	-0.0	0.0	-0.0	-0.0	0.0		0.0
11290	7.22	6.91	7.22	7.05	6.23	IVS.MI	7.99	7.99	7.64	7.8			0.0		-1.0	0								6.91																									-0.0	-0.0	0.0	-0.0	-0.0	0.0		0.0
3714	7.12	6.97	7.06	7.1	6.28	IVS.MI	7.86	7.93	7.77	7.91			0.0		-1.0	0																																	0.0	0.0	0.0	0.0	0.0	0.0		0.0
3781	7.17	7.03	7.16	7.17	6.34	IVS.MI	7.98	7.99	7.83	7.99			0.0		-1.0	0																																	0.0	0.0	0.0	0.0	0.0	0.0		0.0
1159	7.22	7.08	7.22	7.2	6.36	IVS.MI	8.01	8.01	7.86	7.98			0.0		-1.0	0							7.22																										0.0	0.0	0.0	0.0	0.0	0.0		0.0
4093	7.27	7.04	7.16	7.2	6.36	IVS.MI	7.94	8.06	7.81	7.98			0.0		-1.0	0																																	0.0	0.0	0.0	0.0	0.0	0.0		0.0
3611	7.25	7.07	7.22	7.16	6.33	IVS.MI	8.11	8.14	7.95	8.04			0.0		-1.0	0								7.07																									-0.0	-0.0	0.0	-0.0	-0.0	0.0		0.0
8807	7.21	7.07	7.14	7.21	6.37	IVS.MI	8.15	8.23	8.07	8.23			0.0		-1.0	0																																	0.0	0.0	0.0	0.0	0.0	0.0		0.0
5162	7.31	7.1	7.31	7.22	6.38	IVS.MI	8.34	8.34	8.1	8.23			0.0		-1.0	0																				8.34													0.0	0.0	0.0	0.0	0.0	0.0		0.0
2644	7.33	7.12	7.33	7.2	6.37	IVS.MI	8.27	8.27	8.03	8.13			0.0		-1.0	0																					8.03												-0.0	-0.0	0.0	-0.0	-0.0	0.0		0.0
1117	7.38	7.18	7.38	7.2	6.37	IVS.MI	8.44	8.44	8.22	8.24			0.0		-1.0	0							7.38		7.38																								0.0	0.0	0.0	0.0	0.0	0.0		0.0
0	7.2	7.2	7.2	7.2	6.37	IVS.MI	8.4	8.4	8.4	8.4			0.0		-1.0	0																				8.4													0.0	0.0	0.0	0.0	0.0	0.0		0.0
4662	7.37	6.89	7.37	7.06	6.24	IVS.MI	8.67	8.67	8.1	8.3			0.0		1.0	0																																	-0.0	-0.0	0.0	-0.0	-0.0	0.0		0.0
14061	6.99	6.66	6.99	6.9	6.1	IVS.MI	8.47	8.47	8.07	8.36			0.0		1.0	0																																	-0.0	-0.0	0.0	-0.0	-0.0	0.0		0.0
6494	6.95	6.71	6.71	6.86	6.06	IVS.MI	8.07	8.35	8.07	8.25			0.0		1.0	0																					8.07												-0.0	-0.0	0.0	-0.0	-0.0	0.0		0.0
10716	6.89	6.67	6.89	6.83	6.04	IVS.MI	8.49	8.49	8.22	8.42			0.0		1.0	0								6.67		6.67										8.49		8.49											-0.0	-0.0	0.0	-0.0	-0.0	0.0		0.0
10543	6.9	6.67	6.72	6.9	6.1	IVS.MI	7.96	8.18	7.89	8.18			0.0		1.0	0																																	0.0	0.0	0.0	0.0	0.0	0.0		0.0
871	6.95	6.7	6.95	6.89	6.09	IVS.MI	8.13	8.13	7.84	8.06			0.0		1.0	0																					7.84												-0.0	-0.0	0.0	-0.0	-0.0	0.0		0.0
1000	6.92	6.74	6.92	6.88	6.08	IVS.MI	8.22	8.22	8.01	8.18			0.0		1.0	0																				8.22													-0.0	-0.0	0.0	-0.0	-0.0	0.0		0.0
14731	7.03	6.82	7.03	6.9	6.1	IVS.MI	8.03	8.03	7.78	7.88			0.0		1.0	0																																	0.0	0.0	0.0	0.0	0.0	0.0		0.0
41997	7.04	6.79	6.79	6.96	6.15	IVS.MI	7.68	7.97	7.68	7.88			0.0		1.0	0							7.04																										0.0	0.0	0.0	0.0	0.0	0.0		0.0
26650	6.9	6.75	6.9	6.89	6.09	IVS.MI	7.84	7.84	7.66	7.83			0.0		-1.0	0								6.75													7.66												-0.0	-0.0	0.0	-0.0	-0.0	0.0		0.0
12365	6.98	6.9	6.98	6.92	6.12	IVS.MI	7.88	7.88	7.8	7.82			0.0		-1.0	0							6.98													7.88													0.0	0.0	0.0	0.0	0.0	0.0		0.0
7953	6.97	6.82	6.82	6.92	6.12	IVS.MI	7.66	7.84	7.66	7.78			0.0		-1.0	0																																	0.0	0.0	0.0	0.0	0.0	0.0		0.0
6051	6.94	6.78	6.78	6.94	6.13	IVS.MI	7.54	7.71	7.54	7.71			0.0	-1.0	-1.0	0								6.78													7.54												0.0	0.0	0.0	0.0	0.0	0.0		0.0
1168	6.95	6.92	6.95	6.92	6.12	IVS.MI	7.69	7.7	7.66	7.66			0.0	-1.0	-1.0	0							6.95																										-0.0	-0.0	0.0	-0.0	-0.0	0.0		0.0
579	6.93	6.92	6.92	6.93	6.12	IVS.MI	7.68	7.69	7.68	7.69			0.0	-1.0	-1.0	0																				7.69			7.68										0.0	0.0	0.0	0.0	0.0	0.0		0.0
2146	6.93	6.68	6.8	6.69	5.91	IVS.MI	7.66	7.81	7.53	7.53			0.0	-1.0	-1.0	0								6.68																									-0.0	-0.0	0.0	-0.0	-0.0	0.0		0.0
