date	volume	high	low	open	close	adj_close	ticker	ropen	rhigh	rlow	rclose	rhi_100	rlo_100	rbo_100	rtt_50	rtt_20	rtt_5020	rema_50100	rema_100150	rema_50100150	rsma_50100	rsma_100150	rsma_50100150	hi1	lo1	hi2	lo2	hi3	lo3	hi4	lo4	rg	flr	clg	rg_ch	rh1	rl1	rh2	rl2	rh3	rl3	rh4	rl4	rrg	rflr	rclg	rrg_ch
2021-05-04 07:00:00	94500	2.98	2.64	2.76	2.68	2.42	LFG.MI	2.39	2.58	2.28	2.32	3.35	2.11	1.0	1.0	1.0	1	-1.0	-1.0	1.0	-1.0	1.0	-1.0									0.0			3.06									0.0			3.21
2021-05-05 07:00:00	36000	2.74	2.6	2.72	2.64	2.38	LFG.MI	2.31	2.32	2.2	2.24	3.35	2.11	1.0	1.0	1.0	1	-1.0	-1.0	1.0	-1.0	1.0	-1.0									0.0			3.06									0.0			3.21
2021-05-06 07:00:00	4500	2.7	2.64	2.68	2.64	2.38	LFG.MI	2.27	2.29	2.23	2.23	3.35	2.11	1.0	1.0	1.0	1	-1.0	-1.0	1.0	-1.0	1.0	-1.0									0.0			3.06									0.0			3.21
2021-05-07 07:00:00	2100	2.66	2.62	2.64	2.64	2.38	LFG.MI	2.22	2.24	2.21	2.22	3.35	2.11	1.0	1.0	1.0	1	-1.0	-1.0	1.0	-1.0	1.0	-1.0									0.0			3.06									0.0			3.21
2021-05-10 07:00:00	17400	2.62	2.52	2.62	2.58	2.33	LFG.MI	2.19	2.19	2.11	2.16	3.35	2.11	-1.0	-1.0	-1.0	-1	-1.0	-1.0	1.0	-1.0	1.0	-1.0		2.52		2.52					0.0			3.06		2.11		2.11		2.11			0.0			3.21
2021-05-11 07:00:00	3000	2.6	2.58	2.58	2.6	2.35	LFG.MI	2.19	2.21	2.19	2.21	3.35	2.11	-1.0	-1.0	-1.0	-1	-1.0	-1.0	1.0	-1.0	1.0	-1.0									0.0			3.06									0.0			3.21
2021-05-12 07:00:00	0	2.6	2.6	2.6	2.6	2.35	LFG.MI	2.2	2.2	2.2	2.2	3.35	2.11	-1.0	-1.0	-1.0	-1	-1.0	-1.0	1.0	-1.0	1.0	-1.0									0.0			3.06									0.0			3.21
2021-05-13 07:00:00	51600	2.8	2.64	2.64	2.72	2.45	LFG.MI	2.24	2.37	2.24	2.3	3.35	2.11	-1.0	-1.0	-1.0	-1	-1.0	-1.0	1.0	-1.0	1.0	-1.0	2.8								0.0			3.06	2.37								0.0			3.21
2021-05-14 07:00:00	4200	2.74	2.66	2.74	2.66	2.4	LFG.MI	2.29	2.29	2.23	2.23	3.35	2.11	-1.0	-1.0	-1.0	-1	-1.0	-1.0	1.0	-1.0	1.0	-1.0		2.66							0.0			3.06		2.23							0.0			3.21
2021-05-17 07:00:00	300	2.7	2.7	2.7	2.7	2.44	LFG.MI	2.25	2.25	2.25	2.25	3.35	2.11	-1.0	-1.0	-1.0	-1	-1.0	-1.0	1.0	-1.0	1.0	-1.0									0.0			3.06									0.0			3.21
2021-05-18 07:00:00	3600	2.76	2.7	2.74	2.74	2.47	LFG.MI	2.28	2.3	2.25	2.28	3.35	2.11	-1.0	-1.0	-1.0	-1	-1.0	-1.0	1.0	-1.0	1.0	-1.0									0.0			3.06									0.0			3.21
2021-05-19 07:00:00	2100	2.8	2.78	2.8	2.78	2.51	LFG.MI	2.37	2.37	2.35	2.35	3.35	2.11	-1.0	-1.0	-1.0	-1	-1.0	-1.0	1.0	-1.0	1.0	-1.0	2.8								0.0			3.06	2.37								0.0			3.21
2021-05-20 07:00:00	5100	2.78	2.72	2.74	2.72	2.45	LFG.MI	2.3	2.33	2.28	2.28	3.35	2.11	-1.0	-1.0	-1.0	-1	-1.0	-1.0	1.0	-1.0	1.0	-1.0									0.0			3.06									0.0			3.21
2021-05-21 07:00:00	0	2.72	2.72	2.72	2.72	2.45	LFG.MI	2.26	2.26	2.26	2.26	3.35	2.11	-1.0	-1.0	-1.0	-1	-1.0	-1.0	1.0	-1.0	1.0	-1.0		2.72							0.0			3.06		2.26							0.0			3.21
2021-05-24 07:00:00	1800	2.8	2.72	2.8	2.72	2.45	LFG.MI	2.33	2.33	2.27	2.27	3.35	2.11	-1.0	-1.0	-1.0	-1	-1.0	-1.0	1.0	-1.0	1.0	-1.0	2.8								0.0			3.06	2.33								0.0			3.21
2021-05-25 07:00:00	0	2.72	2.72	2.72	2.72	2.45	LFG.MI	2.27	2.27	2.27	2.27	3.35	2.11	-1.0	-1.0	-1.0	-1	-1.0	-1.0	1.0	-1.0	1.0	-1.0									0.0			3.06									0.0			3.21
2021-05-26 07:00:00	13200	2.74	2.68	2.74	2.68	2.42	LFG.MI	2.29	2.29	2.24	2.24	3.35	2.11	-1.0	-1.0	-1.0	-1	-1.0	-1.0	1.0	-1.0	1.0	-1.0									0.0			3.06									0.0			3.21
2021-05-27 07:00:00	3000	2.7	2.64	2.64	2.66	2.4	LFG.MI	2.18	2.23	2.18	2.2	3.35	2.11	-1.0	-1.0	-1.0	-1	-1.0	-1.0	1.0	-1.0	1.0	-1.0		2.64							0.0			3.06		2.18							0.0			3.21
2021-05-28 07:00:00	3900	2.78	2.7	2.7	2.72	2.45	LFG.MI	2.22	2.29	2.22	2.24	3.35	2.11	-1.0	-1.0	-1.0	-1	-1.0	-1.0	1.0	-1.0	1.0	-1.0									0.0			3.06									0.0			3.21
2021-05-31 07:00:00	4200	2.82	2.72	2.72	2.82	2.54	LFG.MI	2.24	2.32	2.24	2.32	3.35	2.11	-1.0	-1.0	-1.0	-1	-1.0	-1.0	1.0	-1.0	1.0	-1.0									0.0			3.06									0.0			3.21
2021-06-01 07:00:00	300	2.82	2.82	2.82	2.82	2.54	LFG.MI	2.31	2.31	2.31	2.31	3.35	2.11	-1.0	-1.0	-1.0	0	-1.0	-1.0	1.0	-1.0	1.0	-1.0	2.82								0.0			3.06	2.31								0.0			3.21
2021-06-02 07:00:00	5400	2.84	2.76	2.82	2.84	2.56	LFG.MI	2.3	2.32	2.25	2.32	3.35	2.11	-1.0	-1.0	-1.0	0	-1.0	-1.0	1.0	-1.0	1.0	-1.0		2.76							0.0			3.06		2.25							0.0			3.21
2021-06-03 07:00:00	6600	2.86	2.78	2.8	2.86	2.58	LFG.MI	2.28	2.33	2.26	2.33	3.35	2.11	-1.0	-1.0	-1.0	0	-1.0	-1.0	1.0	-1.0	1.0	-1.0									0.0			3.06									0.0			3.21
2021-06-04 07:00:00	2100	2.92	2.82	2.92	2.82	2.54	LFG.MI	2.37	2.37	2.29	2.29	3.35	2.11	-1.0	-1.0	-1.0	0	-1.0	-1.0	1.0	-1.0	1.0	-1.0	2.92								0.0			3.06	2.37								0.0			3.21
