volume	high	low	open	close	adj_close	ticker	ropen	rhigh	rlow	rclose	rhi_100	rlo_100	rbo_100	rtt_50	rtt_20	rtt_5020	rema_50100	rema_100150	rema_50100150	rsma_50100	rsma_100150	rsma_50100150	hi1	lo1	hi2	lo2	hi3	lo3	rt	rg	flr	clg	rg_ch	rh1	rl1	rh2	rl2	rh3	rl3	rrt	rrg	rflr	rclg	rrg_ch	rbo_100_chg1D	rbo_100_chg1D_fx	rbo_100_PL_cum	rbo_100_returns	rbo_100_log_returns	rbo_100_cumul	stop_loss	rbo_100_PL_cum_fx
129665	0.18	0.18	0.18	0.18	0.18	OLI.MI	0.18	0.18	0.18	0.18			0.0			0																																				
58700	0.18	0.18	0.18	0.18	0.18	OLI.MI	0.17	0.18	0.17	0.18			0.0			0																													0.0	0.0	0.0	0.0	0.0	0.0		0.0
70708	0.18	0.18	0.18	0.18	0.18	OLI.MI	0.18	0.18	0.18	0.18			0.0			0																													0.0	0.0	0.0	0.0	0.0	0.0		0.0
17380	0.18	0.17	0.18	0.18	0.18	OLI.MI	0.18	0.18	0.17	0.18			0.0			0																													0.0	0.0	0.0	0.0	0.0	0.0		0.0
147464	0.18	0.17	0.18	0.18	0.18	OLI.MI	0.18	0.18	0.18	0.18			0.0			0																													0.0	0.0	0.0	0.0	0.0	0.0		0.0
134139	0.18	0.17	0.17	0.17	0.17	OLI.MI	0.18	0.19	0.18	0.18			0.0			0																													-0.0	-0.0	0.0	-0.0	-0.0	0.0		0.0
70294	0.17	0.16	0.17	0.17	0.17	OLI.MI	0.17	0.18	0.17	0.17			0.0			0																													0.0	0.0	0.0	0.0	0.0	0.0		0.0
40190	0.17	0.16	0.17	0.17	0.17	OLI.MI	0.17	0.18	0.17	0.17			0.0			0																													0.0	0.0	0.0	0.0	0.0	0.0		0.0
131664	0.17	0.16	0.16	0.16	0.16	OLI.MI	0.17	0.18	0.17	0.17			0.0			0																													-0.0	-0.0	0.0	-0.0	-0.0	0.0		0.0
141387	0.16	0.15	0.15	0.15	0.15	OLI.MI	0.17	0.17	0.17	0.17			0.0			0																													-0.0	-0.0	0.0	-0.0	-0.0	0.0		0.0
61898	0.15	0.15	0.15	0.15	0.15	OLI.MI	0.17	0.17	0.16	0.16			0.0			0																			0.16										0.0	0.0	0.0	0.0	0.0	0.0		0.0
69017	0.15	0.15	0.15	0.15	0.15	OLI.MI	0.16	0.17	0.16	0.16			0.0			0																													0.0	0.0	0.0	0.0	0.0	0.0		0.0
102690	0.15	0.14	0.15	0.14	0.14	OLI.MI	0.17	0.18	0.16	0.16			0.0			0																		0.18											-0.0	-0.0	0.0	-0.0	-0.0	0.0		0.0
107926	0.15	0.14	0.14	0.14	0.14	OLI.MI	0.16	0.16	0.15	0.16			0.0			0								0.14											0.15										0.0	0.0	0.0	0.0	0.0	0.0		0.0
181866	0.16	0.14	0.14	0.15	0.15	OLI.MI	0.15	0.17	0.15	0.16			0.0			0																													0.0	0.0	0.0	0.0	0.0	0.0		0.0
108869	0.16	0.15	0.15	0.15	0.15	OLI.MI	0.17	0.18	0.17	0.17			0.0			0							0.16																						0.0	0.0	0.0	0.0	0.0	0.0		0.0
67178	0.16	0.15	0.16	0.16	0.16	OLI.MI	0.17	0.17	0.16	0.17			0.0			0																													0.0	0.0	0.0	0.0	0.0	0.0		0.0
26184	0.15	0.15	0.15	0.15	0.15	OLI.MI	0.17	0.17	0.16	0.17			0.0			0																													-0.0	-0.0	0.0	-0.0	-0.0	0.0		0.0
14953	0.15	0.15	0.15	0.15	0.15	OLI.MI	0.18	0.18	0.17	0.17			0.0			0								0.15																					0.0	0.0	0.0	0.0	0.0	0.0		0.0
12193	0.15	0.15	0.15	0.15	0.15	OLI.MI	0.17	0.17	0.17	0.17			0.0			0																													0.0	0.0	0.0	0.0	0.0	0.0		0.0
116746	0.16	0.15	0.15	0.16	0.16	OLI.MI	0.17	0.17	0.17	0.17			0.0			0																													0.0	0.0	0.0	0.0	0.0	0.0		0.0
70670	0.16	0.15	0.16	0.16	0.16	OLI.MI	0.18	0.19	0.18	0.19			0.0		1.0	0							0.16											0.19											0.0	0.0	0.0	0.0	0.0	0.0		0.0
186368	0.17	0.16	0.16	0.16	0.16	OLI.MI	0.19	0.2	0.19	0.19			0.0		1.0	0																													0.0	0.0	0.0	0.0	0.0	0.0		0.0
207602	0.16	0.14	0.14	0.16	0.16	OLI.MI	0.17	0.19	0.17	0.19			0.0		1.0	0																													0.0	0.0	0.0	0.0	0.0	0.0		0.0
27025	0.15	0.15	0.15	0.15	0.15	OLI.MI	0.18	0.19	0.18	0.18			0.0		1.0	0																													-0.0	-0.0	0.0	-0.0	-0.0	0.0		0.0
49987	0.15	0.14	0.15	0.14	0.14	OLI.MI	0.19	0.19	0.17	0.17			0.0		1.0	0																													-0.0	-0.0	0.0	-0.0	-0.0	0.0		0.0
99492	0.14	0.13	0.14	0.13	0.13	OLI.MI	0.18	0.18	0.18	0.18			0.0		1.0	0																													-0.0	-0.0	0.0	-0.0	-0.0	0.0		0.0
141399	0.14	0.12	0.13	0.13	0.13	OLI.MI	0.16	0.17	0.15	0.16			0.0		1.0	0																													0.0	0.0	0.0	0.0	0.0	0.0		0.0
101699	0.13	0.12	0.13	0.12	0.12	OLI.MI	0.17	0.17	0.15	0.15			0.0		1.0	0																													-0.0	-0.0	0.0	-0.0	-0.0	0.0		0.0
134569	0.12	0.11	0.12	0.11	0.11	OLI.MI	0.15	0.15	0.14	0.14			0.0		-1.0	0								0.11		0.11					0.11														-0.0	-0.0	0.0	-0.0	-0.0	0.0		0.0
57327	0.12	0.11	0.11	0.12	0.12	OLI.MI	0.14	0.15	0.14	0.14			0.0		-1.0	0																			0.14		0.14								0.0	0.0	0.0	0.0	0.0	0.0		0.0
20453	0.12	0.12	0.12	0.12	0.12	OLI.MI	0.15	0.15	0.14	0.14			0.0		-1.0	0																													0.0	0.0	0.0	0.0	0.0	0.0		0.0
87226	0.13	0.12	0.12	0.13	0.13	OLI.MI	0.14	0.15	0.14	0.15			0.0		-1.0	0																													0.0	0.0	0.0	0.0	0.0	0.0		0.0
279573	0.15	0.14	0.14	0.15	0.15	OLI.MI	0.17	0.19	0.17	0.19			0.0		-1.0	0																													0.0	0.0	0.0	0.0	0.0	0.0		0.0
656002	0.18	0.17	0.17	0.18	0.18	OLI.MI	0.2	0.22	0.2	0.22			0.0		1.0	0																													0.0	0.0	0.0	0.0	0.0	0.0		0.0
717247	0.21	0.17	0.18	0.18	0.18	OLI.MI	0.22	0.25	0.21	0.21			0.0		1.0	0							0.21		0.21																		0.25		0.0	0.0	0.0	0.0	0.0	0.0		0.0
621026	0.2	0.17	0.18	0.18	0.18	OLI.MI	0.22	0.24	0.21	0.22			0.0		1.0	0																		0.24		0.24									0.0	0.0	0.0	0.0	0.0	0.0		0.0
214865	0.2	0.17	0.2	0.17	0.17	OLI.MI	0.25	0.25	0.21	0.21			0.0		1.0	0								0.17																					-0.0	-0.0	0.0	-0.0	-0.0	0.0		0.0
316048	0.18	0.17	0.17	0.18	0.18	OLI.MI	0.21	0.22	0.2	0.22			0.0		1.0	0																			0.2										0.0	0.0	0.0	0.0	0.0	0.0		0.0
261183	0.19	0.18	0.19	0.18	0.18	OLI.MI	0.22	0.22	0.21	0.22			0.0		1.0	0																		0.22											0.0	0.0	0.0	0.0	0.0	0.0		0.0
215246	0.2	0.18	0.2	0.19	0.19	OLI.MI	0.23	0.23	0.21	0.23			0.0		1.0	0							0.2																						0.0	0.0	0.0	0.0	0.0	0.0		0.0
196360	0.19	0.17	0.17	0.19	0.19	OLI.MI	0.2	0.22	0.2	0.22			0.0		1.0	0								0.17																					0.0	0.0	0.0	0.0	0.0	0.0		0.0
110623	0.19	0.18	0.19	0.18	0.18	OLI.MI	0.22	0.22	0.21	0.21			0.0		1.0	0							0.19																						-0.0	-0.0	0.0	-0.0	-0.0	0.0		0.0
30426	0.19	0.18	0.18	0.18	0.18	OLI.MI	0.21	0.21	0.2	0.21			0.0		1.0	0																													0.0	0.0	0.0	0.0	0.0	0.0		0.0
80020	0.19	0.18	0.18	0.18	0.18	OLI.MI	0.21	0.21	0.2	0.2			0.0		1.0	0																			0.2										0.0	0.0	0.0	0.0	0.0	0.0		0.0
21052	0.18	0.18	0.18	0.18	0.18	OLI.MI	0.21	0.21	0.2	0.2			0.0		1.0	0																													0.0	0.0	0.0	0.0	0.0	0.0		0.0
34088	0.18	0.18	0.18	0.18	0.18	OLI.MI	0.21	0.21	0.2	0.21			0.0		1.0	0																		0.21											0.0	0.0	0.0	0.0	0.0	0.0		0.0
117307	0.18	0.17	0.18	0.18	0.18	OLI.MI	0.2	0.2	0.2	0.2			0.0		1.0	0																													0.0	0.0	0.0	0.0	0.0	0.0		0.0
51005	0.17	0.17	0.17	0.17	0.17	OLI.MI	0.2	0.2	0.19	0.2			0.0		1.0	0																													-0.0	-0.0	0.0	-0.0	-0.0	0.0		0.0
175047	0.17	0.17	0.17	0.17	0.17	OLI.MI	0.18	0.19	0.18	0.19			0.0		1.0	0																													0.0	0.0	0.0	0.0	0.0	0.0		0.0
176489	0.17	0.16	0.17	0.17	0.17	OLI.MI	0.18	0.19	0.18	0.18			0.0		1.0	0																			0.18										0.0	0.0	0.0	0.0	0.0	0.0		0.0
129744	0.17	0.16	0.17	0.17	0.17	OLI.MI	0.18	0.19	0.18	0.19			0.0		1.0	0																		0.19											0.0	0.0	0.0	0.0	0.0	0.0		0.0
95059	0.17	0.16	0.17	0.17	0.17	OLI.MI	0.18	0.19	0.18	0.19			0.0		1.0	0																													0.0	0.0	0.0	0.0	0.0	0.0		0.0
86979	0.17	0.16	0.17	0.16	0.16	OLI.MI	0.19	0.19	0.18	0.18			0.0		1.0	0								0.16																					-0.0	-0.0	0.0	-0.0	-0.0	0.0		0.0
245988	0.17	0.16	0.16	0.16	0.16	OLI.MI	0.18	0.19	0.18	0.18			0.0		-1.0	0							0.17																						0.0	0.0	0.0	0.0	0.0	0.0		0.0
274987	0.16	0.15	0.16	0.16	0.16	OLI.MI	0.18	0.18	0.17	0.17			0.0		-1.0	0																													0.0	0.0	0.0	0.0	0.0	0.0		0.0
96985	0.15	0.15	0.15	0.15	0.15	OLI.MI	0.17	0.17	0.17	0.17			0.0		-1.0	0																													-0.0	-0.0	0.0	-0.0	-0.0	0.0		0.0
42028	0.15	0.15	0.15	0.15	0.15	OLI.MI	0.17	0.17	0.17	0.17			0.0		-1.0	0																													0.0	0.0	0.0	0.0	0.0	0.0		0.0
26099	0.16	0.15	0.15	0.15	0.15	OLI.MI	0.17	0.18	0.17	0.17			0.0		-1.0	0																													0.0	0.0	0.0	0.0	0.0	0.0		0.0
0	0.15	0.15	0.15	0.15	0.15	OLI.MI	0.17	0.17	0.17	0.17			0.0		-1.0	0																			0.17										0.0	0.0	0.0	0.0	0.0	0.0		0.0
0	0.15	0.15	0.15	0.15	0.15	OLI.MI	0.17	0.17	0.17	0.17			0.0		-1.0	0																													0.0	0.0	0.0	0.0	0.0	0.0		0.0
0	0.15	0.15	0.15	0.15	0.15	OLI.MI	0.17	0.17	0.17	0.17			0.0		-1.0	0																													0.0	0.0	0.0	0.0	0.0	0.0		0.0
0	0.15	0.15	0.15	0.15	0.15	OLI.MI	0.17	0.17	0.17	0.17			0.0		-1.0	0																													0.0	0.0	0.0	0.0	0.0	0.0		0.0
0	0.15	0.15	0.15	0.15	0.15	OLI.MI	0.17	0.17	0.17	0.17			0.0		-1.0	0																													0.0	0.0	0.0	0.0	0.0	0.0		0.0
0	0.15	0.15	0.15	0.15	0.15	OLI.MI	0.18	0.18	0.18	0.18			0.0		-1.0	0																													0.0	0.0	0.0	0.0	0.0	0.0		0.0
0	0.15	0.15	0.15	0.15	0.15	OLI.MI	0.18	0.18	0.18	0.18			0.0		-1.0	0																		0.18											0.0	0.0	0.0	0.0	0.0	0.0		0.0
0	0.15	0.15	0.15	0.15	0.15	OLI.MI	0.18	0.18	0.18	0.18			0.0		-1.0	0																													0.0	0.0	0.0	0.0	0.0	0.0		0.0
0	0.15	0.15	0.15	0.15	0.15	OLI.MI	0.18	0.18	0.18	0.18			0.0		-1.0	0																													0.0	0.0	0.0	0.0	0.0	0.0		0.0
0	0.15	0.15	0.15	0.15	0.15	OLI.MI	0.17	0.17	0.17	0.17			0.0		-1.0	0																			0.17										0.0	0.0	0.0	0.0	0.0	0.0		0.0
0	0.15	0.15	0.15	0.15	0.15	OLI.MI	0.18	0.18	0.18	0.18			0.0		-1.0	0																		0.18											0.0	0.0	0.0	0.0	0.0	0.0		0.0
0	0.15	0.15	0.15	0.15	0.15	OLI.MI	0.17	0.17	0.17	0.17			0.0		-1.0	0																													0.0	0.0	0.0	0.0	0.0	0.0		0.0
0	0.15	0.15	0.15	0.15	0.15	OLI.MI	0.17	0.17	0.17	0.17			0.0		-1.0	0																													0.0	0.0	0.0	0.0	0.0	0.0		0.0
0	0.15	0.15	0.15	0.15	0.15	OLI.MI	0.17	0.17	0.17	0.17			0.0		-1.0	0																													0.0	0.0	0.0	0.0	0.0	0.0		0.0
0	0.15	0.15	0.15	0.15	0.15	OLI.MI	0.17	0.17	0.17	0.17			0.0		-1.0	0																													0.0	0.0	0.0	0.0	0.0	0.0		0.0
0	0.15	0.15	0.15	0.15	0.15	OLI.MI	0.17	0.17	0.17	0.17			0.0		-1.0	0																													0.0	0.0	0.0	0.0	0.0	0.0		0.0
0	0.15	0.15	0.15	0.15	0.15	OLI.MI	0.16	0.16	0.16	0.16			0.0		-1.0	0																													0.0	0.0	0.0	0.0	0.0	0.0		0.0
0	0.15	0.15	0.15	0.15	0.15	OLI.MI	0.16	0.16	0.16	0.16			0.0		-1.0	0																			0.16										0.0	0.0	0.0	0.0	0.0	0.0		0.0
0	0.15	0.15	0.15	0.15	0.15	OLI.MI	0.16	0.16	0.16	0.16			0.0		-1.0	0																													0.0	0.0	0.0	0.0	0.0	0.0		0.0
0	0.15	0.15	0.15	0.15	0.15	OLI.MI	0.17	0.17	0.17	0.17			0.0		-1.0	0																		0.17			0.17								0.0	0.0	0.0	0.0	0.0	0.0		0.0
0	0.15	0.15	0.15	0.15	0.15	OLI.MI	0.16	0.16	0.16	0.16			0.0		-1.0	0																													0.0	0.0	0.0	0.0	0.0	0.0		0.0
0	0.15	0.15	0.15	0.15	0.15	OLI.MI	0.16	0.16	0.16	0.16			0.0		-1.0	0																			0.16										0.0	0.0	0.0	0.0	0.0	0.0		0.0
0	0.15	0.15	0.15	0.15	0.15	OLI.MI	0.16	0.16	0.16	0.16			0.0		-1.0	0																													0.0	0.0	0.0	0.0	0.0	0.0		0.0
0	0.15	0.15	0.15	0.15	0.15	OLI.MI	0.17	0.17	0.17	0.17			0.0		-1.0	0																													0.0	0.0	0.0	0.0	0.0	0.0		0.0
0	0.15	0.15	0.15	0.15	0.15	OLI.MI	0.17	0.17	0.17	0.17			0.0		-1.0	0																													0.0	0.0	0.0	0.0	0.0	0.0		0.0
0	0.15	0.15	0.15	0.15	0.15	OLI.MI	0.17	0.17	0.17	0.17			0.0		-1.0	0																													0.0	0.0	0.0	0.0	0.0	0.0		0.0
0	0.15	0.15	0.15	0.15	0.15	OLI.MI	0.17	0.17	0.17	0.17			0.0		-1.0	0																													0.0	0.0	0.0	0.0	0.0	0.0		0.0
0	0.15	0.15	0.15	0.15	0.15	OLI.MI	0.17	0.17	0.17	0.17			0.0		-1.0	0																													0.0	0.0	0.0	0.0	0.0	0.0		0.0
0	0.15	0.15	0.15	0.15	0.15	OLI.MI	0.17	0.17	0.17	0.17			0.0		-1.0	0																													0.0	0.0	0.0	0.0	0.0	0.0		0.0
0	0.15	0.15	0.15	0.15	0.15	OLI.MI	0.17	0.17	0.17	0.17			0.0		-1.0	0																													0.0	0.0	0.0	0.0	0.0	0.0		0.0
0	0.15	0.15	0.15	0.15	0.15	OLI.MI	0.17	0.17	0.17	0.17			0.0		-1.0	0																													0.0	0.0	0.0	0.0	0.0	0.0		0.0
0	0.15	0.15	0.15	0.15	0.15	OLI.MI	0.17	0.17	0.17	0.17			0.0		-1.0	0																													0.0	0.0	0.0	0.0	0.0	0.0		0.0
0	0.15	0.15	0.15	0.15	0.15	OLI.MI	0.17	0.17	0.17	0.17			0.0		1.0	0																													0.0	0.0	0.0	0.0	0.0	0.0		0.0
0	0.15	0.15	0.15	0.15	0.15	OLI.MI	0.17	0.17	0.17	0.17			0.0		1.0	0																													0.0	0.0	0.0	0.0	0.0	0.0		0.0
0	0.15	0.15	0.15	0.15	0.15	OLI.MI	0.17	0.17	0.17	0.17			0.0		1.0	0																													0.0	0.0	0.0	0.0	0.0	0.0		0.0
0	0.15	0.15	0.15	0.15	0.15	OLI.MI	0.18	0.18	0.18	0.18			0.0		1.0	0																		0.18											0.0	0.0	0.0	0.0	0.0	0.0		0.0
0	0.15	0.15	0.15	0.15	0.15	OLI.MI	0.17	0.17	0.17	0.17			0.0		1.0	0																			0.17										0.0	0.0	0.0	0.0	0.0	0.0		0.0
0	0.15	0.15	0.15	0.15	0.15	OLI.MI	0.18	0.18	0.18	0.18			0.0		1.0	0																		0.18											0.0	0.0	0.0	0.0	0.0	0.0		0.0
0	0.15	0.15	0.15	0.15	0.15	OLI.MI	0.17	0.17	0.17	0.17			0.0		1.0	0																			0.17										0.0	0.0	0.0	0.0	0.0	0.0		0.0
0	0.15	0.15	0.15	0.15	0.15	OLI.MI	0.18	0.18	0.18	0.18			0.0		1.0	0																		0.18											0.0	0.0	0.0	0.0	0.0	0.0		0.0
0	0.15	0.15	0.15	0.15	0.15	OLI.MI	0.17	0.17	0.17	0.17	0.25	0.14	0.0		1.0	0	-1.0			-1.0																									0.0	0.0	0.0	0.0	0.0	0.0		0.0
0	0.15	0.15	0.15	0.15	0.15	OLI.MI	0.17	0.17	0.17	0.17	0.25	0.14	0.0		1.0	0	-1.0			-1.0																									0.0	0.0	0.0	0.0	0.0	0.0		0.0
0	0.15	0.15	0.15	0.15	0.15	OLI.MI	0.17	0.17	0.17	0.17	0.25	0.14	0.0		1.0	0	-1.0			-1.0																									0.0	0.0	0.0	0.0	0.0	0.0		0.0
0	0.15	0.15	0.15	0.15	0.15	OLI.MI	0.17	0.17	0.17	0.17	0.25	0.14	0.0		1.0	0	-1.0			-1.0															0.17										0.0	0.0	0.0	0.0	0.0	0.0		0.0
0	0.15	0.15	0.15	0.15	0.15	OLI.MI	0.17	0.17	0.17	0.17	0.25	0.14	0.0		-1.0	0	-1.0			-1.0																									0.0	0.0	0.0	0.0	0.0	0.0		0.0
0	0.15	0.15	0.15	0.15	0.15	OLI.MI	0.17	0.17	0.17	0.17	0.25	0.14	0.0		-1.0	0	-1.0			-1.0																									0.0	0.0	0.0	0.0	0.0	0.0		0.0
0	0.15	0.15	0.15	0.15	0.15	OLI.MI	0.17	0.17	0.17	0.17	0.25	0.14	0.0		-1.0	0	-1.0			-1.0																									0.0	0.0	0.0	0.0	0.0	0.0		0.0
0	0.15	0.15	0.15	0.15	0.15	OLI.MI	0.17	0.17	0.17	0.17	0.25	0.14	0.0		-1.0	0	-1.0			-1.0																									0.0	0.0	0.0	0.0	0.0	0.0		0.0
0	0.15	0.15	0.15	0.15	0.15	OLI.MI	0.18	0.18	0.18	0.18	0.25	0.14	0.0		-1.0	0	-1.0			-1.0														0.18											0.0	0.0	0.0	0.0	0.0	0.0		0.0
0	0.15	0.15	0.15	0.15	0.15	OLI.MI	0.17	0.17	0.17	0.17	0.25	0.14	0.0		-1.0	1	-1.0			-1.0																									0.0	0.0	0.0	0.0	0.0	0.0		0.0
0	0.15	0.15	0.15	0.15	0.15	OLI.MI	0.17	0.17	0.17	0.17	0.25	0.14	0.0		-1.0	1	-1.0			-1.0															0.17										0.0	0.0	0.0	0.0	0.0	0.0		0.0
0	0.15	0.15	0.15	0.15	0.15	OLI.MI	0.17	0.17	0.17	0.17	0.25	0.14	0.0		-1.0	1	-1.0			-1.0																									0.0	0.0	0.0	0.0	0.0	0.0		0.0
0	0.15	0.15	0.15	0.15	0.15	OLI.MI	0.17	0.17	0.17	0.17	0.25	0.14	0.0		-1.0	1	-1.0			-1.0																									0.0	0.0	0.0	0.0	0.0	0.0		0.0
0	0.15	0.15	0.15	0.15	0.15	OLI.MI	0.18	0.18	0.18	0.18	0.25	0.14	0.0		1.0	1	-1.0			-1.0																									0.0	0.0	0.0	0.0	0.0	0.0		0.0
0	0.15	0.15	0.15	0.15	0.15	OLI.MI	0.19	0.19	0.19	0.19	0.25	0.14	0.0	1.0	1.0	1	-1.0			-1.0																									0.0	0.0	0.0	0.0	0.0	0.0		0.0
0	0.15	0.15	0.15	0.15	0.15	OLI.MI	0.19	0.19	0.19	0.19	0.25	0.14	0.0	1.0	1.0	1	-1.0			-1.0														0.19											0.0	0.0	0.0	0.0	0.0	0.0		0.0
0	0.15	0.15	0.15	0.15	0.15	OLI.MI	0.19	0.19	0.19	0.19	0.25	0.14	0.0	1.0	1.0	1	-1.0			-1.0																									0.0	0.0	0.0	0.0	0.0	0.0		0.0
0	0.15	0.15	0.15	0.15	0.15	OLI.MI	0.19	0.19	0.19	0.19	0.25	0.14	0.0	1.0	1.0	1	-1.0			-1.0																									0.0	0.0	0.0	0.0	0.0	0.0		0.0
0	0.15	0.15	0.15	0.15	0.15	OLI.MI	0.18	0.18	0.18	0.18	0.25	0.14	0.0	1.0	1.0	1	-1.0			-1.0																									0.0	0.0	0.0	0.0	0.0	0.0		0.0
0	0.15	0.15	0.15	0.15	0.15	OLI.MI	0.18	0.18	0.18	0.18	0.25	0.14	0.0	1.0	1.0	1	-1.0			-1.0																									0.0	0.0	0.0	0.0	0.0	0.0		0.0
0	0.15	0.15	0.15	0.15	0.15	OLI.MI	0.18	0.18	0.18	0.18	0.25	0.14	0.0	1.0	1.0	1	-1.0			-1.0																									0.0	0.0	0.0	0.0	0.0	0.0		0.0
0	0.15	0.15	0.15	0.15	0.15	OLI.MI	0.18	0.18	0.18	0.18	0.25	0.14	0.0	1.0	1.0	1	-1.0			-1.0																									0.0	0.0	0.0	0.0	0.0	0.0		0.0
0	0.15	0.15	0.15	0.15	0.15	OLI.MI	0.17	0.17	0.17	0.17	0.25	0.14	0.0	1.0	1.0	1	-1.0			-1.0															0.17										0.0	0.0	0.0	0.0	0.0	0.0		0.0
0	0.15	0.15	0.15	0.15	0.15	OLI.MI	0.2	0.2	0.2	0.2	0.25	0.14	0.0	1.0	1.0	1	-1.0			-1.0																									0.0	0.0	0.0	0.0	0.0	0.0		0.0
0	0.15	0.15	0.15	0.15	0.15	OLI.MI	0.2	0.2	0.2	0.2	0.25	0.14	0.0	1.0	1.0	1	1.0			-1.0														0.2											0.0	0.0	0.0	0.0	0.0	0.0		0.0
0	0.15	0.15	0.15	0.15	0.15	OLI.MI	0.2	0.2	0.2	0.2	0.25	0.14	0.0	1.0	1.0	1	1.0			-1.0																									0.0	0.0	0.0	0.0	0.0	0.0		0.0
0	0.15	0.15	0.15	0.15	0.15	OLI.MI	0.19	0.19	0.19	0.19	0.25	0.14	0.0	1.0	1.0	1	1.0			-1.0																									0.0	0.0	0.0	0.0	0.0	0.0		0.0
0	0.15	0.15	0.15	0.15	0.15	OLI.MI	0.19	0.19	0.19	0.19	0.25	0.14	0.0	1.0	1.0	1	1.0			-1.0																									0.0	0.0	0.0	0.0	0.0	0.0		0.0
0	0.15	0.15	0.15	0.15	0.15	OLI.MI	0.19	0.19	0.19	0.19	0.25	0.14	0.0	1.0	1.0	1	1.0			-1.0															0.19	0.19									0.0	0.0	0.0	0.0	0.0	0.0		0.0
0	0.15	0.15	0.15	0.15	0.15	OLI.MI	0.19	0.19	0.19	0.19	0.25	0.14	0.0	1.0	1.0	1	1.0			-1.0																									0.0	0.0	0.0	0.0	0.0	0.0		0.0
0	0.15	0.15	0.15	0.15	0.15	OLI.MI	0.19	0.19	0.19	0.19	0.25	0.14	0.0	1.0	1.0	1	1.0			-1.0																									0.0	0.0	0.0	0.0	0.0	0.0		0.0
0	0.15	0.15	0.15	0.15	0.15	OLI.MI	0.2	0.2	0.2	0.2	0.25	0.14	0.0	1.0	1.0	1	1.0			-1.0														0.2											0.0	0.0	0.0	0.0	0.0	0.0		0.0
0	0.15	0.15	0.15	0.15	0.15	OLI.MI	0.2	0.2	0.2	0.2	0.25	0.14	0.0	1.0	1.0	1	1.0			-1.0																									0.0	0.0	0.0	0.0	0.0	0.0		0.0
0	0.15	0.15	0.15	0.15	0.15	OLI.MI	0.19	0.19	0.19	0.19	0.25	0.16	0.0	1.0	1.0	1	1.0			-1.0																									0.0	0.0	0.0	0.0	0.0	0.0		0.0
0	0.15	0.15	0.15	0.15	0.15	OLI.MI	0.19	0.19	0.19	0.19	0.25	0.16	0.0	1.0	1.0	1	1.0			-1.0																									0.0	0.0	0.0	0.0	0.0	0.0		0.0
0	0.15	0.15	0.15	0.15	0.15	OLI.MI	0.18	0.18	0.18	0.18	0.25	0.16	0.0	1.0	1.0	1	1.0			-1.0															0.18										0.0	0.0	0.0	0.0	0.0	0.0		0.0
0	0.15	0.15	0.15	0.15	0.15	OLI.MI	0.19	0.19	0.19	0.19	0.25	0.16	0.0	1.0	1.0	1	1.0			-1.0														0.19											0.0	0.0	0.0	0.0	0.0	0.0		0.0
0	0.15	0.15	0.15	0.15	0.15	OLI.MI	0.18	0.18	0.18	0.18	0.25	0.16	0.0	1.0	1.0	1	1.0			-1.0																									0.0	0.0	0.0	0.0	0.0	0.0		0.0
0	0.15	0.15	0.15	0.15	0.15	OLI.MI	0.18	0.18	0.18	0.18	0.23	0.16	0.0	1.0	1.0	1	1.0			1.0																									0.0	0.0	0.0	0.0	0.0	0.0		0.0
0	0.15	0.15	0.15	0.15	0.15	OLI.MI	0.18	0.18	0.18	0.18	0.23	0.16	0.0	1.0	1.0	1	1.0			1.0																									0.0	0.0	0.0	0.0	0.0	0.0		0.0
0	0.15	0.15	0.15	0.15	0.15	OLI.MI	0.18	0.18	0.18	0.18	0.23	0.16	0.0	1.0	1.0	1	1.0			1.0																									0.0	0.0	0.0	0.0	0.0	0.0		0.0
0	0.15	0.15	0.15	0.15	0.15	OLI.MI	0.18	0.18	0.18	0.18	0.22	0.16	0.0	1.0	1.0	1	1.0			1.0															0.18										0.0	0.0	0.0	0.0	0.0	0.0		0.0
0	0.15	0.15	0.15	0.15	0.15	OLI.MI	0.18	0.18	0.18	0.18	0.22	0.16	0.0	1.0	-1.0	1	1.0			1.0																									0.0	0.0	0.0	0.0	0.0	0.0		0.0
0	0.15	0.15	0.15	0.15	0.15	OLI.MI	0.18	0.18	0.18	0.18	0.21	0.16	0.0	1.0	-1.0	1	1.0			1.0																									0.0	0.0	0.0	0.0	0.0	0.0		0.0
0	0.15	0.15	0.15	0.15	0.15	OLI.MI	0.18	0.18	0.18	0.18	0.21	0.16	0.0	1.0	-1.0	1	1.0			1.0																									0.0	0.0	0.0	0.0	0.0	0.0		0.0
0	0.15	0.15	0.15	0.15	0.15	OLI.MI	0.18	0.18	0.18	0.18	0.21	0.16	0.0	1.0	-1.0	1	1.0			1.0																									0.0	0.0	0.0	0.0	0.0	0.0		0.0
0	0.15	0.15	0.15	0.15	0.15	OLI.MI	0.18	0.18	0.18	0.18	0.21	0.16	0.0	1.0	-1.0	1	1.0			1.0																									0.0	0.0	0.0	0.0	0.0	0.0		0.0
0	0.15	0.15	0.15	0.15	0.15	OLI.MI	0.19	0.19	0.19	0.19	0.2	0.16	0.0	1.0	-1.0	1	1.0			1.0														0.19											0.0	0.0	0.0	0.0	0.0	0.0		0.0
0	0.15	0.15	0.15	0.15	0.15	OLI.MI	0.18	0.18	0.18	0.18	0.2	0.16	0.0	1.0	-1.0	1	1.0			1.0															0.18										0.0	0.0	0.0	0.0	0.0	0.0		0.0
