volume	high	low	open	close	adj_close	ticker	ropen	rhigh	rlow	rclose	rhi_100	rlo_100	rbo_100	rtt_50	rtt_20	rtt_5020	rema_50100	rema_100150	rema_50100150	rsma_50100	rsma_100150	rsma_50100150	hi1	lo1	hi2	lo2	hi3	lo3	rt	rg	flr	clg	rg_ch	rh1	rl1	rh2	rl2	rh3	rl3	rrt	rrg	rflr	rclg	rrg_ch	rbo_100_chg1D	rbo_100_chg1D_fx	rbo_100_PL_cum	rbo_100_returns	rbo_100_log_returns	rbo_100_cumul	stop_loss	rbo_100_PL_cum_fx
500	0.31	0.31	0.31	0.31	0.27	BO.MI	0.31	0.31	0.31	0.31	0.31	0.24	1.0	1.0	1.0	1	1.0	-1.0	-1.0	1.0	-1.0	-1.0																			1.0			0.33	0.0	0.0	0.020000000000000073	0.0	0.0	0.07033073501563414	0.3	0.020000000000000073
0	0.31	0.31	0.31	0.31	0.27	BO.MI	0.31	0.31	0.31	0.31	0.31	0.24	1.0	1.0	1.0	1	1.0	-1.0	-1.0	1.0	1.0	1.0																			1.0			0.33	0.0	0.0	0.020000000000000073	0.0	0.0	0.07033073501563414	0.3	0.020000000000000073
500	0.32	0.32	0.32	0.32	0.27	BO.MI	0.31	0.31	0.31	0.31	0.31	0.24	1.0	1.0	1.0	1	1.0	-1.0	-1.0	1.0	1.0	1.0																			1.0			0.33	0.010000000000000009	0.010000000000000009	0.030000000000000082	0.032258064516129004	0.03174869831458027	0.1048575329193644	0.3	0.030000000000000082
0	0.32	0.32	0.32	0.32	0.27	BO.MI	0.31	0.31	0.31	0.31	0.31	0.24	1.0	1.0	1.0	1	1.0	-1.0	-1.0	1.0	1.0	1.0																			1.0			0.33	0.0	0.0	0.030000000000000082	0.0	0.0	0.1048575329193644	0.3	0.030000000000000082
0	0.32	0.32	0.32	0.32	0.27	BO.MI	0.31	0.31	0.31	0.31	0.31	0.24	1.0	1.0	1.0	1	1.0	-1.0	-1.0	1.0	1.0	1.0																			1.0			0.33	0.0	0.0	0.030000000000000082	0.0	0.0	0.1048575329193644	0.3	0.030000000000000082
0	0.32	0.32	0.32	0.32	0.27	BO.MI	0.31	0.31	0.31	0.31	0.31	0.24	1.0	1.0	1.0	1	1.0	-1.0	-1.0	1.0	1.0	1.0																			1.0			0.33	0.0	0.0	0.030000000000000082	0.0	0.0	0.1048575329193644	0.3	0.030000000000000082
0	0.32	0.32	0.32	0.32	0.27	BO.MI	0.31	0.31	0.31	0.31	0.31	0.24	1.0	1.0	1.0	1	1.0	-1.0	-1.0	1.0	1.0	1.0																			1.0			0.33	0.0	0.0	0.030000000000000082	0.0	0.0	0.1048575329193644	0.3	0.030000000000000082
0	0.32	0.32	0.32	0.32	0.27	BO.MI	0.31	0.31	0.31	0.31	0.31	0.24	1.0	1.0	1.0	1	1.0	-1.0	-1.0	1.0	1.0	1.0																			1.0			0.33	0.0	0.0	0.030000000000000082	0.0	0.0	0.1048575329193644	0.3	0.030000000000000082
0	0.32	0.32	0.32	0.32	0.27	BO.MI	0.31	0.31	0.31	0.31	0.31	0.24	1.0	1.0	1.0	1	1.0	-1.0	-1.0	1.0	1.0	1.0																			1.0			0.33	0.0	0.0	0.030000000000000082	0.0	0.0	0.1048575329193644	0.3	0.030000000000000082
0	0.32	0.32	0.32	0.32	0.27	BO.MI	0.31	0.31	0.31	0.31	0.31	0.24	1.0	1.0	1.0	1	1.0	-1.0	-1.0	1.0	1.0	1.0																			1.0			0.33	0.0	0.0	0.030000000000000082	0.0	0.0	0.1048575329193644	0.3	0.030000000000000082
1	0.32	0.32	0.32	0.32	0.28	BO.MI	0.31	0.31	0.31	0.31	0.31	0.24	1.0	1.0	1.0	1	1.0	-1.0	-1.0	1.0	1.0	1.0																			1.0			0.33	0.0	0.0	0.030000000000000082	0.0	0.0	0.1048575329193644	0.3	0.030000000000000082
501	0.33	0.33	0.33	0.33	0.28	BO.MI	0.32	0.32	0.32	0.32	0.32	0.24	1.0	1.0	1.0	1	1.0	-1.0	-1.0	1.0	1.0	1.0																			1.0			0.33	0.010000000000000009	0.010000000000000009	0.04000000000000009	0.03125	0.030771658666753687	0.13938433082309443	0.3	0.04000000000000009
500	0.34	0.34	0.34	0.34	0.29	BO.MI	0.33	0.33	0.33	0.33	0.33	0.24	1.0	1.0	1.0	1	1.0	1.0	1.0	1.0	1.0	1.0																			1.0			0.33	0.010000000000000009	0.010000000000000009	0.0500000000000001	0.030303030303030276	0.02985296314968113	0.17391112872682446	0.3	0.0500000000000001
0	0.34	0.34	0.34	0.34	0.29	BO.MI	0.33	0.33	0.33	0.33	0.33	0.24	1.0	1.0	1.0	1	1.0	1.0	1.0	1.0	1.0	1.0																			1.0			0.33	0.0	0.0	0.0500000000000001	0.0	0.0	0.17391112872682446	0.31	0.0500000000000001
1	0.35	0.35	0.35	0.35	0.29	BO.MI	0.34	0.34	0.34	0.34	0.34	0.24	1.0	1.0	1.0	1	1.0	1.0	1.0	1.0	1.0	1.0												0.34							1.0			0.33	0.009999999999999953	0.009999999999999953	0.06000000000000005	0.02941176470588225	0.028987536873252187	0.2084379266305545	0.31	0.06000000000000005
0	0.35	0.35	0.35	0.35	0.29	BO.MI	0.33	0.33	0.33	0.33	0.34	0.24	1.0	1.0	1.0	1	1.0	1.0	1.0	1.0	1.0	1.0													0.33						1.0			0.33	0.0	0.0	0.06000000000000005	0.0	0.0	0.2084379266305545	0.31	0.06000000000000005
1	0.35	0.35	0.35	0.35	0.3	BO.MI	0.34	0.34	0.34	0.34	0.34	0.24	1.0	1.0	1.0	1	1.0	1.0	1.0	1.0	1.0	1.0																			1.0			0.33	0.0	0.0	0.06000000000000005	0.0	0.0	0.2084379266305545	0.31	0.06000000000000005
0	0.35	0.35	0.35	0.35	0.3	BO.MI	0.34	0.34	0.34	0.34	0.34	0.24	1.0	1.0	1.0	1	1.0	1.0	1.0	1.0	1.0	1.0																			1.0			0.33	0.0	0.0	0.06000000000000005	0.0	0.0	0.2084379266305545	0.31	0.06000000000000005
0	0.35	0.35	0.35	0.35	0.3	BO.MI	0.34	0.34	0.34	0.34	0.34	0.24	1.0	1.0	1.0	1	1.0	1.0	1.0	1.0	1.0	1.0																			1.0			0.33	0.0	0.0	0.06000000000000005	0.0	0.0	0.2084379266305545	0.31	0.06000000000000005
500	0.36	0.36	0.36	0.36	0.31	BO.MI	0.35	0.35	0.35	0.35	0.35	0.24	1.0	1.0	1.0	1	1.0	1.0	1.0	1.0	1.0	1.0																			1.0			0.33	0.010000000000000009	0.010000000000000009	0.07000000000000006	0.028571428571428692	0.02817087696669644	0.24296472453428475	0.31	0.07000000000000006
1	0.37	0.37	0.37	0.37	0.31	BO.MI	0.36	0.36	0.36	0.36	0.36	0.24	1.0	1.0	1.0	1	1.0	1.0	1.0	1.0	1.0	1.0												0.36							1.0			0.33	0.010000000000000009	0.010000000000000009	0.08000000000000007	0.0277777777777779	0.02739897418811456	0.2774915224380152	0.31	0.08000000000000007
0	0.37	0.37	0.37	0.37	0.31	BO.MI	0.35	0.35	0.35	0.35	0.36	0.24	1.0	1.0	1.0	1	1.0	1.0	1.0	1.0	1.0	1.0													0.35						1.0			0.33	0.0	0.0	0.08000000000000007	0.0	0.0	0.2774915224380152	0.32	0.08000000000000007
1	0.38	0.38	0.38	0.38	0.32	BO.MI	0.36	0.36	0.36	0.36	0.36	0.24	1.0	1.0	1.0	1	1.0	1.0	1.0	1.0	1.0	1.0																			1.0			0.33	0.010000000000000009	0.010000000000000009	0.09000000000000008	0.027027027027026973	0.026668247082161273	0.31201832034174526	0.32	0.09000000000000008
1	0.38	0.38	0.38	0.38	0.33	BO.MI	0.36	0.36	0.36	0.36	0.36	0.24	1.0	1.0	1.0	1	1.0	1.0	1.0	1.0	1.0	1.0																			1.0			0.33	0.0	0.0	0.09000000000000008	0.0	0.0	0.31201832034174526	0.32	0.09000000000000008
0	0.38	0.38	0.38	0.38	0.33	BO.MI	0.36	0.36	0.36	0.36	0.36	0.24	1.0	1.0	1.0	1	1.0	1.0	1.0	1.0	1.0	1.0																			1.0			0.33	0.0	0.0	0.09000000000000008	0.0	0.0	0.31201832034174526	0.32	0.09000000000000008
1001	0.4	0.39	0.39	0.4	0.34	BO.MI	0.37	0.38	0.37	0.38	0.38	0.24	1.0	1.0	1.0	1	1.0	1.0	1.0	1.0	1.0	1.0																			1.0			0.33	0.020000000000000018	0.020000000000000018	0.1100000000000001	0.05263157894736836	0.05129329438755048	0.3810719161492053	0.32	0.1100000000000001
0	0.4	0.4	0.4	0.4	0.34	BO.MI	0.38	0.38	0.38	0.38	0.38	0.24	1.0	1.0	1.0	1	1.0	1.0	1.0	1.0	1.0	1.0																			1.0			0.33	0.0	0.0	0.1100000000000001	0.0	0.0	0.3810719161492053	0.32	0.1100000000000001
0	0.4	0.4	0.4	0.4	0.34	BO.MI	0.39	0.39	0.39	0.39	0.39	0.24	1.0	1.0	1.0	1	1.0	1.0	1.0	1.0	1.0	1.0												0.39							1.0			0.33	0.0	0.0	0.1100000000000001	0.0	0.0	0.3810719161492053	0.32	0.1100000000000001
0	0.4	0.4	0.4	0.4	0.34	BO.MI	0.38	0.38	0.38	0.38	0.39	0.24	1.0	1.0	1.0	1	1.0	1.0	1.0	1.0	1.0	1.0													0.38						1.0			0.33	0.0	0.0	0.1100000000000001	0.0	0.0	0.3810719161492053	0.32	0.1100000000000001
1	0.4	0.4	0.4	0.4	0.34	BO.MI	0.38	0.38	0.38	0.38	0.39	0.24	1.0	1.0	1.0	1	1.0	1.0	1.0	1.0	1.0	1.0																			1.0			0.33	0.0	0.0	0.1100000000000001	0.0	0.0	0.3810719161492053	0.32	0.1100000000000001
501	0.42	0.42	0.42	0.42	0.36	BO.MI	0.4	0.4	0.4	0.4	0.4	0.24	1.0	1.0	1.0	1	1.0	1.0	1.0	1.0	1.0	1.0																			1.0			0.33	0.019999999999999962	0.019999999999999962	0.13000000000000006	0.04999999999999982	0.048790164169431834	0.4501255119566654	0.33	0.13000000000000006
0	0.42	0.42	0.42	0.42	0.36	BO.MI	0.4	0.4	0.4	0.4	0.4	0.24	1.0	1.0	1.0	1	1.0	1.0	1.0	1.0	1.0	1.0																			1.0			0.33	0.0	0.0	0.13000000000000006	0.0	0.0	0.4501255119566654	0.34	0.13000000000000006
0	0.42	0.42	0.42	0.42	0.36	BO.MI	0.4	0.4	0.4	0.4	0.4	0.24	1.0	1.0	1.0	1	1.0	1.0	1.0	1.0	1.0	1.0																			1.0			0.33	0.0	0.0	0.13000000000000006	0.0	0.0	0.4501255119566654	0.34	0.13000000000000006
1	0.43	0.43	0.43	0.43	0.37	BO.MI	0.41	0.41	0.41	0.41	0.41	0.24	1.0	1.0	1.0	1	1.0	1.0	1.0	1.0	1.0	1.0																			1.0			0.33	0.010000000000000009	0.010000000000000009	0.14000000000000007	0.023809523809523725	0.023530497410194036	0.4846523098603954	0.35	0.14000000000000007
210	0.45	0.45	0.45	0.45	0.38	BO.MI	0.43	0.43	0.43	0.43	0.43	0.24	1.0	1.0	1.0	1	1.0	1.0	1.0	1.0	1.0	1.0																			1.0			0.33	0.020000000000000018	0.020000000000000018	0.1600000000000001	0.04651162790697683	0.04546237407675741	0.5537059056678557	0.35	0.1600000000000001
1069	0.49	0.49	0.49	0.49	0.42	BO.MI	0.47	0.47	0.47	0.47	0.47	0.25	1.0	1.0	1.0	1	1.0	1.0	1.0	1.0	1.0	1.0																			1.0			0.33	0.03999999999999998	0.03999999999999998	0.20000000000000007	0.0888888888888888	0.08515780834030677	0.6918130972827761	0.35	0.20000000000000007
1	0.5	0.5	0.5	0.5	0.42	BO.MI	0.48	0.48	0.48	0.48	0.48	0.25	1.0	1.0	1.0	1	1.0	1.0	1.0	1.0	1.0	1.0																			1.0			0.33	0.010000000000000009	0.010000000000000009	0.21000000000000008	0.020408163265306145	0.02020270731751947	0.7263398951865063	0.35	0.21000000000000008
425	0.52	0.52	0.52	0.52	0.44	BO.MI	0.5	0.5	0.5	0.5	0.5	0.25	1.0	1.0	1.0	1	1.0	1.0	1.0	1.0	1.0	1.0																			1.0			0.33	0.020000000000000018	0.020000000000000018	0.2300000000000001	0.040000000000000036	0.03922071315328133	0.7953934909939666	0.35	0.2300000000000001
1001	0.52	0.51	0.51	0.52	0.44	BO.MI	0.49	0.51	0.49	0.51	0.51	0.26	1.0	1.0	1.0	1	1.0	1.0	1.0	1.0	1.0	1.0																			1.0			0.33	0.0	0.0	0.2300000000000001	0.0	0.0	0.7953934909939666	0.36	0.2300000000000001
1001	0.56	0.55	0.55	0.56	0.48	BO.MI	0.53	0.54	0.53	0.54	0.54	0.26	1.0	1.0	1.0	1	1.0	1.0	1.0	1.0	1.0	1.0																			1.0			0.33	0.040000000000000036	0.040000000000000036	0.27000000000000013	0.0769230769230771	0.07410797215372204	0.9335006826088874	0.37	0.27000000000000013
500	0.57	0.57	0.57	0.57	0.49	BO.MI	0.55	0.55	0.55	0.55	0.55	0.27	1.0	1.0	1.0	1	1.0	1.0	1.0	1.0	1.0	1.0																			1.0			0.33	0.009999999999999898	0.009999999999999898	0.28	0.01785714285714257	0.017699577099400638	0.968027480512617	0.37	0.28
401	0.6	0.58	0.58	0.6	0.51	BO.MI	0.55	0.56	0.55	0.56	0.56	0.27	1.0	1.0	1.0	1	1.0	1.0	1.0	1.0	1.0	1.0																			1.0			0.33	0.030000000000000027	0.030000000000000027	0.31000000000000005	0.05263157894736836	0.05129329438755048	1.0716078742238073	0.38	0.31000000000000005
0	0.6	0.6	0.6	0.6	0.51	BO.MI	0.57	0.57	0.57	0.57	0.57	0.27	1.0	1.0	1.0	1	1.0	1.0	1.0	1.0	1.0	1.0																			1.0			0.33	0.0	0.0	0.31000000000000005	0.0	0.0	1.0716078742238073	0.38	0.31000000000000005
0	0.6	0.6	0.6	0.6	0.51	BO.MI	0.57	0.57	0.57	0.57	0.57	0.27	1.0	1.0	1.0	1	1.0	1.0	1.0	1.0	1.0	1.0																			1.0			0.33	0.0	0.0	0.31000000000000005	0.0	0.0	1.0716078742238073	0.38	0.31000000000000005
0	0.6	0.6	0.6	0.6	0.51	BO.MI	0.57	0.57	0.57	0.57	0.57	0.27	1.0	1.0	1.0	1	1.0	1.0	1.0	1.0	1.0	1.0												0.57		0.57					1.0			0.33	0.0	0.0	0.31000000000000005	0.0	0.0	1.0716078742238073	0.39	0.31000000000000005
0	0.6	0.6	0.6	0.6	0.51	BO.MI	0.57	0.57	0.57	0.57	0.57	0.27	1.0	1.0	1.0	1	1.0	1.0	1.0	1.0	1.0	1.0																			1.0			0.33	0.0	0.0	0.31000000000000005	0.0	0.0	1.0716078742238073	0.4	0.31000000000000005
0	0.6	0.6	0.6	0.6	0.51	BO.MI	0.57	0.57	0.57	0.57	0.57	0.27	1.0	1.0	1.0	1	1.0	1.0	1.0	1.0	1.0	1.0																			1.0			0.33	0.0	0.0	0.31000000000000005	0.0	0.0	1.0716078742238073	0.4	0.31000000000000005
0	0.6	0.6	0.6	0.6	0.51	BO.MI	0.56	0.56	0.56	0.56	0.57	0.27	1.0	1.0	1.0	1	1.0	1.0	1.0	1.0	1.0	1.0																			1.0			0.33	0.0	0.0	0.31000000000000005	0.0	0.0	1.0716078742238073	0.4	0.31000000000000005
0	0.6	0.6	0.6	0.6	0.51	BO.MI	0.56	0.56	0.56	0.56	0.57	0.27	1.0	1.0	1.0	1	1.0	1.0	1.0	1.0	1.0	1.0																			1.0			0.33	0.0	0.0	0.31000000000000005	0.0	0.0	1.0716078742238073	0.4	0.31000000000000005
0	0.6	0.6	0.6	0.6	0.51	BO.MI	0.56	0.56	0.56	0.56	0.57	0.27	1.0	1.0	1.0	1	1.0	1.0	1.0	1.0	1.0	1.0																			1.0			0.33	0.0	0.0	0.31000000000000005	0.0	0.0	1.0716078742238073	0.42	0.31000000000000005
0	0.6	0.6	0.6	0.6	0.51	BO.MI	0.55	0.55	0.55	0.55	0.57	0.27	1.0	1.0	1.0	1	1.0	1.0	1.0	1.0	1.0	1.0													0.55						1.0			0.33	0.0	0.0	0.31000000000000005	0.0	0.0	1.0716078742238073	0.42	0.31000000000000005
0	0.6	0.6	0.6	0.6	0.51	BO.MI	0.56	0.56	0.56	0.56	0.57	0.27	1.0	1.0	1.0	1	1.0	1.0	1.0	1.0	1.0	1.0												0.56							1.0			0.33	0.0	0.0	0.31000000000000005	0.0	0.0	1.0716078742238073	0.42	0.31000000000000005
0	0.6	0.6	0.6	0.6	0.51	BO.MI	0.55	0.55	0.55	0.55	0.57	0.27	1.0	1.0	1.0	1	1.0	1.0	1.0	1.0	1.0	1.0																			1.0			0.33	0.0	0.0	0.31000000000000005	0.0	0.0	1.0716078742238073	0.43	0.31000000000000005
0	0.6	0.6	0.6	0.6	0.51	BO.MI	0.55	0.55	0.55	0.55	0.57	0.27	1.0	1.0	1.0	1	1.0	1.0	1.0	1.0	1.0	1.0																			1.0			0.33	0.0	0.0	0.31000000000000005	0.0	0.0	1.0716078742238073	0.45	0.31000000000000005
0	0.6	0.6	0.6	0.6	0.51	BO.MI	0.55	0.55	0.55	0.55	0.57	0.27	1.0	1.0	1.0	1	1.0	1.0	1.0	1.0	1.0	1.0																			1.0			0.33	0.0	0.0	0.31000000000000005	0.0	0.0	1.0716078742238073	0.49	0.31000000000000005
0	0.6	0.6	0.6	0.6	0.51	BO.MI	0.55	0.55	0.55	0.55	0.57	0.27	1.0	1.0	1.0	1	1.0	1.0	1.0	1.0	1.0	1.0																			1.0			0.33	0.0	0.0	0.31000000000000005	0.0	0.0	1.0716078742238073	0.5	0.31000000000000005
0	0.6	0.6	0.6	0.6	0.51	BO.MI	0.55	0.55	0.55	0.55	0.57	0.27	1.0	1.0	1.0	1	1.0	1.0	1.0	1.0	1.0	1.0																			1.0			0.33	0.0	0.0	0.31000000000000005	0.0	0.0	1.0716078742238073	0.51	0.31000000000000005
0	0.6	0.6	0.6	0.6	0.51	BO.MI	0.55	0.55	0.55	0.55	0.57	0.27	1.0	1.0	1.0	1	1.0	1.0	1.0	1.0	1.0	1.0																			1.0			0.33	0.0	0.0	0.31000000000000005	0.0	0.0	1.0716078742238073	0.51	0.31000000000000005
0	0.6	0.6	0.6	0.6	0.51	BO.MI	0.55	0.55	0.55	0.55	0.57	0.27	1.0	1.0	1.0	1	1.0	1.0	1.0	1.0	1.0	1.0																			1.0			0.33	0.0	0.0	0.31000000000000005	0.0	0.0	1.0716078742238073	0.55	0.31000000000000005
0	0.6	0.6	0.6	0.6	0.51	BO.MI	0.55	0.55	0.55	0.55	0.57	0.27	1.0	1.0	-1.0	1	1.0	1.0	1.0	1.0	1.0	1.0																			1.0			0.33	0.0	0.0	0.31000000000000005	0.0	0.0	1.0716078742238073	0.57	0.31000000000000005
0	0.6	0.6	0.6	0.6	0.51	BO.MI	0.55	0.55	0.55	0.55	0.57	0.27	1.0	1.0	-1.0	1	1.0	1.0	1.0	1.0	1.0	1.0																			1.0			0.33	0.0	0.0	0.31000000000000005	0.0	0.0	1.0716078742238073	0.58	0.31000000000000005
0	0.6	0.6	0.6	0.6	0.51	BO.MI	0.54	0.54	0.54	0.54	0.57	0.27	1.0	1.0	-1.0	1	1.0	1.0	1.0	1.0	1.0	1.0																			1.0			0.33	0.0	0.0	0.31000000000000005	0.0	0.0	1.0716078742238073	0.6	0.31000000000000005
0	0.6	0.6	0.6	0.6	0.51	BO.MI	0.54	0.54	0.54	0.54	0.57	0.27	1.0	1.0	-1.0	1	1.0	1.0	1.0	1.0	1.0	1.0													0.54						1.0			0.33	0.0	0.0	0.31000000000000005	0.0	0.0	1.0716078742238073	0.6	0.31000000000000005
0	0.6	0.6	0.6	0.6	0.51	BO.MI	0.54	0.54	0.54	0.54	0.57	0.27	1.0	1.0	-1.0	1	1.0	1.0	1.0	1.0	1.0	1.0																			1.0			0.33	0.0	0.0	0.31000000000000005	0.0	0.0	1.0716078742238073	0.6	0.31000000000000005
0	0.6	0.6	0.6	0.6	0.51	BO.MI	0.55	0.55	0.55	0.55	0.57	0.28	1.0	1.0	-1.0	1	1.0	1.0	1.0	1.0	1.0	1.0																			1.0			0.33	0.0	0.0	0.31000000000000005	0.0	0.0	1.0716078742238073	0.6	0.31000000000000005
0	0.6	0.6	0.6	0.6	0.51	BO.MI	0.55	0.55	0.55	0.55	0.57	0.28	1.0	1.0	-1.0	1	1.0	1.0	1.0	1.0	1.0	1.0																			1.0			0.33	0.0	0.0	0.31000000000000005	0.0	0.0	1.0716078742238073	0.6	0.31000000000000005
0	0.6	0.6	0.6	0.6	0.51	BO.MI	0.55	0.55	0.55	0.55	0.57	0.28	1.0	1.0	-1.0	1	1.0	1.0	1.0	1.0	1.0	1.0																			1.0			0.33	0.0	0.0	0.31000000000000005	0.0	0.0	1.0716078742238073	0.6	0.31000000000000005
0	0.6	0.6	0.6	0.6	0.51	BO.MI	0.55	0.55	0.55	0.55	0.57	0.28	1.0	1.0	-1.0	1	1.0	1.0	1.0	1.0	1.0	1.0																			1.0			0.33	0.0	0.0	0.31000000000000005	0.0	0.0	1.0716078742238073	0.6	0.31000000000000005
0	0.6	0.6	0.6	0.6	0.51	BO.MI	0.55	0.55	0.55	0.55	0.57	0.28	1.0	1.0	-1.0	1	1.0	1.0	1.0	1.0	1.0	1.0																			1.0			0.33	0.0	0.0	0.31000000000000005	0.0	0.0	1.0716078742238073	0.6	0.31000000000000005
0	0.6	0.6	0.6	0.6	0.51	BO.MI	0.55	0.55	0.55	0.55	0.57	0.28	1.0	1.0	-1.0	1	1.0	1.0	1.0	1.0	1.0	1.0																			1.0			0.33	0.0	0.0	0.31000000000000005	0.0	0.0	1.0716078742238073	0.6	0.31000000000000005
0	0.6	0.6	0.6	0.6	0.51	BO.MI	0.55	0.55	0.55	0.55	0.57	0.28	1.0	1.0	-1.0	1	1.0	1.0	1.0	1.0	1.0	1.0																			1.0			0.33	0.0	0.0	0.31000000000000005	0.0	0.0	1.0716078742238073	0.6	0.31000000000000005
0	0.6	0.6	0.6	0.6	0.51	BO.MI	0.55	0.55	0.55	0.55	0.57	0.29	1.0	1.0	-1.0	1	1.0	1.0	1.0	1.0	1.0	1.0																			1.0			0.33	0.0	0.0	0.31000000000000005	0.0	0.0	1.0716078742238073	0.6	0.31000000000000005
0	0.6	0.6	0.6	0.6	0.51	BO.MI	0.55	0.55	0.55	0.55	0.57	0.29	1.0	1.0	-1.0	1	1.0	1.0	1.0	1.0	1.0	1.0																			1.0			0.33	0.0	0.0	0.31000000000000005	0.0	0.0	1.0716078742238073	0.6	0.31000000000000005
0	0.6	0.6	0.6	0.6	0.51	BO.MI	0.55	0.55	0.55	0.55	0.57	0.29	1.0	1.0	-1.0	1	1.0	1.0	1.0	1.0	1.0	1.0																			1.0			0.33	0.0	0.0	0.31000000000000005	0.0	0.0	1.0716078742238073	0.6	0.31000000000000005
0	0.6	0.6	0.6	0.6	0.51	BO.MI	0.55	0.55	0.55	0.55	0.57	0.29	1.0	1.0	-1.0	1	1.0	1.0	1.0	1.0	1.0	1.0																			1.0			0.33	0.0	0.0	0.31000000000000005	0.0	0.0	1.0716078742238073	0.6	0.31000000000000005
0	0.6	0.6	0.6	0.6	0.51	BO.MI	0.56	0.56	0.56	0.56	0.57	0.29	1.0	1.0	1.0	1	1.0	1.0	1.0	1.0	1.0	1.0												0.56							1.0			0.33	0.0	0.0	0.31000000000000005	0.0	0.0	1.0716078742238073	0.6	0.31000000000000005
0	0.6	0.6	0.6	0.6	0.51	BO.MI	0.55	0.55	0.55	0.55	0.57	0.29	1.0	1.0	1.0	1	1.0	1.0	1.0	1.0	1.0	1.0																			1.0			0.33	0.0	0.0	0.31000000000000005	0.0	0.0	1.0716078742238073	0.6	0.31000000000000005
0	0.6	0.6	0.6	0.6	0.51	BO.MI	0.55	0.55	0.55	0.55	0.57	0.29	1.0	1.0	1.0	1	1.0	1.0	1.0	1.0	1.0	1.0																			1.0			0.33	0.0	0.0	0.31000000000000005	0.0	0.0	1.0716078742238073	0.6	0.31000000000000005
0	0.6	0.6	0.6	0.6	0.51	BO.MI	0.55	0.55	0.55	0.55	0.57	0.29	1.0	1.0	1.0	1	1.0	1.0	1.0	1.0	1.0	1.0																			1.0			0.33	0.0	0.0	0.31000000000000005	0.0	0.0	1.0716078742238073	0.6	0.31000000000000005
0	0.6	0.6	0.6	0.6	0.51	BO.MI	0.55	0.55	0.55	0.55	0.57	0.29	1.0	1.0	1.0	1	1.0	1.0	1.0	1.0	1.0	1.0																			1.0			0.33	0.0	0.0	0.31000000000000005	0.0	0.0	1.0716078742238073	0.6	0.31000000000000005
0	0.6	0.6	0.6	0.6	0.51	BO.MI	0.54	0.54	0.54	0.54	0.57	0.29	1.0	1.0	1.0	1	1.0	1.0	1.0	1.0	1.0	1.0																			1.0			0.33	0.0	0.0	0.31000000000000005	0.0	0.0	1.0716078742238073	0.6	0.31000000000000005
0	0.6	0.6	0.6	0.6	0.51	BO.MI	0.54	0.54	0.54	0.54	0.57	0.29	1.0	1.0	1.0	1	1.0	1.0	1.0	1.0	1.0	1.0																			1.0			0.33	0.0	0.0	0.31000000000000005	0.0	0.0	1.0716078742238073	0.6	0.31000000000000005
0	0.6	0.6	0.6	0.6	0.51	BO.MI	0.54	0.54	0.54	0.54	0.57	0.29	1.0	1.0	1.0	1	1.0	1.0	1.0	1.0	1.0	1.0																			1.0			0.33	0.0	0.0	0.31000000000000005	0.0	0.0	1.0716078742238073	0.6	0.31000000000000005
0	0.6	0.6	0.6	0.6	0.51	BO.MI	0.54	0.54	0.54	0.54	0.57	0.29	1.0	1.0	1.0	1	1.0	1.0	1.0	1.0	1.0	1.0	0.6																		1.0			0.33	0.0	0.0	0.31000000000000005	0.0	0.0	1.0716078742238073	0.6	0.31000000000000005
0	0.6	0.6	0.6	0.6	0.51	BO.MI	0.54	0.54	0.54	0.54	0.57	0.29	1.0	1.0	-1.0	1	1.0	1.0	1.0	1.0	1.0	1.0													0.54						1.0			0.33	0.0	0.0	0.31000000000000005	0.0	0.0	1.0716078742238073	0.6	0.31000000000000005
0	0.6	0.6	0.6	0.6	0.51	BO.MI	0.54	0.54	0.54	0.54	0.57	0.29	1.0	1.0	-1.0	1	1.0	1.0	1.0	1.0	1.0	1.0																			1.0			0.33	0.0	0.0	0.31000000000000005	0.0	0.0	1.0716078742238073	0.6	0.31000000000000005
0	0.6	0.6	0.6	0.6	0.51	BO.MI	0.54	0.54	0.54	0.54	0.57	0.29	1.0	1.0	-1.0	1	1.0	1.0	1.0	1.0	1.0	1.0																			1.0			0.33	0.0	0.0	0.31000000000000005	0.0	0.0	1.0716078742238073	0.6	0.31000000000000005
0	0.6	0.6	0.6	0.6	0.51	BO.MI	0.54	0.54	0.54	0.54	0.57	0.29	1.0	1.0	-1.0	1	1.0	1.0	1.0	1.0	1.0	1.0																			1.0			0.33	0.0	0.0	0.31000000000000005	0.0	0.0	1.0716078742238073	0.6	0.31000000000000005
0	0.6	0.6	0.6	0.6	0.51	BO.MI	0.54	0.54	0.54	0.54	0.57	0.29	1.0	1.0	-1.0	1	1.0	1.0	1.0	1.0	1.0	1.0																			1.0			0.33	0.0	0.0	0.31000000000000005	0.0	0.0	1.0716078742238073	0.6	0.31000000000000005
0	0.6	0.6	0.6	0.6	0.51	BO.MI	0.54	0.54	0.54	0.54	0.57	0.29	1.0	1.0	-1.0	1	1.0	1.0	1.0	1.0	1.0	1.0																			1.0			0.33	0.0	0.0	0.31000000000000005	0.0	0.0	1.0716078742238073	0.6	0.31000000000000005
0	0.6	0.6	0.6	0.6	0.51	BO.MI	0.55	0.55	0.55	0.55	0.57	0.3	1.0	1.0	-1.0	1	1.0	1.0	1.0	1.0	1.0	1.0																			1.0			0.33	0.0	0.0	0.31000000000000005	0.0	0.0	1.0716078742238073	0.6	0.31000000000000005
