date	volume	high	low	open	close	adj_close	ticker	ropen	rhigh	rlow	rclose	rhi_100	rlo_100	rbo_100	rtt_50	rtt_20	rtt_5020	rema_50100	rema_100150	rema_50100150	rsma_50100	rsma_100150	rsma_50100150	hi1	lo1	hi2	lo2	hi3	lo3	hi4	lo4	rg	flr	clg	rg_ch	rh1	rl1	rh2	rl2	rh3	rl3	rh4	rl4	rrg	rflr	rclg	rrg_ch
2016-12-29 08:00:00	0	9.13	9.13	9.13	9.13	9.13	DHH.MI	8.02	8.02	8.02	8.02	9.95	7.67	-1.0	-1.0	-1.0	-1	-1.0			-1.0															8.02											
2016-12-30 08:00:00	0	9.13	9.13	9.13	9.13	9.13	DHH.MI	8.01	8.01	8.01	8.01	9.95	7.67	-1.0	-1.0	-1.0	-1	-1.0			-1.0																										
2017-01-02 08:00:00	0	9.13	9.13	9.13	9.13	9.13	DHH.MI	7.87	7.87	7.87	7.87	9.95	7.67	-1.0	-1.0	-1.0	-1	-1.0			-1.0																										
2017-01-03 08:00:00	0	9.13	9.13	9.13	9.13	9.13	DHH.MI	7.87	7.87	7.87	7.87	9.95	7.67	-1.0	-1.0	-1.0	-1	-1.0			-1.0																										
2017-01-04 08:00:00	0	9.13	9.13	9.13	9.13	9.13	DHH.MI	7.85	7.85	7.85	7.85	9.95	7.67	-1.0	-1.0	-1.0	-1	-1.0			-1.0																										
2017-01-05 08:00:00	0	9.13	9.13	9.13	9.13	9.13	DHH.MI	7.84	7.84	7.84	7.84	9.95	7.67	-1.0	-1.0	-1.0	-1	-1.0			-1.0																										
2017-01-06 08:00:00	0	9.13	9.13	9.13	9.13	9.13	DHH.MI	7.82	7.82	7.82	7.82	9.95	7.67	-1.0	-1.0	-1.0	-1	-1.0			-1.0																7.82										
2017-01-09 08:00:00	0	9.13	9.13	9.13	9.13	9.13	DHH.MI	7.96	7.96	7.96	7.96	9.95	7.67	-1.0	-1.0	-1.0	-1	-1.0			-1.0															7.96											
2017-01-10 08:00:00	0	9.13	9.13	9.13	9.13	9.13	DHH.MI	7.93	7.93	7.93	7.93	9.95	7.67	-1.0	-1.0	-1.0	-1	-1.0			-1.0																										
2017-01-11 08:00:00	0	9.13	9.13	9.13	9.13	9.13	DHH.MI	7.9	7.9	7.9	7.9	9.95	7.67	-1.0	-1.0	-1.0	-1	-1.0			-1.0																7.9										
2017-01-12 08:00:00	0	9.13	9.13	9.13	9.13	9.13	DHH.MI	8.04	8.04	8.04	8.04	9.95	7.67	-1.0	-1.0	-1.0	0	-1.0			-1.0															8.04		8.04									
2017-01-13 08:00:00	156	9.13	9.13	9.13	9.13	9.13	DHH.MI	7.89	7.89	7.89	7.89	9.95	7.67	-1.0	-1.0	-1.0	0	-1.0			-1.0																7.89										
2017-01-16 08:00:00	0	9.13	9.13	9.13	9.13	9.13	DHH.MI	8.0	8.0	8.0	8.0	9.95	7.67	-1.0	-1.0	-1.0	0	-1.0			-1.0															8.0											
2017-01-17 08:00:00	0	9.13	9.13	9.13	9.13	9.13	DHH.MI	7.98	7.98	7.98	7.98	9.95	7.67	-1.0	-1.0	-1.0	0	-1.0			-1.0																										
2017-01-18 08:00:00	0	9.13	9.13	9.13	9.13	9.13	DHH.MI	7.96	7.96	7.96	7.96	9.95	7.67	-1.0	-1.0	-1.0	0	-1.0			-1.0																										
