date	volume	high	low	open	close	adj_close	ticker	ropen	rhigh	rlow	rclose	rhi_100	rlo_100	rbo_100	rtt_50	rtt_20	rtt_5020	rema_50100	rema_100150	rema_50100150	rsma_50100	rsma_100150	rsma_50100150	hi1	lo1	hi2	lo2	hi3	lo3	hi4	lo4	rg	flr	clg	rg_ch	rh1	rl1	rh2	rl2	rh3	rl3	rrt	rrg	rflr	rclg	rrg_ch	rbo_100_chg1D	rbo_100_chg1D_fx	rbo_100_PL_cum	rbo_100_returns	rbo_100_log_returns	rbo_100_cumul	stop_loss	rbo_100_PL_cum_fx	rbo_100_trading_edge	rbo_100_geometric_expectancy	rbo_100_kelly	rbo_100_constant	rbo_100_concave	rbo_100_convex	rbo_100_equal_weight	EUR	rtt_5020_chg1D	rtt_5020_chg1D_fx	rtt_5020_PL_cum	rtt_5020_returns	rtt_5020_log_returns	rtt_5020_cumul	rtt_5020_PL_cum_fx	rtt_5020_trading_edge	rtt_5020_geometric_expectancy	rtt_5020_kelly	rtt_5020_constant	rtt_5020_concave	rtt_5020_convex	rtt_5020_equal_weight	rema_50100150_chg1D	rema_50100150_chg1D_fx	rema_50100150_PL_cum	rema_50100150_returns	rema_50100150_log_returns	rema_50100150_cumul	rema_50100150_PL_cum_fx	rema_50100150_trading_edge	rema_50100150_geometric_expectancy	rema_50100150_kelly	rema_50100150_constant	rema_50100150_concave	rema_50100150_convex	rema_50100150_equal_weight	rsma_50100150_chg1D	rsma_50100150_chg1D_fx	rsma_50100150_PL_cum	rsma_50100150_returns	rsma_50100150_log_returns	rsma_50100150_cumul	rsma_50100150_PL_cum_fx	rsma_50100150_trading_edge	rsma_50100150_geometric_expectancy	rsma_50100150_kelly	rsma_50100150_constant	rsma_50100150_concave	rsma_50100150_convex	rsma_50100150_equal_weight	rrg_chg1D	rrg_chg1D_fx	rrg_PL_cum	rrg_returns	rrg_log_returns	rrg_cumul	rrg_PL_cum_fx	rrg_trading_edge	rrg_geometric_expectancy	rrg_kelly	rrg_constant	rrg_concave	rrg_convex	rrg_equal_weight
2018-05-09 07:00:00	49792	3.92	3.74	3.86	3.87	3.87	NTW.MI	3.3	3.35	3.2	3.31	5.62	2.0	1.0	1.0	-1.0	1	1.0	-1.0	-1.0	1.0	1.0	1.0		3.74							-1.0			15.37		3.2						-1.0			2.03	0.01	0.01	2.56	0.0	0.0	1.96	4.86	2.56	0.0	0.0	18.01	99488.0	99232.0	99232.0	101024.0	1	0.01	0.01	0.47	0.0	0.0	0.68	0.47	0.0	0.0	39.53	98662.0	98866.0	98513.0	100635.0	-0.01	-0.01	-5.14	-0.0	-0.0	-0.46	-5.14	0.01	0.0	26.95	100000.0	100000.0	100000.0	97944.0	0.01	0.01	-6.12	0.0	0.0	-0.61	-6.12	0.0	0.0	10.25	100000.0	100000.0	100000.0	97552.0	-0.010000000000000231	-0.010000000000000231	8.389999999999997	-0.002590673575129543	-0.0025873235649509544	2.167958656330744	8.389999999999997	0.0006845279628217441	0.0005867905380936289	3.4521817687155547	96644.0	94966.0	94966.0	103356.0
2018-05-10 07:00:00	31630	3.92	3.77	3.92	3.85	3.85	NTW.MI	3.38	3.38	3.25	3.32	5.62	2.0	1.0	1.0	-1.0	1	1.0	-1.0	-1.0	1.0	1.0	1.0	3.92								-1.0			15.37	3.38							-1.0			2.03	-0.02	-0.02	2.54	-0.01	-0.01	1.94	4.7	2.54	0.0	0.0	15.67	99492.0	99238.0	99238.0	101016.0	1	-0.02	-0.02	0.45	-0.01	-0.01	0.67	0.45	0.0	0.0	37.22	98652.0	98850.0	98503.0	100603.0	0.02	0.02	-5.12	0.01	0.01	-0.46	-5.12	0.01	0.01	30.79	100000.0	100000.0	100000.0	97952.0	-0.02	-0.02	-6.14	-0.01	-0.01	-0.61	-6.14	0.0	0.0	11.51	100000.0	100000.0	100000.0	97544.0	0.020000000000000018	0.020000000000000018	8.409999999999997	0.0051679586563307955	0.005181358741997629	2.184415584415579	8.409999999999997	0.00047168008142695755	0.000376345440676884	2.450712881504728	96636.0	94954.0	94954.0	103364.0
2018-05-11 07:00:00	200125	4.03	3.72	3.78	3.8	3.8	NTW.MI	3.24	3.46	3.19	3.26	5.62	2.0	1.0	1.0	-1.0	1	1.0	-1.0	-1.0	1.0	1.0	1.0									-1.0			15.37								-1.0			2.03	-0.05	-0.05	2.49	-0.01	-0.01	1.91	4.7	2.49	0.0	0.0	13.59	99502.0	99253.0	99253.0	100996.0	1	-0.05	-0.05	0.4	-0.01	-0.01	0.65	0.4	0.0	0.0	34.42	98627.0	98810.0	98478.0	100523.0	0.05	0.05	-5.07	0.01	0.01	-0.45	-5.07	0.01	0.01	33.28	100000.0	100000.0	100000.0	97972.0	-0.05	-0.05	-6.19	-0.01	-0.01	-0.62	-6.19	0.0	0.0	11.49	100000.0	100000.0	100000.0	97524.0	0.050000000000000266	0.050000000000000266	8.459999999999997	0.012987012987013102	0.013072081567352888	2.226315789473679	8.459999999999997	0.0004749550119159916	0.000379583624886104	2.4665804567532277	96616.0	94924.0	94924.0	103384.0
2018-05-14 07:00:00	54827	3.91	3.75	3.91	3.77	3.77	NTW.MI	3.35	3.35	3.21	3.23	5.62	2.0	1.0	1.0	-1.0	1	1.0	-1.0	-1.0	1.0	1.0	1.0									-1.0			15.37								-1.0			2.03	-0.03	-0.03	2.46	-0.01	-0.01	1.88	4.58	2.46	0.0	0.0	14.5	99508.0	99262.0	99262.0	100984.0	1	-0.03	-0.03	0.37	-0.01	-0.01	0.64	0.37	0.0	0.0	31.99	98612.0	98786.0	98463.0	100475.0	0.03	0.03	-5.04	0.01	0.01	-0.45	-5.04	0.01	0.01	32.9	100000.0	100000.0	100000.0	97984.0	-0.03	-0.03	-6.22	-0.01	-0.01	-0.62	-6.22	0.0	0.0	9.02	100000.0	100000.0	100000.0	97512.0	0.029999999999999805	0.029999999999999805	8.489999999999997	0.007894736842105177	0.007926065272420603	2.251989389920419	8.489999999999997	0.0009495086863241962	0.0008569360036849716	5.011326835717583	96604.0	94906.0	94906.0	103396.0
2018-05-15 07:00:00	155397	3.9	3.67	3.73	3.72	3.72	NTW.MI	3.18	3.33	3.13	3.17	5.62	2.0	1.0	1.0	-1.0	1	1.0	-1.0	-1.0	1.0	1.0	1.0									-1.0			15.37								-1.0			2.03	-0.05	-0.05	2.41	-0.01	-0.01	1.85	4.49	2.41	0.0	0.0	12.65	99518.0	99277.0	99277.0	100964.0	1	-0.05	-0.05	0.32	-0.01	-0.01	0.61	0.32	0.0	0.0	29.25	98587.0	98746.0	98438.0	100395.0	0.05	0.05	-4.99	0.01	0.01	-0.44	-4.99	0.01	0.01	33.08	100000.0	100000.0	100000.0	98004.0	-0.05	-0.05	-6.27	-0.01	-0.01	-0.62	-6.27	0.0	0.0	7.09	100000.0	100000.0	100000.0	97492.0	0.04999999999999982	0.04999999999999982	8.539999999999996	0.013262599469495928	0.013351333174864113	2.2956989247311768	8.539999999999996	0.0010309518186908655	0.0009374952605578635	5.380353312407529	96584.0	94876.0	94876.0	103416.0
2018-05-16 07:00:00	119630	3.72	3.47	3.67	3.51	3.51	NTW.MI	3.21	3.25	3.03	3.07	5.62	2.0	1.0	1.0	-1.0	0	1.0	-1.0	-1.0	1.0	1.0	1.0									-1.0			15.37								-1.0			2.03	-0.21	-0.21	2.2	-0.06	-0.06	1.68	4.43	2.2	0.0	0.0	9.54	99560.0	99340.0	99340.0	100880.0	1	-0.21	-0.21	0.11	-0.06	-0.06	0.52	0.11	0.0	0.0	24.12	98482.0	98578.0	98333.0	100059.0	0.21	0.21	-4.78	0.06	0.06	-0.41	-4.78	0.01	0.01	33.82	100000.0	100000.0	100000.0	98088.0	-0.21	-0.21	-6.48	-0.06	-0.06	-0.64	-6.48	0.0	0.0	3.79	100000.0	100000.0	100000.0	97408.0	0.2100000000000004	0.2100000000000004	8.749999999999996	0.05645161290322587	0.05810763080728081	2.492877492877487	8.749999999999996	0.0013854083666152792	0.001288056740444965	6.89480962099125	96500.0	94750.0	94750.0	103500.0
2018-05-17 07:00:00	120122	3.62	3.27	3.59	3.31	3.31	NTW.MI	3.13	3.15	2.85	2.88	5.62	2.0	1.0	1.0	-1.0	0	1.0	-1.0	-1.0	1.0	1.0	1.0									-1.0			15.37								-1.0			2.03	-0.2	-0.2	2.0	-0.06	-0.06	1.53	4.43	2.0	0.0	0.0	8.08	99600.0	99400.0	99400.0	100800.0	1	-0.0	-0.0	0.11	-0.0	-0.0	0.52	0.11	0.0	0.0	24.12	98482.0	98578.0	98333.0	100059.0	0.2	0.2	-4.58	0.06	0.06	-0.37	-4.58	0.01	0.01	34.48	100000.0	100000.0	100000.0	98168.0	-0.2	-0.2	-6.68	-0.06	-0.06	-0.66	-6.68	0.0	0.0	0.64	100000.0	100000.0	100000.0	97328.0	0.19999999999999973	0.19999999999999973	8.949999999999996	0.056980056980056926	0.05866784808880285	2.703927492447123	8.949999999999996	0.0020501751083523605	0.0019500617541778897	9.77130838399989	96420.0	94630.0	94630.0	103580.0
2018-05-18 07:00:00	93127	3.41	3.13	3.31	3.15	3.15	NTW.MI	2.93	3.02	2.77	2.79	5.62	2.0	1.0	1.0	-1.0	0	1.0	-1.0	-1.0	1.0	1.0	1.0									-1.0			15.37		2.77		2.77				-1.0			2.03	-0.16	-0.16	1.84	-0.05	-0.05	1.41	4.43	1.84	0.0	0.0	7.14	99632.0	99448.0	99448.0	100736.0	1	-0.0	-0.0	0.11	-0.0	-0.0	0.52	0.11	0.0	0.0	24.12	98482.0	98578.0	98333.0	100059.0	0.16	0.16	-4.42	0.05	0.05	-0.34	-4.42	0.01	0.01	34.92	100000.0	100000.0	100000.0	98232.0	-0.16	-0.16	-6.84	-0.05	-0.05	-0.68	-6.84	-0.0	-0.0	-2.26	100000.0	100000.0	100000.0	97264.0	0.16000000000000014	0.16000000000000014	9.109999999999996	0.048338368580060465	0.04954573655142988	2.8920634920634845	9.109999999999996	0.0026979380338045984	0.002596337096232304	12.484275274865439	96356.0	94534.0	94534.0	103644.0
2018-05-21 07:00:00	40024	3.27	3.08	3.15	3.24	3.24	NTW.MI	2.83	2.94	2.77	2.91	5.62	2.0	1.0	1.0	-1.0	0	1.0	-1.0	-1.0	1.0	1.0	1.0									-1.0			15.37	2.94							-1.0			2.03	0.09	0.09	1.93	0.03	0.03	1.48	4.43	1.93	0.0	0.0	7.56	99614.0	99421.0	99421.0	100772.0	1	0.0	0.0	0.11	0.0	0.0	0.52	0.11	0.0	0.0	24.12	98482.0	98578.0	98333.0	100059.0	-0.09	-0.09	-4.51	-0.03	-0.03	-0.36	-4.51	0.01	0.01	33.73	100000.0	100000.0	100000.0	98196.0	0.09	0.09	-6.75	0.03	0.03	-0.67	-6.75	-0.0	-0.0	-0.1	100000.0	100000.0	100000.0	97300.0	-0.0900000000000003	-0.0900000000000003	9.019999999999996	-0.028571428571428692	-0.02817087696669644	2.783950617283943	9.019999999999996	0.002246401011235753	0.0021422912098383318	10.274067921076558	96392.0	94588.0	94588.0	103608.0
2018-05-22 07:00:00	17907	3.26	3.13	3.16	3.17	3.17	NTW.MI	2.82	2.91	2.8	2.83	5.62	2.0	1.0	1.0	-1.0	0	1.0	-1.0	-1.0	1.0	1.0	1.0		3.13							-1.0			15.37		2.8						-1.0			2.03	-0.07	-0.07	1.86	-0.02	-0.02	1.42	4.43	1.86	0.0	0.0	7.13	99628.0	99442.0	99442.0	100744.0	1	-0.0	-0.0	0.11	-0.0	-0.0	0.52	0.11	0.0	0.0	24.12	98482.0	98578.0	98333.0	100059.0	0.07	0.07	-4.44	0.02	0.02	-0.34	-4.44	0.01	0.01	33.93	100000.0	100000.0	100000.0	98224.0	-0.07	-0.07	-6.82	-0.02	-0.02	-0.68	-6.82	-0.0	-0.0	-2.07	100000.0	100000.0	100000.0	97272.0	0.07000000000000028	0.07000000000000028	9.089999999999996	0.021604938271605034	0.021841741915048868	2.867507886435324	9.089999999999996	0.0026957381734609423	0.00259149427093619	12.16341946927042	96364.0	94546.0	94546.0	103636.0
2018-05-23 07:00:00	156402	3.77	3.1	3.11	3.77	3.77	NTW.MI	2.81	3.41	2.81	3.41	5.62	2.0	1.0	1.0	-1.0	0	1.0	-1.0	-1.0	1.0	1.0	1.0									-1.0			15.37								-1.0			2.03	0.6	0.6	2.46	0.19	0.17	1.88	4.36	2.46	0.0	0.0	10.13	99508.0	99262.0	99262.0	100984.0	1	0.0	0.0	0.11	0.0	0.0	0.52	0.11	0.0	0.0	24.12	98482.0	98578.0	98333.0	100059.0	-0.6	-0.6	-5.04	-0.19	-0.17	-0.45	-5.04	0.01	0.01	25.95	100000.0	100000.0	100000.0	97984.0	0.6	0.6	-6.22	0.19	0.17	-0.62	-6.22	0.0	0.0	2.83	100000.0	100000.0	100000.0	97512.0	-0.6000000000000001	-0.6000000000000001	8.489999999999997	-0.18927444794952675	-0.1733434135707301	2.2519893899204186	8.489999999999997	0.0016634953171984603	0.00154634310327606	6.837191853522999	96604.0	94906.0	94906.0	103396.0
2018-05-24 07:00:00	186481	3.95	3.49	3.91	3.49	3.49	NTW.MI	3.56	3.6	3.18	3.18	5.62	2.0	1.0	1.0	-1.0	0	1.0	-1.0	-1.0	1.0	1.0	1.0									-1.0			15.37								-1.0			2.03	-0.28	-0.28	2.18	-0.07	-0.08	1.67	4.36	2.18	0.0	0.0	6.92	99564.0	99346.0	99346.0	100872.0	1	-0.0	-0.0	0.11	-0.0	-0.0	0.52	0.11	0.0	0.0	24.12	98482.0	98578.0	98333.0	100059.0	0.28	0.28	-4.76	0.07	0.08	-0.4	-4.76	0.01	0.01	28.67	100000.0	100000.0	100000.0	98096.0	-0.28	-0.28	-6.5	-0.07	-0.08	-0.65	-6.5	0.0	0.0	1.29	100000.0	100000.0	100000.0	97400.0	0.2799999999999998	0.2799999999999998	8.769999999999996	0.07427055702917762	0.07717326524558349	2.512893982808016	8.769999999999996	0.0020662048714454708	0.0019442048439746173	8.105995056164218	96492.0	94738.0	94738.0	103508.0
2018-05-25 07:00:00	179427	3.85	3.55	3.63	3.67	3.67	NTW.MI	3.36	3.56	3.29	3.4	5.62	2.0	1.0	1.0	-1.0	0	1.0	-1.0	-1.0	1.0	1.0	1.0	3.85								-1.0			15.37	3.56		3.56					-1.0			2.03	0.18	0.18	2.36	0.05	0.05	1.81	4.26	2.36	0.0	0.0	7.76	99528.0	99292.0	99292.0	100944.0	1	0.0	0.0	0.11	0.0	0.0	0.52	0.11	0.0	0.0	24.12	98482.0	98578.0	98333.0	100059.0	-0.18	-0.18	-4.94	-0.05	-0.05	-0.43	-4.94	0.01	0.01	25.21	100000.0	100000.0	100000.0	98024.0	0.18	0.18	-6.32	0.05	0.05	-0.63	-6.32	0.0	0.0	2.12	100000.0	100000.0	100000.0	97472.0	-0.17999999999999972	-0.17999999999999972	8.589999999999996	-0.05157593123209159	-0.05028992585214301	2.3405994550408655	8.589999999999996	0.0015487638809561456	0.0014216653968894821	5.90955881171422	96564.0	94846.0	94846.0	103436.0
2018-05-28 07:00:00	68070	3.85	3.46	3.85	3.47	3.47	NTW.MI	3.64	3.64	3.27	3.28	5.62	2.0	1.0	1.0	1.0	0	1.0	-1.0	-1.0	1.0	1.0	1.0									-1.0			15.37								-1.0			2.03	-0.2	-0.2	2.16	-0.05	-0.06	1.65	4.16	2.16	0.0	0.0	6.77	99568.0	99352.0	99352.0	100864.0	1	-0.0	-0.0	0.11	-0.0	-0.0	0.52	0.11	0.0	0.0	24.12	98482.0	98578.0	98333.0	100059.0	0.2	0.2	-4.74	0.05	0.06	-0.4	-4.74	0.01	0.01	25.69	100000.0	100000.0	100000.0	98104.0	-0.2	-0.2	-6.52	-0.05	-0.06	-0.65	-6.52	-0.0	-0.0	-0.45	100000.0	100000.0	100000.0	97392.0	0.19999999999999973	0.19999999999999973	8.789999999999996	0.054495912806539426	0.05603706810771099	2.5331412103746325	8.789999999999996	0.0022535535559039454	0.002123988617249273	8.310977267274271	96484.0	94726.0	94726.0	103516.0
2018-05-29 07:00:00	43749	3.61	3.17	3.61	3.36	3.36	NTW.MI	3.51	3.51	3.08	3.26	5.62	2.0	1.0	1.0	1.0	0	1.0	-1.0	-1.0	1.0	1.0	1.0		3.17							-1.0			15.37		3.08						-1.0			2.03	-0.11	-0.11	2.05	-0.03	-0.03	1.57	4.16	2.05	0.0	0.0	6.29	99590.0	99385.0	99385.0	100820.0	1	-0.0	-0.0	0.11	-0.0	-0.0	0.52	0.11	0.0	0.0	24.12	98482.0	98578.0	98333.0	100059.0	0.11	0.11	-4.63	0.03	0.03	-0.38	-4.63	0.01	0.01	25.93	100000.0	100000.0	100000.0	98148.0	-0.11	-0.11	-6.63	-0.03	-0.03	-0.66	-6.63	-0.0	-0.0	-2.43	100000.0	100000.0	100000.0	97348.0	0.11000000000000032	0.11000000000000032	8.899999999999995	0.03170028818443815	0.03221361998365507	2.648809523809517	8.899999999999995	0.002817585687659701	0.0026875319505246242	10.215531865601477	96440.0	94660.0	94660.0	103560.0
2018-05-30 07:00:00	62438	3.65	3.29	3.64	3.44	3.44	NTW.MI	3.46	3.47	3.13	3.27	5.62	2.0	1.0	1.0	1.0	0	1.0	-1.0	-1.0	1.0	1.0	1.0	3.65								-1.0			15.37	3.47							-1.0			2.03	0.08	0.08	2.13	0.02	0.02	1.63	4.12	2.13	0.0	0.0	6.61	99574.0	99361.0	99361.0	100852.0	1	0.0	0.0	0.11	0.0	0.0	0.52	0.11	0.0	0.0	24.12	98482.0	98578.0	98333.0	100059.0	-0.08	-0.08	-4.71	-0.02	-0.02	-0.4	-4.71	0.01	0.01	25.17	100000.0	100000.0	100000.0	98116.0	0.08	0.08	-6.55	0.02	0.02	-0.65	-6.55	-0.0	-0.0	-0.76	100000.0	100000.0	100000.0	97380.0	-0.08000000000000007	-0.08000000000000007	8.819999999999995	-0.023809523809523725	-0.023530497410194036	2.563953488372087	8.819999999999995	0.002369580969398391	0.0022365869762039914	8.504213860182315	96472.0	94708.0	94708.0	103528.0
2018-05-31 07:00:00	65593	3.59	3.27	3.4	3.43	3.43	NTW.MI	3.24	3.42	3.11	3.26	5.62	2.0	1.0	1.0	1.0	0	1.0	-1.0	-1.0	1.0	1.0	1.0									-1.0			15.37								-1.0			2.03	-0.01	-0.01	2.12	-0.0	-0.0	1.62	4.12	2.12	0.0	0.0	5.16	99576.0	99364.0	99364.0	100848.0	1	-0.0	-0.0	0.11	-0.0	-0.0	0.52	0.11	0.0	0.0	24.12	98482.0	98578.0	98333.0	100059.0	0.01	0.01	-4.7	0.0	0.0	-0.39	-4.7	0.01	0.01	26.98	100000.0	100000.0	100000.0	98120.0	-0.01	-0.01	-6.56	-0.0	-0.0	-0.65	-6.56	-0.0	-0.0	-0.57	100000.0	100000.0	100000.0	97376.0	0.009999999999999787	0.009999999999999787	8.829999999999995	0.0029069767441859407	0.00291121020745833	2.5743440233236092	8.829999999999995	0.002311865782409028	0.00217960318287469	8.348484642800596	96468.0	94702.0	94702.0	103532.0
2018-06-01 07:00:00	110471	3.51	3.1	3.43	3.41	3.41	NTW.MI	3.22	3.29	2.91	3.2	5.62	2.0	1.0	1.0	1.0	0	1.0	-1.0	-1.0	1.0	1.0	1.0		3.1		3.1		3.1			-1.0			15.37		2.91		2.91				-1.0			2.03	-0.02	-0.02	2.1	-0.01	-0.01	1.61	4.12	2.1	0.0	0.0	5.2	99580.0	99370.0	99370.0	100840.0	1	-0.0	-0.0	0.11	-0.0	-0.0	0.52	0.11	0.0	0.0	24.12	98482.0	98578.0	98333.0	100059.0	0.02	0.02	-4.68	0.01	0.01	-0.39	-4.68	0.01	0.01	26.96	100000.0	100000.0	100000.0	98128.0	-0.02	-0.02	-6.58	-0.01	-0.01	-0.65	-6.58	-0.0	-0.0	-2.03	100000.0	100000.0	100000.0	97368.0	0.020000000000000018	0.020000000000000018	8.849999999999994	0.005830903790087438	0.0058479698824231	2.595307917888557	8.849999999999994	0.0027134686496809142	0.002582785298028689	9.804165543919495	96460.0	94690.0	94690.0	103540.0
2018-06-04 07:00:00	14051	3.5	3.3	3.41	3.35	3.35	NTW.MI	3.21	3.3	3.11	3.16	5.62	2.0	1.0	1.0	1.0	0	1.0	-1.0	-1.0	1.0	1.0	1.0	3.5								-1.0			15.37	3.3							-1.0			2.03	-0.06	-0.06	2.04	-0.02	-0.02	1.56	4.03	2.04	0.0	0.0	3.03	99592.0	99388.0	99388.0	100816.0	1	-0.0	-0.0	0.11	-0.0	-0.0	0.52	0.11	0.0	0.0	24.12	98482.0	98578.0	98333.0	100059.0	0.06	0.06	-4.62	0.02	0.02	-0.38	-4.62	0.01	0.01	29.99	100000.0	100000.0	100000.0	98152.0	-0.06	-0.06	-6.64	-0.02	-0.02	-0.66	-6.64	-0.0	-0.0	-1.65	100000.0	100000.0	100000.0	97344.0	0.06000000000000005	0.06000000000000005	8.909999999999995	0.017595307917888547	0.01775194545845034	2.659701492537307	8.909999999999995	0.002590496118846591	0.0024613228467367243	9.482560741404505	96436.0	94654.0	94654.0	103564.0
2018-06-05 07:00:00	34026	3.43	3.23	3.43	3.27	3.27	NTW.MI	3.27	3.27	3.08	3.12	5.62	2.0	1.0	1.0	1.0	0	1.0	-1.0	-1.0	1.0	1.0	1.0									-1.0			15.37								-1.0			2.03	-0.08	-0.08	1.96	-0.02	-0.02	1.5	4.03	1.96	0.0	0.0	1.16	99608.0	99412.0	99412.0	100784.0	1	-0.0	-0.0	0.11	-0.0	-0.0	0.52	0.11	0.0	0.0	24.12	98482.0	98578.0	98333.0	100059.0	0.08	0.08	-4.54	0.02	0.02	-0.36	-4.54	0.01	0.01	32.11	100000.0	100000.0	100000.0	98184.0	-0.08	-0.08	-6.72	-0.02	-0.02	-0.67	-6.72	-0.0	-0.0	-1.88	100000.0	100000.0	100000.0	97312.0	0.08000000000000007	0.08000000000000007	8.989999999999995	0.023880597014925398	0.024170360927813068	2.7492354740061096	8.989999999999995	0.002662513530294006	0.002532456946563011	9.671920187606357	96404.0	94606.0	94606.0	103596.0
2018-06-06 07:00:00	35109	3.36	3.16	3.28	3.28	3.28	NTW.MI	3.12	3.19	3.0	3.12	5.62	2.0	1.0	1.0	1.0	0	1.0	-1.0	-1.0	1.0	1.0	1.0		3.16							-1.0			15.37		3.0						-1.0			2.03	0.01	0.01	1.97	0.0	0.0	1.51	4.03	1.97	0.0	0.0	1.22	99606.0	99409.0	99409.0	100788.0	1	0.0	0.0	0.11	0.0	0.0	0.52	0.11	0.0	0.0	24.12	98482.0	98578.0	98333.0	100059.0	-0.01	-0.01	-4.55	-0.0	-0.0	-0.37	-4.55	0.01	0.01	30.63	100000.0	100000.0	100000.0	98180.0	0.01	0.01	-6.71	0.0	0.0	-0.67	-6.71	-0.0	-0.0	-1.83	100000.0	100000.0	100000.0	97316.0	-0.009999999999999787	-0.009999999999999787	8.979999999999995	-0.003058103975535076	-0.003053437486890248	2.7378048780487743	8.979999999999995	0.002317394405690611	0.002185714639062253	8.404245507140093	96408.0	94612.0	94612.0	103592.0
2018-06-07 07:00:00	28333	3.44	3.2	3.2	3.26	3.26	NTW.MI	3.05	3.28	3.05	3.11	5.62	2.0	1.0	1.0	1.0	0	1.0	-1.0	-1.0	1.0	1.0	1.0	3.44								-1.0			15.37	3.28							-1.0			2.03	-0.02	-0.02	1.95	-0.01	-0.01	1.49	4.03	1.95	-0.0	-0.0	-0.25	99610.0	99415.0	99415.0	100780.0	1	-0.0	-0.0	0.11	-0.0	-0.0	0.52	0.11	0.0	0.0	23.83	98482.0	98578.0	98333.0	100059.0	0.02	0.02	-4.53	0.01	0.01	-0.36	-4.53	0.01	0.01	32.41	100000.0	100000.0	100000.0	98188.0	-0.02	-0.02	-6.73	-0.01	-0.01	-0.67	-6.73	-0.0	-0.0	-1.78	100000.0	100000.0	100000.0	97308.0	0.020000000000000018	0.020000000000000018	8.999999999999995	0.0060975609756097615	0.006116227017436094	2.7607361963190127	8.999999999999995	0.0023020958023120862	0.0021706091482383005	8.36251774808877	96400.0	94600.0	94600.0	103600.0
2018-06-08 07:00:00	29992	3.31	3.15	3.23	3.16	3.16	NTW.MI	3.14	3.21	3.06	3.07	5.62	2.0	1.0	1.0	1.0	0	1.0	-1.0	-1.0	1.0	1.0	1.0									-1.0			15.37								-1.0			2.03	-0.1	-0.1	1.85	-0.03	-0.03	1.42	3.95	1.85	-0.0	-0.0	-2.05	99630.0	99445.0	99445.0	100740.0	1	-0.0	-0.0	0.11	-0.0	-0.0	0.52	0.11	0.0	0.0	23.68	98482.0	98578.0	98333.0	100059.0	0.1	0.1	-4.43	0.03	0.03	-0.34	-4.43	0.01	0.01	34.21	100000.0	100000.0	100000.0	98228.0	-0.1	-0.1	-6.83	-0.03	-0.03	-0.68	-6.83	-0.0	-0.0	-2.29	100000.0	100000.0	100000.0	97268.0	0.09999999999999964	0.09999999999999964	9.099999999999994	0.030674846625766805	0.031155167779795462	2.8797468354430316	9.099999999999994	0.002468475943450818	0.0023348815986945493	8.809075271056791	96360.0	94540.0	94540.0	103640.0
2018-06-11 07:00:00	15282	3.27	3.13	3.22	3.24	3.24	NTW.MI	3.02	3.07	2.94	3.04	5.62	2.0	1.0	1.0	1.0	0	1.0	-1.0	-1.0	1.0	1.0	1.0									-1.0			15.37								-1.0			2.03	0.08	0.08	1.93	0.03	0.03	1.48	3.95	1.93	-0.0	-0.0	-0.31	99614.0	99421.0	99421.0	100772.0	1	0.0	0.0	0.11	0.0	0.0	0.52	0.11	0.0	0.0	25.8	98482.0	98578.0	98333.0	100059.0	-0.08	-0.08	-4.51	-0.03	-0.03	-0.36	-4.51	0.01	0.01	31.71	100000.0	100000.0	100000.0	98196.0	0.08	0.08	-6.75	0.03	0.03	-0.67	-6.75	-0.0	-0.0	-1.95	100000.0	100000.0	100000.0	97300.0	-0.08000000000000007	-0.08000000000000007	9.019999999999994	-0.025316455696202445	-0.025001302205417186	2.7839506172839448	9.019999999999994	0.002389885707419395	0.0022546276888262273	8.43371515251659	96392.0	94588.0	94588.0	103608.0
2018-06-12 07:00:00	23020	3.27	3.16	3.27	3.18	3.18	NTW.MI	3.07	3.07	2.96	2.98	5.62	2.0	1.0	1.0	1.0	0	1.0	-1.0	-1.0	1.0	1.0	1.0		3.16							-1.0			15.37								-1.0			2.03	-0.06	-0.06	1.87	-0.02	-0.02	1.43	3.95	1.87	-0.0	-0.0	-1.8	99626.0	99439.0	99439.0	100748.0	1	-0.0	-0.0	0.11	-0.0	-0.0	0.52	0.11	0.0	0.0	25.8	98482.0	98578.0	98333.0	100059.0	0.06	0.06	-4.45	0.02	0.02	-0.35	-4.45	0.01	0.01	31.87	100000.0	100000.0	100000.0	98220.0	-0.06	-0.06	-6.81	-0.02	-0.02	-0.68	-6.81	-0.0	-0.0	-3.49	100000.0	100000.0	100000.0	97276.0	0.06000000000000005	0.06000000000000005	9.079999999999995	0.01851851851851849	0.01869213301215252	2.8553459119496796	9.079999999999995	0.0025057769320947394	0.0023690319026343776	8.735586649627265	96368.0	94552.0	94552.0	103632.0
