date	volume	high	low	open	close	adj_close	ticker	ropen	rhigh	rlow	rclose	rhi_100	rlo_100	rbo_100	rtt_50	rtt_20	rtt_5020	rema_50100	rema_100150	rema_50100150	rsma_50100	rsma_100150	rsma_50100150	hi1	lo1	hi2	lo2	hi3	lo3	rg	flr	clg	rg_ch	rh1	rl1	rh2	rl2	rh3	rl3	rrt	rrg	rflr	rclg	rrg_ch	rbo_100_chg1D	rbo_100_chg1D_fx	rbo_100_PL_cum	rbo_100_returns	rbo_100_log_returns	rbo_100_cumul	stop_loss	rbo_100_PL_cum_fx	rbo_100_trading_edge	rbo_100_geometric_expectancy	rbo_100_kelly	rbo_100_constant	rbo_100_concave	rbo_100_convex	rbo_100_equal_weight	EUR	rtt_5020_chg1D	rtt_5020_chg1D_fx	rtt_5020_PL_cum	rtt_5020_returns	rtt_5020_log_returns	rtt_5020_cumul	rtt_5020_PL_cum_fx	rtt_5020_trading_edge	rtt_5020_geometric_expectancy	rtt_5020_kelly	rtt_5020_constant	rtt_5020_concave	rtt_5020_convex	rtt_5020_equal_weight	rema_50100150_chg1D	rema_50100150_chg1D_fx	rema_50100150_PL_cum	rema_50100150_returns	rema_50100150_log_returns	rema_50100150_cumul	rema_50100150_PL_cum_fx	rema_50100150_trading_edge	rema_50100150_geometric_expectancy	rema_50100150_kelly	rema_50100150_constant	rema_50100150_concave	rema_50100150_convex	rema_50100150_equal_weight	rsma_50100150_chg1D	rsma_50100150_chg1D_fx	rsma_50100150_PL_cum	rsma_50100150_returns	rsma_50100150_log_returns	rsma_50100150_cumul	rsma_50100150_PL_cum_fx	rsma_50100150_trading_edge	rsma_50100150_geometric_expectancy	rsma_50100150_kelly	rsma_50100150_constant	rsma_50100150_concave	rsma_50100150_convex	rsma_50100150_equal_weight	rt	rrg_chg1D	rrg_chg1D_fx	rrg_PL_cum	rrg_returns	rrg_log_returns	rrg_cumul	rrg_PL_cum_fx	rrg_trading_edge	rrg_geometric_expectancy	rrg_kelly	rrg_constant	rrg_concave	rrg_convex	rrg_equal_weight
2017-03-15 08:00:00	506113	0.39	0.37	0.38	0.38	0.38	CLE.MI	0.4	0.41	0.39	0.4	0.5	0.32	1.0	-1.0	-1.0	-1	1.0	-1.0	-1.0	1.0	-1.0	-1.0							-1.0			0.47								-1.0			0.53	0.0	0.0	-0.15	0.0	0.0	-0.31	0.43	-0.15	0.0	0.0	11.52					1	-0.0	-0.0	-0.05	-0.0	-0.0	-0.12	-0.05	0.0	0.0	92.78					-0.0	-0.0	0.08	-0.0	-0.0	0.23	0.08	0.01	0.01	59.61					-0.0	-0.0	0.04	-0.0	-0.0	0.11	0.04	0.01	0.01	50.88						-0.0	-0.0	0.06	-0.0	-0.0	0.1578947368421042	0.06	0.0043259013869272065	0.004280257751625438	36.064671898194014				
2017-03-16 08:00:00	1727376	0.38	0.35	0.37	0.36	0.36	CLE.MI	0.38	0.39	0.36	0.37	0.5	0.32	1.0	-1.0	-1.0	-1	1.0	-1.0	-1.0	1.0	-1.0	-1.0		0.35		0.35			-1.0			0.47		0.36		0.36				-1.0			0.53	-0.02	-0.02	-0.17	-0.05	-0.05	-0.35	0.43	-0.17	0.0	0.0	10.76					1	0.02	0.02	-0.03	0.05	0.05	-0.07	-0.03	0.0	0.0	106.34					0.02	0.02	0.1	0.05	0.05	0.3	0.1	0.01	0.01	59.95					0.02	0.02	0.06	0.05	0.05	0.17	0.06	0.01	0.01	51.27						0.020000000000000018	0.020000000000000018	0.08000000000000002	0.052631578947368474	0.05406722127027582	0.2222222222222212	0.08000000000000002	0.005035821654446415	0.004990573252003694	40.894555713512986				
2017-03-17 08:00:00	373752	0.36	0.35	0.36	0.36	0.36	CLE.MI	0.37	0.37	0.36	0.37	0.5	0.32	1.0	-1.0	-1.0	-1	-1.0	-1.0	1.0	1.0	-1.0	-1.0							-1.0			0.47								-1.0			0.53	0.0	0.0	-0.17	0.0	0.0	-0.35	0.43	-0.17	0.0	0.0	16.22					1	-0.0	-0.0	-0.03	-0.0	-0.0	-0.07	-0.03	0.0	0.0	133.81					-0.0	-0.0	0.1	-0.0	-0.0	0.3	0.1	0.01	0.01	58.4					-0.0	-0.0	0.06	-0.0	-0.0	0.17	0.06	0.01	0.01	49.47						-0.0	-0.0	0.08000000000000002	-0.0	-0.0	0.2222222222222212	0.08000000000000002	0.005470721841682413	0.005430380471641794	48.175395772865215				
2017-03-20 08:00:00	574489	0.37	0.36	0.37	0.37	0.37	CLE.MI	0.38	0.38	0.37	0.38	0.5	0.32	1.0	-1.0	-1.0	-1	-1.0	-1.0	1.0	1.0	-1.0	-1.0							-1.0			0.47								-1.0			0.53	0.01	0.01	-0.16	0.03	0.03	-0.33	0.4	-0.16	0.0	0.0	14.69					1	-0.01	-0.01	-0.04	-0.03	-0.03	-0.1	-0.04	0.0	0.0	122.22					0.01	0.01	0.11	0.03	0.03	0.33	0.11	0.01	0.01	66.63					-0.01	-0.01	0.05	-0.03	-0.03	0.14	0.05	0.01	0.01	52.14						-0.010000000000000009	-0.010000000000000009	0.07	-0.0277777777777779	-0.02739897418811456	0.18918918918918792	0.07	0.004731012958904475	0.0046907354990604055	43.16663882988986				
2017-03-21 08:00:00	3932880	0.42	0.37	0.37	0.41	0.41	CLE.MI	0.39	0.44	0.39	0.43	0.5	0.32	1.0	-1.0	-1.0	0	-1.0	-1.0	1.0	1.0	-1.0	-1.0	0.42		0.42				-1.0			0.47	0.44		0.44					-1.0			0.53	0.04	0.04	-0.12	0.11	0.1	-0.26	0.42	-0.12	0.0	0.0	19.06					1	-0.04	-0.04	-0.08	-0.11	-0.1	-0.19	-0.08	0.0	0.0	95.23					0.04	0.04	0.15	0.11	0.1	0.48	0.15	0.01	0.01	68.2					-0.04	-0.04	0.01	-0.11	-0.1	0.03	0.01	0.01	0.01	42.63						-0.03999999999999998	-0.03999999999999998	0.030000000000000027	-0.10810810810810811	-0.10265415406008337	0.07317073170731603	0.030000000000000027	0.004264495919595537	0.0042189187965056	35.64849278436091				
2017-03-22 08:00:00	870202	0.41	0.38	0.39	0.39	0.39	CLE.MI	0.41	0.43	0.39	0.41	0.5	0.32	1.0	-1.0	-1.0	0	-1.0	-1.0	1.0	1.0	-1.0	-1.0							-1.0			0.47								-1.0			0.53	-0.02	-0.02	-0.14	-0.05	-0.05	-0.29	0.42	-0.14	0.0	0.0	15.23					1	-0.0	-0.0	-0.08	-0.0	-0.0	-0.19	-0.08	0.0	0.0	95.23					-0.02	-0.02	0.13	-0.05	-0.05	0.41	0.13	0.01	0.01	61.47					0.02	0.02	0.03	0.05	0.05	0.08	0.03	0.01	0.01	43.67						0.019999999999999962	0.019999999999999962	0.04999999999999999	0.04878048780487798	0.050010420574661305	0.12820512820512708	0.04999999999999999	0.004639574073905495	0.004591912593675973	36.89498513590091				
2017-03-23 08:00:00	887940	0.41	0.38	0.39	0.39	0.39	CLE.MI	0.4	0.42	0.39	0.4	0.5	0.32	1.0	-1.0	-1.0	0	-1.0	-1.0	1.0	1.0	-1.0	-1.0							-1.0			0.47								-1.0			0.53	0.0	0.0	-0.14	0.0	0.0	-0.29	0.42	-0.14	0.0	0.0	13.95					1	0.0	0.0	-0.08	0.0	0.0	-0.19	-0.08	0.0	0.0	95.23					0.0	0.0	0.13	0.0	0.0	0.41	0.13	0.01	0.01	66.35					-0.0	-0.0	0.03	-0.0	-0.0	0.08	0.03	0.01	0.01	47.67						-0.0	-0.0	0.04999999999999999	-0.0	-0.0	0.12820512820512708	0.04999999999999999	0.004401458836546145	0.004355125944880633	36.11818229212889				
2017-03-24 08:00:00	207561	0.4	0.38	0.4	0.39	0.39	CLE.MI	0.41	0.41	0.39	0.4	0.5	0.32	1.0	-1.0	-1.0	0	-1.0	-1.0	1.0	1.0	-1.0	-1.0							-1.0			0.47								-1.0			0.53	0.0	0.0	-0.14	0.0	0.0	-0.29	0.42	-0.14	0.0	0.0	13.95					1	0.0	0.0	-0.08	0.0	0.0	-0.19	-0.08	0.0	0.0	95.23					0.0	0.0	0.13	0.0	0.0	0.41	0.13	0.01	0.01	66.35					-0.0	-0.0	0.03	-0.0	-0.0	0.08	0.03	0.01	0.01	47.67						-0.0	-0.0	0.04999999999999999	-0.0	-0.0	0.12820512820512708	0.04999999999999999	0.004401458836546145	0.004355125944880633	36.11818229212889				
2017-03-27 07:00:00	273583	0.39	0.38	0.39	0.38	0.38	CLE.MI	0.4	0.4	0.39	0.39	0.5	0.32	1.0	-1.0	-1.0	0	-1.0	-1.0	1.0	1.0	-1.0	-1.0							-1.0			0.47								-1.0			0.53	-0.01	-0.01	-0.15	-0.03	-0.03	-0.31	0.42	-0.15	0.0	0.0	14.17					1	-0.0	-0.0	-0.08	-0.0	-0.0	-0.19	-0.08	0.0	0.0	95.23					-0.01	-0.01	0.12	-0.03	-0.03	0.37	0.12	0.01	0.01	61.52					0.01	0.01	0.04	0.03	0.03	0.11	0.04	0.01	0.01	47.56						0.010000000000000009	0.010000000000000009	0.06	0.02564102564102566	0.025975486403260677	0.15789473684210398	0.06	0.004897042650956663	0.004852214050488302	40.20492094810505				
2017-03-28 07:00:00	68552	0.38	0.37	0.37	0.38	0.38	CLE.MI	0.38	0.39	0.38	0.39	0.5	0.32	1.0	-1.0	-1.0	0	-1.0	-1.0	1.0	1.0	-1.0	-1.0							-1.0			0.47								-1.0			0.53	0.0	0.0	-0.15	0.0	0.0	-0.31	0.42	-0.15	0.0	0.0	12.79					1	0.0	0.0	-0.08	0.0	0.0	-0.19	-0.08	0.0	0.0	95.23					0.0	0.0	0.12	0.0	0.0	0.37	0.12	0.01	0.01	66.47					-0.0	-0.0	0.04	-0.0	-0.0	0.11	0.04	0.01	0.01	51.77						-0.0	-0.0	0.06	-0.0	-0.0	0.15789473684210398	0.06	0.004655752543765853	0.004612194734807673	39.45059732597187				
2017-03-29 07:00:00	83808	0.38	0.38	0.38	0.38	0.38	CLE.MI	0.39	0.39	0.39	0.39	0.5	0.32	1.0	-1.0	-1.0	0	-1.0	-1.0	1.0	1.0	-1.0	-1.0							-1.0			0.47								-1.0			0.53	0.0	0.0	-0.15	0.0	0.0	-0.31	0.42	-0.15	0.0	0.0	11.25					1	0.0	0.0	-0.08	0.0	0.0	-0.19	-0.08	0.0	0.0	95.23					0.0	0.0	0.12	0.0	0.0	0.37	0.12	0.01	0.01	71.85					-0.0	-0.0	0.04	-0.0	-0.0	0.11	0.04	0.01	0.01	56.3						-0.0	-0.0	0.06	-0.0	-0.0	0.15789473684210398	0.06	0.004406549890311121	0.004364285534616208	38.61897230183105				
2017-03-30 07:00:00	33030	0.38	0.38	0.38	0.38	0.38	CLE.MI	0.39	0.39	0.39	0.39	0.5	0.32	1.0	-1.0	-1.0	0	-1.0	-1.0	1.0	1.0	-1.0	-1.0							-1.0			0.47								-1.0			0.53	0.0	0.0	-0.15	0.0	0.0	-0.31	0.42	-0.15	0.0	0.0	11.25					1	0.0	0.0	-0.08	0.0	0.0	-0.19	-0.08	0.0	0.0	95.23					0.0	0.0	0.12	0.0	0.0	0.37	0.12	0.01	0.01	71.85					-0.0	-0.0	0.04	-0.0	-0.0	0.11	0.04	0.01	0.01	56.3						-0.0	-0.0	0.06	-0.0	-0.0	0.15789473684210398	0.06	0.004406549890311121	0.004364285534616208	38.61897230183105				
2017-03-31 07:00:00	112085	0.38	0.37	0.38	0.37	0.37	CLE.MI	0.38	0.38	0.37	0.37	0.5	0.32	1.0	-1.0	-1.0	0	-1.0	-1.0	1.0	1.0	-1.0	-1.0		0.37					-1.0			0.47		0.37						-1.0			0.53	-0.01	-0.01	-0.16	-0.03	-0.03	-0.33	0.42	-0.16	0.0	0.0	6.52					1	-0.0	-0.0	-0.08	-0.0	-0.0	-0.19	-0.08	0.0	0.0	93.18					-0.01	-0.01	0.11	-0.03	-0.03	0.33	0.11	0.01	0.01	72.65					0.01	0.01	0.05	0.03	0.03	0.14	0.05	0.01	0.01	61.66						0.010000000000000009	0.010000000000000009	0.07	0.02631578947368418	0.026668247082161294	0.18918918918918792	0.07	0.004351576775400368	0.004309595148879186	38.42778447594824				
2017-04-03 07:00:00	559869	0.4	0.37	0.38	0.38	0.38	CLE.MI	0.39	0.41	0.38	0.39	0.5	0.32	1.0	-1.0	-1.0	0	-1.0	-1.0	1.0	1.0	-1.0	-1.0	0.4						-1.0			0.47	0.41							-1.0			0.53	0.01	0.01	-0.15	0.03	0.03	-0.31	0.42	-0.15	0.0	0.0	11.17					1	0.0	0.0	-0.08	0.0	0.0	-0.19	-0.08	0.0	0.0	103.6					0.01	0.01	0.12	0.03	0.03	0.37	0.12	0.01	0.01	72.55					-0.01	-0.01	0.04	-0.03	-0.03	0.11	0.04	0.01	0.01	56.78						-0.010000000000000009	-0.010000000000000009	0.06	-0.027027027027026973	-0.026668247082161273	0.15789473684210398	0.06	0.0043689367064248166	0.004327239894193813	38.81645376920959				
2017-04-04 07:00:00	297600	0.38	0.36	0.38	0.37	0.37	CLE.MI	0.39	0.39	0.37	0.38	0.5	0.32	1.0	-1.0	-1.0	0	-1.0	-1.0	1.0	1.0	-1.0	-1.0		0.36					-1.0			0.47		0.37						-1.0			0.53	-0.01	-0.01	-0.16	-0.03	-0.03	-0.33	0.42	-0.16	0.0	0.0	8.19					1	-0.0	-0.0	-0.08	-0.0	-0.0	-0.19	-0.08	0.0	0.0	103.6					-0.01	-0.01	0.11	-0.03	-0.03	0.33	0.11	0.01	0.01	67.72					0.01	0.01	0.05	0.03	0.03	0.14	0.05	0.01	0.01	57.26						0.010000000000000009	0.010000000000000009	0.07	0.02631578947368418	0.026668247082161294	0.18918918918918792	0.07	0.004571615384249243	0.00452887507132016	39.5073012878533				
2017-04-05 07:00:00	92452	0.38	0.37	0.37	0.38	0.38	CLE.MI	0.38	0.39	0.38	0.39	0.5	0.32	1.0	-1.0	-1.0	0	-1.0	-1.0	1.0	1.0	-1.0	-1.0	0.38						-1.0			0.47	0.39							-1.0			0.53	0.01	0.01	-0.15	0.03	0.03	-0.31	0.42	-0.15	0.0	0.0	7.82					1	0.0	0.0	-0.08	0.0	0.0	-0.19	-0.08	0.0	0.0	101.4					0.01	0.01	0.12	0.03	0.03	0.37	0.12	0.01	0.01	73.74					-0.01	-0.01	0.04	-0.03	-0.03	0.11	0.04	0.01	0.01	57.88						-0.010000000000000009	-0.010000000000000009	0.06	-0.027027027027026973	-0.026668247082161273	0.15789473684210398	0.06	0.004034520896700861	0.003990869251119911	35.32596220219803				
2017-04-06 07:00:00	77376	0.38	0.37	0.37	0.38	0.38	CLE.MI	0.38	0.39	0.38	0.39	0.5	0.32	1.0	-1.0	-1.0	0	-1.0	-1.0	1.0	1.0	-1.0	-1.0							-1.0			0.47								-1.0			0.53	0.0	0.0	-0.15	0.0	0.0	-0.31	0.42	-0.15	0.0	0.0	7.82					1	0.0	0.0	-0.08	0.0	0.0	-0.19	-0.08	0.0	0.0	101.4					0.0	0.0	0.12	0.0	0.0	0.37	0.12	0.01	0.01	73.74					-0.0	-0.0	0.04	-0.0	-0.0	0.11	0.04	0.01	0.01	57.88						-0.0	-0.0	0.06	-0.0	-0.0	0.15789473684210398	0.06	0.004034520896700861	0.003990869251119911	35.32596220219803				
2017-04-07 07:00:00	34398	0.37	0.37	0.37	0.37	0.37	CLE.MI	0.38	0.38	0.38	0.38	0.5	0.32	1.0	-1.0	-1.0	0	-1.0	-1.0	1.0	1.0	-1.0	-1.0							-1.0			0.47								-1.0			0.53	-0.01	-0.01	-0.16	-0.03	-0.03	-0.33	0.42	-0.16	0.0	0.0	4.89					1	-0.0	-0.0	-0.08	-0.0	-0.0	-0.19	-0.08	0.0	0.0	101.4					-0.01	-0.01	0.11	-0.03	-0.03	0.33	0.11	0.01	0.01	68.87					0.01	0.01	0.05	0.03	0.03	0.14	0.05	0.01	0.01	58.34						0.010000000000000009	0.010000000000000009	0.07	0.02631578947368418	0.026668247082161294	0.18918918918918792	0.07	0.0042345327498170705	0.004189798681136558	36.056535241181635				
2017-04-10 07:00:00	45291	0.37	0.37	0.37	0.37	0.37	CLE.MI	0.38	0.38	0.38	0.38	0.5	0.32	1.0	-1.0	-1.0	0	-1.0	-1.0	1.0	1.0	-1.0	-1.0							-1.0			0.47								-1.0			0.53	0.0	0.0	-0.16	0.0	0.0	-0.33	0.42	-0.16	0.0	0.0	2.92					1	0.0	0.0	-0.08	0.0	0.0	-0.19	-0.08	0.0	0.0	98.77					0.0	0.0	0.11	0.0	0.0	0.33	0.11	0.01	0.01	74.71					-0.0	-0.0	0.05	-0.0	-0.0	0.14	0.05	0.01	0.01	63.44						-0.0	-0.0	0.07	-0.0	-0.0	0.18918918918918792	0.07	0.003971347851232545	0.003928035355008852	35.08654031825564				
2017-04-11 07:00:00	27486	0.38	0.37	0.37	0.37	0.37	CLE.MI	0.38	0.39	0.38	0.38	0.5	0.32	1.0	-1.0	-1.0	0	-1.0	-1.0	1.0	1.0	-1.0	-1.0							-1.0			0.47								-1.0			0.53	0.0	0.0	-0.16	0.0	0.0	-0.33	0.42	-0.16	0.0	0.0	6.21					1	0.0	0.0	-0.08	0.0	0.0	-0.19	-0.08	0.0	0.0	110.75					0.0	0.0	0.11	0.0	0.0	0.33	0.11	0.01	0.01	74.21					-0.0	-0.0	0.05	-0.0	-0.0	0.14	0.05	0.01	0.01	62.86						-0.0	-0.0	0.07	-0.0	-0.0	0.18918918918918792	0.07	0.0042701636133226995	0.004229401466236737	38.851103587603205				
2017-04-12 07:00:00	64194	0.37	0.37	0.37	0.37	0.37	CLE.MI	0.38	0.38	0.38	0.38	0.5	0.32	1.0	-1.0	-1.0	0	-1.0	-1.0	1.0	1.0	1.0	1.0							-1.0			0.47								-1.0			0.53	0.0	0.0	-0.16	0.0	0.0	-0.33	0.42	-0.16	0.0	0.0	6.21					1	0.0	0.0	-0.08	0.0	0.0	-0.19	-0.08	0.0	0.0	110.75					0.0	0.0	0.11	0.0	0.0	0.33	0.11	0.01	0.01	74.21					-0.0	-0.0	0.05	-0.0	-0.0	0.14	0.05	0.01	0.01	62.86						-0.0	-0.0	0.07	-0.0	-0.0	0.18918918918918792	0.07	0.0042701636133226995	0.004229401466236737	38.851103587603205				
2017-04-13 07:00:00	113057	0.37	0.36	0.37	0.36	0.36	CLE.MI	0.39	0.39	0.38	0.38	0.5	0.32	1.0	-1.0	-1.0	0	-1.0	-1.0	1.0	1.0	1.0	1.0							-1.0			0.47								-1.0			0.53	-0.01	-0.01	-0.17	-0.03	-0.03	-0.35	0.42	-0.17	0.0	0.0	3.18					1	-0.0	-0.0	-0.08	-0.0	-0.0	-0.19	-0.08	0.0	0.0	110.75					-0.01	-0.01	0.1	-0.03	-0.03	0.3	0.1	0.01	0.01	69.16					-0.01	-0.01	0.04	-0.03	-0.03	0.11	0.04	0.01	0.01	58.41						0.010000000000000009	0.010000000000000009	0.08000000000000002	0.027027027027027084	0.027398974188114503	0.222222222222221	0.08000000000000002	0.0044783958171523705	0.004436573345548256	39.583991712007226				
2017-04-18 07:00:00	80107	0.37	0.36	0.36	0.36	0.36	CLE.MI	0.38	0.39	0.38	0.38	0.5	0.32	1.0	-1.0	-1.0	-1	-1.0	-1.0	1.0	1.0	1.0	1.0							-1.0			0.47								-1.0			0.53	0.0	0.0	-0.17	0.0	0.0	-0.35	0.42	-0.17	0.0	0.0	1.02					1	0.0	0.0	-0.08	0.0	0.0	-0.19	-0.08	0.0	0.0	107.87					0.0	0.0	0.1	0.0	0.0	0.3	0.1	0.01	0.01	75.11					0.0	0.0	0.04	0.0	0.0	0.11	0.04	0.01	0.01	63.6						-0.0	-0.0	0.08000000000000002	-0.0	-0.0	0.222222222222221	0.08000000000000002	0.0042117017865867185	0.004171234902349941	38.63754503427129				
2017-04-19 07:00:00	88382	0.37	0.35	0.37	0.36	0.36	CLE.MI	0.39	0.39	0.37	0.38	0.5	0.32	1.0	-1.0	-1.0	-1	-1.0	-1.0	1.0	1.0	1.0	1.0		0.35		0.35			-1.0			0.47								-1.0			0.53	0.0	0.0	-0.17	0.0	0.0	-0.35	0.42	-0.17	0.0	0.0	1.02					1	-0.0	-0.0	-0.08	-0.0	-0.0	-0.19	-0.08	0.0	0.0	107.87					0.0	0.0	0.1	0.0	0.0	0.3	0.1	0.01	0.01	75.11					0.0	0.0	0.04	0.0	0.0	0.11	0.04	0.01	0.01	63.6						-0.0	-0.0	0.08000000000000002	-0.0	-0.0	0.222222222222221	0.08000000000000002	0.0042117017865867185	0.004171234902349941	38.63754503427129				
2017-04-20 07:00:00	47150	0.37	0.36	0.37	0.36	0.36	CLE.MI	0.39	0.39	0.38	0.38	0.5	0.32	1.0	-1.0	-1.0	-1	-1.0	-1.0	1.0	1.0	1.0	1.0							-1.0			0.47								-1.0			0.53	0.0	0.0	-0.17	0.0	0.0	-0.35	0.41	-0.17	0.0	0.0	1.02					1	-0.0	-0.0	-0.08	-0.0	-0.0	-0.19	-0.08	0.0	0.0	107.87					0.0	0.0	0.1	0.0	0.0	0.3	0.1	0.01	0.01	75.11					0.0	0.0	0.04	0.0	0.0	0.11	0.04	0.01	0.01	63.6						-0.0	-0.0	0.08000000000000002	-0.0	-0.0	0.222222222222221	0.08000000000000002	0.0042117017865867185	0.004171234902349941	38.63754503427129				
2017-04-21 07:00:00	101208	0.37	0.35	0.37	0.36	0.36	CLE.MI	0.39	0.39	0.37	0.38	0.5	0.32	1.0	-1.0	-1.0	-1	-1.0	-1.0	1.0	1.0	1.0	1.0							-1.0			0.47								-1.0			0.53	0.0	0.0	-0.17	0.0	0.0	-0.35	0.41	-0.17	-0.0	-0.0	-1.46					1	-0.0	-0.0	-0.08	-0.0	-0.0	-0.19	-0.08	0.0	0.0	104.31					0.0	0.0	0.1	0.0	0.0	0.3	0.1	0.01	0.01	81.71					0.0	0.0	0.04	0.0	0.0	0.11	0.04	0.01	0.01	69.29						-0.0	-0.0	0.08000000000000002	-0.0	-0.0	0.222222222222221	0.08000000000000002	0.003935307690888071	0.003896222333487964	37.57788122735314				
2017-04-24 07:00:00	188139	0.37	0.36	0.36	0.37	0.37	CLE.MI	0.36	0.37	0.36	0.37	0.5	0.32	1.0	-1.0	-1.0	-1	-1.0	-1.0	1.0	1.0	1.0	1.0							-1.0			0.47		0.36						-1.0			0.53	0.01	0.01	-0.16	0.03	0.03	-0.33	0.4	-0.16	0.0	-0.0	0.43					1	-0.01	-0.01	-0.09	-0.03	-0.03	-0.21	-0.09	0.0	0.0	93.58					0.01	0.01	0.11	0.03	0.03	0.33	0.11	0.01	0.01	82.08					0.01	0.01	0.05	0.03	0.03	0.14	0.05	0.01	0.01	69.73						-0.010000000000000009	-0.010000000000000009	0.07	-0.0277777777777779	-0.02739897418811456	0.1891891891891877	0.07	0.003660128791835209	0.003618874477105516	34.155302242237305				
2017-04-25 07:00:00	165605	0.38	0.37	0.37	0.37	0.37	CLE.MI	0.37	0.38	0.37	0.37	0.5	0.32	1.0	-1.0	-1.0	-1	-1.0	-1.0	1.0	-1.0	1.0	-1.0							-1.0			0.47								-1.0			0.53	0.0	0.0	-0.16	0.0	0.0	-0.33	0.4	-0.16	0.0	-0.0	0.43					1	-0.0	-0.0	-0.09	-0.0	-0.0	-0.21	-0.09	0.0	0.0	93.58					0.0	0.0	0.11	0.0	0.0	0.33	0.11	0.01	0.01	82.08					0.0	0.0	0.05	0.0	0.0	0.14	0.05	0.01	0.01	69.73						-0.0	-0.0	0.07	-0.0	-0.0	0.1891891891891877	0.07	0.003660128791835209	0.003618874477105516	34.155302242237305				
2017-04-26 07:00:00	450778	0.39	0.37	0.38	0.38	0.38	CLE.MI	0.38	0.39	0.37	0.38	0.5	0.32	1.0	-1.0	-1.0	-1	-1.0	-1.0	1.0	-1.0	1.0	-1.0	0.39						-1.0			0.47	0.39							-1.0			0.53	0.01	0.01	-0.15	0.03	0.03	-0.31	0.4	-0.15	0.0	0.0	5.53					1	-0.01	-0.01	-0.1	-0.03	-0.03	-0.23	-0.1	0.0	0.0	95.76					0.01	0.01	0.12	0.03	0.03	0.37	0.12	0.01	0.01	81.95					-0.01	-0.01	0.04	-0.03	-0.03	0.11	0.04	0.01	0.01	64.39						-0.010000000000000009	-0.010000000000000009	0.06	-0.027027027027026973	-0.026668247082161273	0.15789473684210398	0.06	0.003684377284556992	0.0036435065558391155	34.66065786177279				
2017-04-27 07:00:00	143024	0.38	0.37	0.38	0.37	0.37	CLE.MI	0.38	0.38	0.37	0.37	0.5	0.32	1.0	-1.0	-1.0	-1	-1.0	-1.0	1.0	-1.0	1.0	-1.0							-1.0			0.47								-1.0			0.53	-0.01	-0.01	-0.16	-0.03	-0.03	-0.33	0.4	-0.16	0.0	0.0	2.48					1	0.01	0.01	-0.09	0.03	0.03	-0.21	-0.09	0.0	0.0	98.61					-0.01	-0.01	0.11	-0.03	-0.03	0.33	0.11	0.01	0.01	76.53					0.01	0.01	0.05	0.03	0.03	0.14	0.05	0.01	0.01	64.85						0.010000000000000009	0.010000000000000009	0.07	0.02631578947368418	0.026668247082161294	0.1891891891891877	0.07	0.0038843891376732016	0.0038424706043485024	35.47865071934339				
2017-04-28 07:00:00	87719	0.38	0.37	0.38	0.37	0.37	CLE.MI	0.38	0.38	0.37	0.37	0.5	0.32	1.0	-1.0	-1.0	-1	-1.0	-1.0	1.0	-1.0	1.0	-1.0							-1.0			0.47								-1.0			0.53	0.0	0.0	-0.16	0.0	0.0	-0.33	0.4	-0.16	0.0	0.0	2.48					1	-0.0	-0.0	-0.09	-0.0	-0.0	-0.21	-0.09	0.0	0.0	98.61					0.0	0.0	0.11	0.0	0.0	0.33	0.11	0.01	0.01	76.53					-0.0	-0.0	0.05	-0.0	-0.0	0.14	0.05	0.01	0.01	64.85						-0.0	-0.0	0.07	-0.0	-0.0	0.1891891891891877	0.07	0.0038843891376732016	0.0038424706043485024	35.47865071934339				
2017-05-02 07:00:00	182424	0.38	0.37	0.38	0.37	0.37	CLE.MI	0.38	0.38	0.37	0.37	0.5	0.32	1.0	-1.0	-1.0	-1	-1.0	-1.0	1.0	-1.0	1.0	-1.0							-1.0			0.47								-1.0			0.53	0.0	0.0	-0.16	0.0	0.0	-0.33	0.4	-0.16	0.0	0.0	8.49					1	-0.0	-0.0	-0.09	-0.0	-0.0	-0.21	-0.09	0.0	0.0	131.07					0.0	0.0	0.11	0.0	0.0	0.33	0.11	0.01	0.01	74.96					-0.0	-0.0	0.05	-0.0	-0.0	0.14	0.05	0.01	0.01	63.0						-0.0	-0.0	0.07	-0.0	-0.0	0.1891891891891877	0.07	0.004339785850017796	0.004302864274901896	43.32871731808912				
2017-05-03 07:00:00	86031	0.38	0.37	0.37	0.37	0.37	CLE.MI	0.37	0.38	0.37	0.37	0.5	0.32	1.0	-1.0	-1.0	-1	-1.0	-1.0	1.0	-1.0	1.0	-1.0							-1.0			0.47								-1.0			0.53	0.0	0.0	-0.16	0.0	0.0	-0.33	0.4	-0.16	0.0	0.0	8.49					1	-0.0	-0.0	-0.09	-0.0	-0.0	-0.21	-0.09	0.0	0.0	131.07					0.0	0.0	0.11	0.0	0.0	0.33	0.11	0.01	0.01	74.96					-0.0	-0.0	0.05	-0.0	-0.0	0.14	0.05	0.01	0.01	63.0						-0.0	-0.0	0.07	-0.0	-0.0	0.1891891891891877	0.07	0.004339785850017796	0.004302864274901896	43.32871731808912				
