date	volume	high	low	open	close	adj_close	ticker	ropen	rhigh	rlow	rclose	rhi_100	rlo_100	rbo_100	rtt_50	rtt_20	rtt_5020	rema_50100	rema_100150	rema_50100150	rsma_50100	rsma_100150	rsma_50100150	hi1	lo1	hi2	lo2	hi3	lo3	hi4	lo4	rg	flr	clg	rg_ch	rh1	rl1	rh2	rl2	rh3	rl3	rh4	rl4	rrt	rrg	rflr	rclg	rrg_ch
2023-02-07 08:00:00	28279	0.97	0.95	0.96	0.95	0.92	GTH.MI	0.74	0.74	0.73	0.73	0.91	0.71	-1.0	-1.0	-1.0	0	-1.0	-1.0	1.0	-1.0	-1.0	1.0									1.0			0.92										-1.0			0.9
2023-02-08 08:00:00	105226	0.99	0.95	0.95	0.95	0.92	GTH.MI	0.73	0.75	0.73	0.73	0.91	0.71	-1.0	-1.0	-1.0	1	-1.0	-1.0	1.0	-1.0	-1.0	1.0									1.0			0.92										-1.0			0.9
2023-02-09 08:00:00	131546	1.03	0.94	0.95	0.99	0.95	GTH.MI	0.72	0.78	0.71	0.74	0.91	0.71	-1.0	-1.0	-1.0	1	-1.0	-1.0	1.0	-1.0	-1.0	1.0									1.0			0.92										-1.0			0.9
2023-02-10 08:00:00	333269	1.03	0.96	1.03	0.99	0.96	GTH.MI	0.78	0.78	0.73	0.75	0.91	0.71	-1.0	-1.0	-1.0	1	-1.0	-1.0	1.0	-1.0	-1.0	1.0	1.03		1.03		1.03				1.0			0.92	0.78		0.78							-1.0			0.9
2023-02-13 08:00:00	21753	1.01	0.98	1.0	0.99	0.96	GTH.MI	0.75	0.76	0.74	0.75	0.91	0.71	-1.0	-1.0	-1.0	1	-1.0	-1.0	1.0	-1.0	-1.0	1.0									1.0			0.92										-1.0			0.9
2023-02-14 08:00:00	6711	0.99	0.98	0.98	0.98	0.94	GTH.MI	0.74	0.75	0.74	0.74	0.91	0.71	-1.0	-1.0	-1.0	1	-1.0	-1.0	1.0	-1.0	-1.0	1.0		0.98							1.0			0.92		0.74								-1.0			0.9
2023-02-15 08:00:00	23643	1.02	0.97	0.97	0.98	0.95	GTH.MI	0.73	0.77	0.73	0.74	0.91	0.71	-1.0	-1.0	-1.0	1	-1.0	-1.0	1.0	-1.0	-1.0	1.0									1.0			0.92	0.77									-1.0			0.9
2023-02-16 08:00:00	343170	1.02	0.97	1.0	0.99	0.96	GTH.MI	0.74	0.76	0.73	0.74	0.91	0.71	-1.0	-1.0	-1.0	1	-1.0	-1.0	1.0	-1.0	-1.0	1.0	1.02								1.0			0.92										-1.0			0.9
2023-02-17 08:00:00	37801	0.99	0.96	0.97	0.97	0.94	GTH.MI	0.72	0.74	0.72	0.72	0.91	0.71	-1.0	-1.0	-1.0	1	-1.0	-1.0	1.0	-1.0	-1.0	1.0		0.96							1.0			0.92		0.72								-1.0			0.9
2023-02-20 08:00:00	2095	0.98	0.98	0.98	0.98	0.95	GTH.MI	0.73	0.74	0.73	0.74	0.91	0.71	-1.0	-1.0	-1.0	1	-1.0	-1.0	1.0	-1.0	-1.0	1.0	0.98								1.0			0.92	0.74									-1.0			0.9
2023-02-21 08:00:00	32413	0.98	0.93	0.98	0.93	0.9	GTH.MI	0.74	0.74	0.71	0.71	0.91	0.71	-1.0	-1.0	-1.0	1	-1.0	-1.0	1.0	-1.0	-1.0	1.0									1.0			0.92										-1.0			0.9
2023-02-22 08:00:00	57937	0.94	0.89	0.93	0.9	0.87	GTH.MI	0.71	0.72	0.68	0.69	0.91	0.68	-1.0	-1.0	-1.0	-1	-1.0	-1.0	1.0	-1.0	-1.0	1.0									-1.0			0.92										-1.0			0.9
2023-02-23 08:00:00	15243	0.91	0.87	0.91	0.9	0.87	GTH.MI	0.69	0.69	0.66	0.68	0.91	0.66	-1.0	-1.0	-1.0	-1	-1.0	-1.0	1.0	-1.0	-1.0	1.0		0.87							-1.0			0.92		0.66								-1.0			0.9
2023-02-24 08:00:00	32028	0.91	0.89	0.9	0.89	0.86	GTH.MI	0.69	0.7	0.68	0.68	0.91	0.66	-1.0	-1.0	-1.0	-1	-1.0	-1.0	1.0	-1.0	-1.0	1.0	0.91								-1.0			0.92	0.7									-1.0			0.9
2023-02-27 08:00:00	19908	0.92	0.88	0.88	0.89	0.86	GTH.MI	0.67	0.69	0.66	0.67	0.91	0.66	-1.0	-1.0	-1.0	-1	-1.0	-1.0	1.0	-1.0	-1.0	1.0									-1.0			0.92										-1.0			0.9
2023-02-28 08:00:00	63534	0.89	0.85	0.88	0.88	0.85	GTH.MI	0.66	0.67	0.64	0.66	0.91	0.64	-1.0	-1.0	-1.0	-1	-1.0	-1.0	1.0	-1.0	-1.0	1.0		0.85		0.85		0.85			-1.0			0.92		0.64		0.64						-1.0			0.9
2023-03-01 08:00:00	11701	0.89	0.87	0.87	0.89	0.86	GTH.MI	0.66	0.67	0.66	0.67	0.91	0.64	-1.0	-1.0	-1.0	-1	-1.0	-1.0	1.0	-1.0	-1.0	1.0									-1.0			0.92										-1.0			0.9
2023-03-02 08:00:00	17839	0.9	0.89	0.89	0.9	0.88	GTH.MI	0.67	0.68	0.67	0.68	0.91	0.64	-1.0	-1.0	-1.0	-1	-1.0	-1.0	1.0	-1.0	-1.0	1.0									-1.0			0.92										-1.0			0.9
2023-03-03 08:00:00	71550	0.97	0.92	0.92	0.93	0.9	GTH.MI	0.69	0.72	0.69	0.69	0.91	0.64	-1.0	-1.0	-1.0	-1	-1.0	-1.0	1.0	-1.0	-1.0	1.0	0.97								-1.0			0.92	0.72									-1.0			0.9
