date	volume	high	low	open	close	adj_close	ticker	ropen	rhigh	rlow	rclose	rhi_100	rlo_100	rbo_100	rtt_50	rtt_20	rtt_5020	rema_50100	rema_100150	rema_50100150	rsma_50100	rsma_100150	rsma_50100150	hi1	lo1	hi2	lo2	hi3	lo3	hi4	lo4	rg	flr	clg	rg_ch	rh1	rl1	rh2	rl2	rh3	rl3	rh4	rl4	rrt	rrg	rflr	rclg	rrg_ch
2016-04-08 07:00:00	49881	53.55	52.05	53.5	52.05	46.5	DIA.MI	63.37	63.43	61.65	61.65				1.0	1.0	1																															
2016-04-11 07:00:00	54828	52.6	51.8	52.45	52.0	46.45	DIA.MI	61.36	61.54	60.6	60.83				1.0	1.0	1																				60.6											
2016-04-12 07:00:00	36065	52.5	51.5	52.45	51.8	46.27	DIA.MI	62.34	62.4	61.21	61.57				1.0	1.0	1																			62.4												
2016-04-13 07:00:00	48281	52.1	51.15	52.0	51.5	46.0	DIA.MI	59.35	59.47	58.38	58.78				1.0	1.0	1																															
2016-04-14 07:00:00	51163	52.1	51.05	51.1	51.25	45.78	DIA.MI	57.8	58.94	57.75	57.97				1.0	1.0	1																															
2016-04-15 07:00:00	33163	51.5	50.55	51.4	50.9	45.47	DIA.MI	58.37	58.49	57.41	57.81				1.0	1.0	1								50.55																							
2016-04-18 07:00:00	39623	51.5	50.55	50.7	50.95	45.51	DIA.MI	57.26	58.17	57.09	57.54				1.0	1.0	1																				57.09											
2016-04-19 07:00:00	38314	52.2	50.75	51.5	51.35	45.87	DIA.MI	57.88	58.67	57.04	57.71				1.0	1.0	1							52.2												58.67												
2016-04-20 07:00:00	37604	51.4	50.9	51.05	51.4	45.91	DIA.MI	56.73	57.12	56.56	57.12				1.0	1.0	1								50.9												56.56											
2016-04-21 07:00:00	45300	52.2	51.1	51.65	51.5	46.0	DIA.MI	57.17	57.78	56.56	57.0				1.0	1.0	1							52.2												57.78												
2016-04-22 07:00:00	48596	51.65	50.65	51.5	50.8	45.38	DIA.MI	57.14	57.31	56.2	56.36				1.0	1.0	1																				56.2											
