volume	high	low	open	close	adj_close	ticker	ropen	rhigh	rlow	rclose	rhi_100	rlo_100	rbo_100	rtt_50	rtt_20	rtt_5020	rema_50100	rema_100150	rema_50100150	rsma_50100	rsma_100150	rsma_50100150	hi1	lo1	hi2	lo2	hi3	lo3	hi4	lo4	rg	flr	clg	rg_ch	rh1	rl1	rh2	rl2	rh3	rl3	rh4	rl4	rrt	rrg	rflr	rclg	rrg_ch	rbo_100_chg1D	rbo_100_chg1D_fx	rbo_100_PL_cum	rbo_100_returns	rbo_100_log_returns	rbo_100_cumul	stop_loss	rbo_100_PL_cum_fx
42074	21.03	20.58	20.8	21.0	17.23	MARR.MI	20.52	20.75	20.3	20.72	23.03	19.56	1.0	-1.0	-1.0	-1	1.0	1.0	1.0	1.0	1.0	1.0													20.75									-1.0			20.73	0.39000000000000057	0.39000000000000057	-4.719999999999997	0.018922852983988436	0.018746042821055412	-0.22477163494854946	20.41	-4.719999999999997
33867	21.15	20.79	21.15	20.79	17.06	MARR.MI	20.69	20.69	20.34	20.34	23.03	19.56	1.0	-1.0	-1.0	-1	1.0	1.0	1.0	1.0	1.0	1.0	21.15																					-1.0			20.73	-0.21000000000000085	-0.21000000000000085	-4.929999999999998	-0.010000000000000009	-0.01005033585350145	-0.23252391859906396	20.41	-4.929999999999998
28365	21.04	20.63	20.8	20.69	16.98	MARR.MI	20.43	20.66	20.26	20.32	23.03	19.84	1.0	-1.0	-1.0	-1	1.0	1.0	1.0	1.0	1.0	1.0		20.63																				-1.0			20.73	-0.09999999999999787	-0.09999999999999787	-5.029999999999996	-0.004810004810004709	-0.004821610112469791	-0.23621548224216604	20.41	-5.029999999999996
50996	21.0	20.7	20.7	21.0	17.23	MARR.MI	20.02	20.32	20.02	20.32	23.03	19.87	1.0	-1.0	-1.0	-1	1.0	1.0	1.0	1.0	1.0	1.0														20.02		20.02						-1.0			20.73	0.3099999999999987	0.3099999999999987	-4.719999999999997	0.014983083615273118	0.014871945965971373	-0.22477163494854935	20.41	-4.719999999999997
70275	21.29	20.97	21.02	21.2	17.4	MARR.MI	20.25	20.51	20.2	20.42	23.03	19.87	1.0	-1.0	-1.0	-1	1.0	1.0	1.0	-1.0	1.0	-1.0																						-1.0			20.73	0.1999999999999993	0.1999999999999993	-4.519999999999998	0.00952380952380949	0.009478743954543739	-0.21738850766234508	20.41	-4.519999999999998
34539	21.49	21.2	21.29	21.33	17.5	MARR.MI	20.54	20.73	20.45	20.58	23.03	19.87	1.0	-1.0	-1.0	-1	1.0	1.0	1.0	-1.0	1.0	-1.0																						-1.0			20.73	0.129999999999999	0.129999999999999	-4.389999999999999	0.006132075471698029	0.006113350805292348	-0.21258947492631242	20.41	-4.389999999999999
124760	21.95	21.4	21.5	21.85	17.93	MARR.MI	20.75	21.18	20.65	21.09	23.03	19.87	1.0	-1.0	-1.0	-1	1.0	1.0	1.0	-1.0	1.0	-1.0																						-1.0			20.73	0.5200000000000031	0.5200000000000031	-3.8699999999999957	0.024378809188935868	0.02408638905834005	-0.19339334398218122	20.41	-3.8699999999999957
71095	21.98	21.7	21.7	21.93	18.0	MARR.MI	21.07	21.34	21.07	21.29	23.03	19.87	1.0	-1.0	-1.0	0	1.0	1.0	1.0	-1.0	1.0	-1.0													21.34									-1.0			20.73	0.0799999999999983	0.0799999999999983	-3.7899999999999974	0.0036613272311212253	0.0036546408881976138	-0.1904400930676995	20.41	-3.7899999999999974
37475	22.0	21.74	21.75	22.0	18.05	MARR.MI	21.0	21.24	20.99	21.24	23.03	19.87	1.0	-1.0	-1.0	0	1.0	1.0	1.0	-1.0	1.0	-1.0														20.99								-1.0			20.73	0.07000000000000028	0.07000000000000028	-3.719999999999997	0.0031919744642043835	0.003186890928519123	-0.18785599851752788	20.41	-3.719999999999997
97577	22.3	22.0	22.0	22.3	18.3	MARR.MI	21.28	21.57	21.28	21.57	23.03	20.02	1.0	-1.0	-1.0	0	1.0	1.0	1.0	-1.0	1.0	-1.0	22.3																					-1.0			20.73	0.3000000000000007	0.3000000000000007	-3.4199999999999964	0.013636363636363669	0.013544225107757253	-0.17678130758822141	20.41	-3.4199999999999964
63024	22.47	21.76	22.15	22.06	18.1	MARR.MI	21.66	21.97	21.28	21.57	23.03	20.02	1.0	-1.0	1.0	0	1.0	1.0	1.0	-1.0	1.0	-1.0		21.76											21.97		21.97							-1.0			20.73	-0.240000000000002	-0.240000000000002	-3.6599999999999984	-0.01076233183856512	-0.010820664640716762	-0.18564106033166672	20.41	-3.6599999999999984
42741	22.36	21.71	22.17	22.36	18.35	MARR.MI	21.55	21.74	21.11	21.74	23.03	20.02	1.0	-1.0	1.0	0	1.0	1.0	1.0	-1.0	1.0	-1.0														21.11								-1.0			20.73	0.3000000000000007	0.3000000000000007	-3.3599999999999977	0.013599274705349051	0.013507634461542002	-0.17456636940236026	20.41	-3.3599999999999977
34657	22.48	22.2	22.45	22.36	18.35	MARR.MI	21.69	21.72	21.45	21.61	23.03	20.02	1.0	-1.0	1.0	0	1.0	1.0	1.0	-1.0	1.0	-1.0	22.48												21.72									-1.0			20.73	0.0	0.0	-3.3599999999999977	0.0	0.0	-0.17456636940236026	20.41	-3.3599999999999977
33212	22.5	22.14	22.14	22.37	18.36	MARR.MI	21.27	21.62	21.27	21.5	23.03	20.02	1.0	-1.0	1.0	1	1.0	1.0	1.0	-1.0	1.0	-1.0		22.14												21.27								-1.0			20.73	0.010000000000001563	0.010000000000001563	-3.349999999999996	0.0004472271914133241	0.0004471272151399157	-0.17419721303805002	20.41	-3.349999999999996
64675	22.7	22.28	22.5	22.5	18.46	MARR.MI	21.56	21.75	21.35	21.56	23.03	20.02	1.0	-1.0	1.0	1	1.0	1.0	1.0	-1.0	1.0	-1.0	22.7		22.7										21.75									-1.0			20.73	0.129999999999999	0.129999999999999	-3.219999999999997	0.0058113544926239324	0.005794533708336091	-0.16939818030201725	20.41	-3.219999999999997
126829	22.46	21.72	22.23	21.77	17.86	MARR.MI	21.51	21.73	21.01	21.06	23.03	20.02	1.0	-1.0	1.0	1	1.0	1.0	1.0	-1.0	1.0	-1.0																						-1.0			20.73	-0.7300000000000004	-0.7300000000000004	-3.9499999999999975	-0.0324444444444445	-0.03298243396391843	-0.19634659489666295	20.41	-3.9499999999999975
141096	21.85	21.6	21.82	21.62	17.74	MARR.MI	21.06	21.08	20.84	20.86	23.03	20.02	1.0	-1.0	1.0	1	1.0	1.0	1.0	-1.0	1.0	-1.0																						-1.0			20.73	-0.14999999999999858	-0.14999999999999858	-4.099999999999996	-0.006890215893431306	-0.006914063035393831	-0.20188394036131618	20.41	-4.099999999999996
130363	21.74	21.39	21.52	21.58	17.71	MARR.MI	20.64	20.86	20.52	20.7	23.03	20.02	1.0	-1.0	1.0	1	1.0	1.0	1.0	-1.0	1.0	-1.0		21.39												20.52								-1.0			20.73	-0.0400000000000027	-0.0400000000000027	-4.139999999999999	-0.0018501387604071828	-0.0018518523810737706	-0.2033605658185571	20.41	-4.139999999999999
56611	22.06	21.52	21.8	21.69	17.8	MARR.MI	20.95	21.2	20.68	20.85	23.03	20.02	1.0	-1.0	1.0	1	1.0	1.0	1.0	-1.0	1.0	-1.0																						-1.0			20.73	0.11000000000000298	0.11000000000000298	-4.029999999999996	0.005097312326228121	0.00508436500879454	-0.19929984581114468	20.41	-4.029999999999996
79816	22.35	21.69	21.77	22.35	18.34	MARR.MI	20.71	21.26	20.64	21.26	23.03	20.02	1.0	-1.0	1.0	1	1.0	1.0	1.0	-1.0	1.0	-1.0													21.26									-1.0			20.73	0.6600000000000001	0.6600000000000001	-3.3699999999999957	0.03042876901798075	0.029974996220794938	-0.17493552576667049	20.58	-3.3699999999999957
24879	22.39	21.95	22.39	22.15	18.18	MARR.MI	21.16	21.16	20.75	20.94	23.03	20.02	1.0	-1.0	1.0	1	1.0	1.0	1.0	-1.0	1.0	-1.0	22.39																					-1.0			20.73	-0.20000000000000284	-0.20000000000000284	-3.5699999999999985	-0.008948545861297674	-0.008988824568433331	-0.18231865305287487	20.63	-3.5699999999999985
74476	22.07	21.46	22.0	21.6	17.72	MARR.MI	20.7	20.77	20.2	20.33	23.03	20.02	1.0	-1.0	1.0	1	1.0	1.0	1.0	-1.0	1.0	-1.0																						-1.0			20.73	-0.5499999999999972	-0.5499999999999972	-4.119999999999996	-0.02483069977426622	-0.025144181801025175	-0.20262225308993653	20.63	-4.119999999999996
51334	21.77	21.57	21.65	21.77	17.86	MARR.MI	20.36	20.47	20.28	20.47	23.03	20.02	1.0	-1.0	1.0	1	-1.0	1.0	-1.0	-1.0	1.0	-1.0														20.28								-1.0			20.73	0.16999999999999815	0.16999999999999815	-3.9499999999999975	0.007870370370370194	0.007839560556336578	-0.19634659489666306	20.7	-3.9499999999999975
54511	21.82	21.52	21.82	21.6	17.72	MARR.MI	20.71	20.71	20.42	20.5	23.03	20.02	1.0	-1.0	1.0	1	-1.0	1.0	-1.0	-1.0	1.0	-1.0																						-1.0			20.73	-0.16999999999999815	-0.16999999999999815	-4.119999999999996	-0.0078089113458887915	-0.007839560556336706	-0.20262225308993664	20.97	-4.119999999999996
51249	21.67	21.38	21.67	21.41	17.57	MARR.MI	20.72	20.72	20.45	20.47	23.03	20.02	1.0	-1.0	1.0	1	-1.0	1.0	-1.0	-1.0	1.0	-1.0																						-1.0			20.73	-0.19000000000000128	-0.19000000000000128	-4.309999999999997	-0.008796296296296302	-0.008835212088527895	-0.20963622401183069	21.2	-4.309999999999997
63150	21.46	21.12	21.3	21.32	17.5	MARR.MI	20.68	20.84	20.51	20.7	23.03	20.02	1.0	-1.0	1.0	0	-1.0	1.0	-1.0	-1.0	1.0	-1.0		21.12											20.84									-1.0			20.73	-0.08999999999999986	-0.08999999999999986	-4.399999999999997	-0.00420364315740307	-0.004212503303947625	-0.21295863129062265	21.12	-4.399999999999997
36963	21.8	21.32	21.32	21.7	17.81	MARR.MI	20.35	20.81	20.35	20.71	23.03	20.02	1.0	-1.0	1.0	0	-1.0	1.0	-1.0	-1.0	1.0	-1.0	21.8																					-1.0			20.73	0.379999999999999	0.379999999999999	-4.019999999999998	0.017823639774859235	0.017666661248770026	-0.19893068944683445	21.12	-4.019999999999998
16740	21.67	21.53	21.59	21.6	17.72	MARR.MI	20.36	20.44	20.3	20.37	23.03	20.02	1.0	-1.0	1.0	0	-1.0	1.0	-1.0	-1.0	1.0	-1.0														20.3								-1.0			20.73	-0.09999999999999787	-0.09999999999999787	-4.119999999999996	-0.004608294930875445	-0.004618945856294417	-0.20262225308993653	21.12	-4.119999999999996
93589	21.76	21.35	21.45	21.36	17.53	MARR.MI	20.41	20.71	20.32	20.33	23.03	20.02	1.0	-1.0	1.0	0	-1.0	1.0	-1.0	-1.0	1.0	-1.0													20.71									-1.0			20.73	-0.240000000000002	-0.240000000000002	-4.359999999999998	-0.011111111111111183	-0.011173300598125302	-0.21148200583338173	21.12	-4.359999999999998
64717	21.49	20.97	21.4	21.19	17.39	MARR.MI	20.34	20.43	19.93	20.14	23.03	19.93	-1.0	-1.0	-1.0	0	-1.0	1.0	-1.0	-1.0	1.0	-1.0		20.97												19.93								-1.0			20.73	-0.16999999999999815	-0.16999999999999815	-4.529999999999996	-0.007958801498127221	-0.007990641811786268	-0.2177576640266553	22.7	-4.529999999999996
27098	21.41	21.17	21.24	21.21	17.4	MARR.MI	20.25	20.41	20.18	20.22	23.03	19.93	-1.0	-1.0	-1.0	0	-1.0	1.0	-1.0	-1.0	1.0	-1.0																						-1.0			20.73	-0.019999999999999574	-0.019999999999999574	-4.549999999999995	-0.0009438414346389923	-0.0009433962963833889	-0.21849528056222656	22.7	-4.549999999999995
29190	21.46	21.1	21.18	21.36	17.53	MARR.MI	20.21	20.48	20.13	20.38	23.03	19.93	-1.0	-1.0	-1.0	0	-1.0	1.0	-1.0	-1.0	1.0	-1.0	21.46												20.48									-1.0			20.73	-0.14999999999999858	-0.14999999999999858	-4.699999999999994	-0.007072135785006983	-0.007047245515402922	-0.22398337550209846	22.7	-4.699999999999994
46281	21.44	21.04	21.24	21.05	17.27	MARR.MI	20.37	20.56	20.18	20.19	23.03	19.93	-1.0	-1.0	-1.0	0	-1.0	1.0	-1.0	-1.0	1.0	-1.0																						-1.0			20.73	0.3099999999999987	0.3099999999999987	-4.389999999999995	0.014513108614232162	0.014619453963603618	-0.21255510217220075	22.7	-4.389999999999995
23221	21.22	20.99	21.11	20.99	17.22	MARR.MI	20.14	20.25	20.03	20.03	23.03	19.93	-1.0	-1.0	-1.0	0	-1.0	1.0	-1.0	-1.0	1.0	-1.0																						-1.0			20.73	0.060000000000002274	0.060000000000002274	-4.329999999999993	0.002850356294536893	0.0028544262958488803	-0.21030418774296444	22.7	-4.329999999999993
36922	20.92	20.72	20.86	20.77	17.04	MARR.MI	19.89	19.95	19.75	19.8	23.03	19.75	-1.0	-1.0	-1.0	0	-1.0	-1.0	1.0	-1.0	1.0	-1.0																						-1.0			20.73	0.21999999999999886	0.21999999999999886	-4.109999999999994	0.010481181515007099	0.010536495944520635	-0.20193957153224962	22.46	-4.109999999999994
29889	20.89	20.65	20.77	20.65	16.95	MARR.MI	19.82	19.94	19.71	19.71	23.03	19.71	-1.0	-1.0	-1.0	0	-1.0	-1.0	1.0	-1.0	1.0	-1.0														19.71		19.71		19.71				-1.0			20.73	0.120000000000001	0.120000000000001	-3.989999999999993	0.005777563793933571	0.0057943184809791885	-0.19730193223849024	22.39	-3.989999999999993
100281	20.85	20.21	20.64	20.63	16.93	MARR.MI	19.99	20.19	19.57	19.98	23.03	19.57	-1.0	-1.0	-1.0	-1	-1.0	-1.0	1.0	-1.0	1.0	-1.0		20.21		20.21		20.21			1.0			20.21										-1.0			20.73	0.019999999999999574	0.019999999999999574	-3.9699999999999935	0.0009685230024213398	0.0009689923238813396	-0.19652374700556585	22.39	-3.9699999999999935
40713	20.99	20.55	20.6	20.74	17.02	MARR.MI	19.86	20.24	19.82	20.0	23.03	19.57	-1.0	-1.0	-1.0	-1	-1.0	-1.0	1.0	-1.0	1.0	-1.0									1.0			20.21										-1.0			20.73	-0.10999999999999943	-0.10999999999999943	-4.079999999999993	-0.005332040717401787	-0.00531787571822076	-0.2007851928989789	22.39	-4.079999999999993
57115	21.07	20.63	20.7	21.06	17.28	MARR.MI	19.81	20.16	19.74	20.15	23.03	19.57	-1.0	-1.0	-1.0	-1	-1.0	-1.0	1.0	-1.0	1.0	-1.0									1.0			20.21										-1.0			20.73	-0.3200000000000003	-0.3200000000000003	-4.399999999999993	-0.015429122468659573	-0.01531130390444815	-0.21292900763175793	22.39	-4.399999999999993
33660	21.39	21.03	21.07	21.23	17.42	MARR.MI	19.99	20.29	19.95	20.14	23.03	19.57	-1.0	-1.0	-1.0	-1	-1.0	-1.0	1.0	-1.0	1.0	-1.0									1.0			20.21										-1.0			20.73	-0.1700000000000017	-0.1700000000000017	-4.569999999999995	-0.008072174738841476	-0.008039769009335354	-0.21923150733513064	22.39	-4.569999999999995
32762	21.46	21.06	21.23	21.4	17.56	MARR.MI	20.2	20.42	20.04	20.36	23.03	19.57	-1.0	-1.0	-1.0	-1	-1.0	-1.0	1.0	-1.0	1.0	-1.0									1.0			20.21										-1.0			20.73	-0.16999999999999815	-0.16999999999999815	-4.739999999999993	-0.008007536504945678	-0.00797564631264092	-0.22543387386564584	22.07	-4.739999999999993
79185	21.68	21.18	21.18	21.48	17.63	MARR.MI	20.2	20.68	20.2	20.49	23.03	19.57	-1.0	-1.0	-1.0	-1	-1.0	-1.0	1.0	-1.0	1.0	-1.0	21.68								1.0			20.21	20.68									-1.0			20.73	-0.08000000000000185	-0.08000000000000185	-4.819999999999995	-0.0037383177570093906	-0.003731347612858184	-0.22831866390711464	21.82	-4.819999999999995
31049	21.68	21.15	21.3	21.46	17.61	MARR.MI	20.24	20.61	20.1	20.4	23.03	19.57	-1.0	-1.0	-1.0	-1	-1.0	-1.0	1.0	-1.0	1.0	-1.0		21.15							1.0			20.21		20.1								-1.0			20.73	0.019999999999999574	0.019999999999999574	-4.799999999999995	0.0009310986964617962	0.0009315324381114966	-0.22759948279239617	21.82	-4.799999999999995
23212	21.63	21.37	21.38	21.51	17.65	MARR.MI	20.41	20.65	20.4	20.53	23.03	19.57	-1.0	-1.0	-1.0	-1	-1.0	-1.0	1.0	-1.0	1.0	-1.0									1.0			20.21										-1.0			20.73	-0.05000000000000071	-0.05000000000000071	-4.849999999999996	-0.002329916123019693	-0.0023272060770863903	-0.2293949279741898	21.8	-4.849999999999996
58907	21.93	21.41	21.41	21.93	18.0	MARR.MI	20.38	20.88	20.38	20.88	22.92	19.57	-1.0	-1.0	1.0	0	-1.0	-1.0	1.0	-1.0	1.0	-1.0									1.0			20.21	20.88		20.88							-1.0			20.73	-0.41999999999999815	-0.41999999999999815	-5.269999999999994	-0.019525801952580135	-0.019337619150158088	-0.24415343824554592	21.93	-5.269999999999994
42445	22.03	21.7	21.91	21.9	17.97	MARR.MI	20.52	20.64	20.33	20.51	22.69	19.57	-1.0	-1.0	1.0	0	-1.0	-1.0	1.0	-1.0	1.0	-1.0									1.0			20.21										-1.0			20.73	0.030000000000001137	0.030000000000001137	-5.239999999999993	0.001367989056087593	0.0013689256073417322	-0.24311803199656723	22.03	-5.239999999999993
70218	22.05	21.8	22.0	22.05	18.09	MARR.MI	20.52	20.56	20.33	20.56	22.69	19.57	-1.0	-1.0	1.0	0	-1.0	-1.0	1.0	-1.0	1.0	-1.0									1.0			20.21		20.33								-1.0			20.73	-0.15000000000000213	-0.15000000000000213	-5.389999999999995	-0.006849315068493178	-0.006825965070399891	-0.24826688892176063	22.05	-5.389999999999995
153755	22.18	21.9	22.16	22.15	18.18	MARR.MI	20.67	20.68	20.42	20.66	22.69	19.57	-1.0	-1.0	1.0	0	-1.0	-1.0	1.0	-1.0	1.0	-1.0									1.0			20.21										-1.0			20.73	-0.09999999999999787	-0.09999999999999787	-5.489999999999993	-0.0045351473922901064	-0.004524894598289503	-0.25166071786568034	22.18	-5.489999999999993
102354	22.4	22.05	22.12	22.33	18.32	MARR.MI	20.58	20.84	20.52	20.78	22.69	19.57	-1.0	-1.0	1.0	0	-1.0	-1.0	1.0	-1.0	-1.0	1.0	22.4								1.0			20.21	20.84									-1.0			20.73	-0.17999999999999972	-0.17999999999999972	-5.669999999999993	-0.00812641083521437	-0.008093569360921787	-0.25769300943684814	22.4	-5.669999999999993
113812	22.38	21.67	22.23	21.92	17.99	MARR.MI	20.73	20.87	20.21	20.45	22.69	19.57	-1.0	-1.0	1.0	0	-1.0	-1.0	1.0	-1.0	-1.0	1.0									1.0			20.21										-1.0			20.73	0.4099999999999966	0.4099999999999966	-5.259999999999996	0.01836094939543198	0.018531603772251545	-0.24380861773379658	22.4	-5.259999999999996
99993	22.23	21.7	21.77	22.0	18.05	MARR.MI	20.18	20.61	20.12	20.4	22.69	19.57	-1.0	-1.0	1.0	0	-1.0	-1.0	1.0	-1.0	-1.0	1.0		21.7							1.0			20.21										-1.0			20.73	-0.0799999999999983	-0.0799999999999983	-5.3399999999999945	-0.0036496350364962904	-0.0036429912785010087	-0.24655840457840084	22.4	-5.3399999999999945
34696	22.16	21.88	22.16	22.04	18.09	MARR.MI	20.49	20.49	20.23	20.38	22.69	19.57	-1.0	-1.0	1.0	0	-1.0	-1.0	1.0	-1.0	-1.0	1.0	22.16								1.0			20.21		20.23								-1.0			20.73	-0.03999999999999915	-0.03999999999999915	-5.379999999999994	-0.0018181818181817189	-0.0018165309263977853	-0.24792581219259613	22.4	-5.379999999999994
62891	22.1	21.78	22.1	22.08	18.12	MARR.MI	20.5	20.5	20.2	20.48	22.51	19.57	-1.0	-1.0	1.0	0	-1.0	-1.0	1.0	-1.0	-1.0	1.0		21.78							1.0			20.21	20.5									-1.0			20.73	-0.03999999999999915	-0.03999999999999915	-5.419999999999993	-0.001814882032667775	-0.0018132371241807218	-0.2492882654313775	22.4	-5.419999999999993
103325	22.19	21.94	21.96	22.08	18.12	MARR.MI	20.24	20.46	20.23	20.35	22.33	19.57	-1.0	-1.0	1.0	0	-1.0	-1.0	1.0	-1.0	-1.0	1.0	22.19								1.0			20.21										-1.0			20.73	-0.0	-0.0	-5.419999999999993	-0.0	-0.0	-0.2492882654313775	22.4	-5.419999999999993
74623	22.2	21.89	21.98	22.07	18.11	MARR.MI	20.23	20.43	20.14	20.31	22.33	19.57	-1.0	-1.0	1.0	0	-1.0	-1.0	1.0	-1.0	-1.0	1.0		21.89							1.0			20.21		20.14		20.14						-1.0			20.73	0.00999999999999801	0.00999999999999801	-5.409999999999995	0.0004528985507245009	0.0004530011402493925	-0.24894811512119708	22.4	-5.409999999999995
86755	22.44	21.9	22.09	22.09	18.13	MARR.MI	20.46	20.78	20.28	20.46	22.33	19.57	-1.0	-1.0	1.0	0	-1.0	-1.0	1.0	-1.0	-1.0	1.0									1.0			20.21	20.78		20.78							-1.0			20.73	-0.019999999999999574	-0.019999999999999574	-5.429999999999994	-0.0009062075215224841	-0.0009057971633808291	-0.24962810777387145	22.44	-5.429999999999994
101020	22.28	22.0	22.28	22.2	18.22	MARR.MI	20.59	20.59	20.34	20.52	22.33	19.57	-1.0	-1.0	1.0	0	-1.0	-1.0	1.0	-1.0	-1.0	1.0									1.0			20.21										-1.0			20.73	-0.10999999999999943	-0.10999999999999943	-5.539999999999994	-0.004979628791308199	-0.004967271446207871	-0.2533461666993161	22.44	-5.539999999999994
61761	22.4	22.2	22.28	22.34	18.33	MARR.MI	20.42	20.53	20.35	20.48	22.33	19.57	-1.0	-1.0	1.0	0	-1.0	-1.0	1.0	-1.0	-1.0	1.0									1.0			20.21		20.35								-1.0			20.73	-0.14000000000000057	-0.14000000000000057	-5.679999999999994	-0.006306306306306242	-0.006286504762820825	-0.25802528651409207	22.44	-5.679999999999994
27126	22.37	22.25	22.34	22.37	18.36	MARR.MI	20.51	20.53	20.42	20.53	22.33	19.57	-1.0	-1.0	1.0	0	-1.0	-1.0	1.0	-1.0	-1.0	1.0	22.37								1.0			20.21	20.53									-1.0			20.73	-0.030000000000001137	-0.030000000000001137	-5.7099999999999955	-0.0013428827215757888	-0.0013419818609837295	-0.25902033530285296	22.44	-5.7099999999999955
28843	22.4	22.2	22.4	22.3	18.3	MARR.MI	20.46	20.46	20.28	20.37	22.33	19.57	-1.0	-1.0	1.0	0	-1.0	-1.0	1.0	-1.0	-1.0	1.0		22.2							1.0			20.21										-1.0			20.73	0.07000000000000028	0.07000000000000028	-5.639999999999995	0.003129190880643784	0.00313409703596523	-0.2566943901670322	22.44	-5.639999999999995
61483	22.53	22.2	22.37	22.38	18.36	MARR.MI	20.33	20.48	20.18	20.34	22.33	19.57	-1.0	-1.0	1.0	0	-1.0	-1.0	1.0	-1.0	-1.0	1.0									1.0			20.21		20.18		20.18						-1.0			20.73	-0.0799999999999983	-0.0799999999999983	-5.7199999999999935	-0.0035874439461882623	-0.003581024417706021	-0.25935142541219025	22.53	-5.7199999999999935
36974	22.58	22.33	22.51	22.47	18.44	MARR.MI	20.48	20.55	20.32	20.45	22.33	19.57	-1.0	-1.0	1.0	0	-1.0	-1.0	1.0	-1.0	-1.0	1.0									1.0			20.21										-1.0			20.73	-0.08999999999999986	-0.08999999999999986	-5.809999999999993	-0.004021447721179516	-0.00401338331345852	-0.26231797511013866	22.58	-5.809999999999993
76783	22.6	22.4	22.56	22.4	18.38	MARR.MI	20.83	20.87	20.68	20.68	22.33	19.57	-1.0	-1.0	1.0	0	-1.0	-1.0	1.0	-1.0	-1.0	1.0									1.0			20.21										-1.0			20.73	0.07000000000000028	0.07000000000000028	-5.739999999999993	0.0031152647975077885	0.003120127336243634	-0.2600127187823579	22.6	-5.739999999999993
94979	22.95	22.4	22.4	22.71	18.64	MARR.MI	20.58	21.09	20.58	20.87	22.33	19.57	-1.0	-1.0	1.0	1	-1.0	-1.0	1.0	-1.0	-1.0	1.0	22.95								1.0			20.21										-1.0			20.73	-0.3100000000000023	-0.3100000000000023	-6.049999999999995	-0.01383928571428572	-0.013744397256472939	-0.27011382213671575	22.95	-6.049999999999995
87775	22.75	22.3	22.62	22.75	18.67	MARR.MI	20.95	21.07	20.65	21.07	22.33	19.57	-1.0	-1.0	1.0	1	-1.0	-1.0	1.0	-1.0	-1.0	1.0									1.0			20.21	21.07									-1.0			20.73	-0.03999999999999915	-0.03999999999999915	-6.0899999999999945	-0.001761338617349173	-0.0017597892794923103	-0.2713971384933985	22.95	-6.0899999999999945
36060	22.71	22.4	22.67	22.59	18.54	MARR.MI	20.91	20.95	20.66	20.84	22.33	19.57	-1.0	-1.0	1.0	1	-1.0	-1.0	1.0	-1.0	-1.0	1.0		22.4							1.0			20.21		20.66								-1.0			20.73	0.16000000000000014	0.16000000000000014	-5.929999999999994	0.007032967032967075	0.007057814917047564	-0.26623660472442745	22.95	-5.929999999999994
48151	22.92	22.5	22.5	22.92	18.81	MARR.MI	20.89	21.28	20.89	21.28	22.33	19.57	-1.0	1.0	1.0	1	-1.0	-1.0	1.0	-1.0	-1.0	1.0	22.92								1.0			20.21	21.28									-1.0			20.73	-0.33000000000000185	-0.33000000000000185	-6.259999999999996	-0.014608233731739695	-0.014502561366626901	-0.27680126093912805	22.95	-6.259999999999996
60890	22.95	22.59	22.94	22.73	18.65	MARR.MI	21.09	21.1	20.77	20.9	22.33	19.57	-1.0	1.0	1.0	1	-1.0	-1.0	1.0	-1.0	-1.0	1.0									1.0			20.21		20.77								-1.0			20.73	0.19000000000000128	0.19000000000000128	-6.069999999999995	0.008289703315881414	0.008324253982087066	-0.27075604490650296	22.95	-6.069999999999995
43531	22.76	22.55	22.55	22.69	18.62	MARR.MI	20.87	21.07	20.87	21.0	22.33	19.57	-1.0	1.0	1.0	1	-1.0	-1.0	1.0	-1.0	-1.0	1.0		22.55							1.0			20.21										-1.0			20.73	0.03999999999999915	0.03999999999999915	-6.029999999999996	0.001759788825340891	0.0017613390727014098	-0.26947046719809675	22.95	-6.029999999999996
38045	22.92	22.55	22.69	22.89	18.78	MARR.MI	20.99	21.2	20.86	21.17	22.33	19.57	-1.0	1.0	1.0	1	-1.0	-1.0	1.0	-1.0	-1.0	1.0									1.0			20.21										-1.0			20.73	-0.1999999999999993	-0.1999999999999993	-6.229999999999995	-0.008814455707359947	-0.008775835172724848	-0.2758534251081176	22.95	-6.229999999999995
78240	23.42	22.75	22.95	23.42	19.22	MARR.MI	21.22	21.65	21.03	21.65	22.33	19.57	-1.0	1.0	1.0	1	-1.0	-1.0	1.0	-1.0	-1.0	1.0									1.0			20.21										-1.0			20.73	-0.5300000000000011	-0.5300000000000011	-6.759999999999996	-0.0231542158147664	-0.022890224205096076	-0.2922410290659613	23.42	-6.759999999999996
65278	23.5	23.02	23.49	23.33	19.14	MARR.MI	21.8	21.81	21.37	21.65	22.33	19.57	-1.0	1.0	1.0	1	-1.0	-1.0	1.0	-1.0	-1.0	1.0	23.5		23.5		23.5				1.0			20.21	21.81		21.81		21.81					-1.0			21.81	0.09000000000000341	0.09000000000000341	-6.669999999999993	0.00384286934244249	0.003850272136232816	-0.2895107115612864	23.5	-6.669999999999993
108257	23.35	22.78	23.35	22.78	18.69	MARR.MI	21.66	21.66	21.13	21.13	22.33	19.57	-1.0	1.0	1.0	1	-1.0	-1.0	1.0	-1.0	-1.0	1.0									1.0			20.21										-1.0			21.81	0.5499999999999972	0.5499999999999972	-6.119999999999996	0.023574796399485565	0.023857128014302443	-0.2723566681617565	23.5	-6.119999999999996
