date	volume	high	low	open	close	adj_close	ticker	ropen	rhigh	rlow	rclose	rhi_100	rlo_100	rbo_100	rtt_50	rtt_20	rtt_5020	rema_50100	rema_100150	rema_50100150	rsma_50100	rsma_100150	rsma_50100150	hi1	lo1	hi2	lo2	hi3	lo3	hi4	lo4	rg	flr	clg	rg_ch	rh1	rl1	rh2	rl2	rh3	rl3	rh4	rl4	rrg	rflr	rclg	rrg_ch	rbo_100_chg1D	rbo_100_chg1D_fx	rbo_100_PL_cum	rbo_100_returns	rbo_100_log_returns	rbo_100_cumul	stop_loss	rbo_100_PL_cum_fx	rbo_100_trading_edge	rbo_100_geometric_expectancy	rbo_100_kelly	rbo_100_constant	rbo_100_concave	rbo_100_convex	rbo_100_equal_weight	EUR	rtt_5020_chg1D	rtt_5020_chg1D_fx	rtt_5020_PL_cum	rtt_5020_returns	rtt_5020_log_returns	rtt_5020_cumul	rtt_5020_PL_cum_fx	rtt_5020_trading_edge	rtt_5020_geometric_expectancy	rtt_5020_kelly	rtt_5020_constant	rtt_5020_concave	rtt_5020_convex	rtt_5020_equal_weight	rema_50100150_chg1D	rema_50100150_chg1D_fx	rema_50100150_PL_cum	rema_50100150_returns	rema_50100150_log_returns	rema_50100150_cumul	rema_50100150_PL_cum_fx	rema_50100150_trading_edge	rema_50100150_geometric_expectancy	rema_50100150_kelly	rema_50100150_constant	rema_50100150_concave	rema_50100150_convex	rema_50100150_equal_weight	rsma_50100150_chg1D	rsma_50100150_chg1D_fx	rsma_50100150_PL_cum	rsma_50100150_returns	rsma_50100150_log_returns	rsma_50100150_cumul	rsma_50100150_PL_cum_fx	rsma_50100150_trading_edge	rsma_50100150_geometric_expectancy	rsma_50100150_kelly	rsma_50100150_constant	rsma_50100150_concave	rsma_50100150_convex	rsma_50100150_equal_weight	rrt	rrg_chg1D	rrg_chg1D_fx	rrg_PL_cum	rrg_returns	rrg_log_returns	rrg_cumul	rrg_PL_cum_fx	rrg_trading_edge	rrg_geometric_expectancy	rrg_kelly	rrg_constant	rrg_concave	rrg_convex	rrg_equal_weight
2023-01-24 08:00:00	152000	0.55	0.51	0.51	0.54	0.54	RKT.MI	0.5	0.54	0.5	0.53	0.65	0.39	-1.0	-1.0	-1.0	1	-1.0	-1.0	1.0	1.0	-1.0	-1.0									0.0			0.46									-1.0			0.66	-0.04	-0.04	-0.19	-0.08	-0.08	-0.35	0.55	-0.19	0.01	0.01	24.1					1	0.0	0.0	0.06	0.0	0.0	0.12	0.06	0.01	0.01	78.57					0.04	0.04	0.21	0.08	0.08	0.64	0.21	0.01	0.01	44.42					-0.04	-0.04	0.11	-0.08	-0.08	0.35	0.11	0.01	0.01	42.8						-0.040000000000000036	-0.040000000000000036	-0.010000000000000009	-0.08000000000000007	-0.0769610411361284	-0.01851851851851849	-0.010000000000000009	0.005451705189496418	0.005361312225187653	24.104723482727366				
2023-01-25 08:00:00	886000	0.66	0.54	0.54	0.65	0.65	RKT.MI	0.53	0.65	0.53	0.64	0.65	0.39	1.0	1.0	1.0	1	-1.0	-1.0	1.0	1.0	1.0	1.0	0.66								0.0			0.46	0.65								-1.0			0.66	-0.11	-0.11	-0.3	-0.2	-0.19	-0.46	0.66	-0.3	0.0	0.0	18.42					1	0.11	0.11	0.17	0.2	0.19	0.35	0.17	0.01	0.01	82.4					0.11	0.11	0.32	0.2	0.19	0.97	0.32	0.01	0.01	46.22					-0.11	-0.11	-0.0	-0.2	-0.19	0.12	-0.0	0.01	0.01	33.67						-0.10999999999999999	-0.10999999999999999	-0.12	-0.20370370370370372	-0.18540322333136275	-0.18461538461538463	-0.12	0.0046303053749621615	0.004526057344908629	18.41760572687729				
2023-01-26 08:00:00	608000	0.69	0.56	0.66	0.56	0.56	RKT.MI	0.64	0.67	0.54	0.54	0.67	0.39	1.0	1.0	1.0	1	-1.0	-1.0	1.0	1.0	1.0	1.0									0.0			0.46									-1.0			0.66	-0.09	-0.09	-0.39	-0.14	-0.15	-0.54	0.69	-0.39	0.0	0.0	14.27					1	-0.09	-0.09	0.08	-0.14	-0.15	0.16	0.08	0.01	0.01	65.65					-0.09	-0.09	0.23	-0.14	-0.15	0.7	0.23	0.01	0.01	37.73					-0.09	-0.09	-0.09	-0.14	-0.15	-0.04	-0.09	0.01	0.01	27.54						0.08999999999999997	0.08999999999999997	-0.030000000000000027	0.1384615384615384	0.14903557916048782	-0.0535714285714286	-0.030000000000000027	0.005703361544917674	0.005589274884020501	20.447248900658515				
2023-01-27 08:00:00	232000	0.61	0.56	0.56	0.56	0.56	RKT.MI	0.54	0.59	0.54	0.54	0.67	0.39	1.0	1.0	1.0	1	-1.0	-1.0	1.0	1.0	1.0	1.0		0.56							0.0			0.46		0.54							-1.0			0.66	0.0	0.0	-0.39	0.0	0.0	-0.54	0.69	-0.39	0.0	0.0	13.44					1	0.0	0.0	0.08	0.0	0.0	0.16	0.08	0.01	0.01	64.69					0.0	0.0	0.23	0.0	0.0	0.7	0.23	0.01	0.01	37.73					0.0	0.0	-0.09	0.0	0.0	-0.04	-0.09	0.01	0.01	27.54						-0.0	-0.0	-0.030000000000000027	-0.0	-0.0	-0.0535714285714286	-0.030000000000000027	0.00533404982532731	0.005223398666829748	19.795505972709428				
2023-01-30 08:00:00	166000	0.64	0.57	0.57	0.64	0.64	RKT.MI	0.55	0.62	0.55	0.62	0.67	0.39	1.0	1.0	1.0	1	1.0	-1.0	-1.0	1.0	1.0	1.0									0.0			0.46									-1.0			0.66	0.08	0.08	-0.31	0.14	0.13	-0.47	0.69	-0.31	0.0	0.0	15.11					1	0.08	0.08	0.16	0.14	0.13	0.33	0.16	0.01	0.01	66.58					0.08	0.08	0.31	0.14	0.13	0.94	0.31	0.01	0.01	38.85					0.08	0.08	-0.01	0.14	0.13	0.1	-0.01	0.01	0.01	28.99						-0.07999999999999996	-0.07999999999999996	-0.10999999999999999	-0.1428571428571428	-0.13353139262452257	-0.171875	-0.10999999999999999	0.004426878892415979	0.004306350003379533	15.606328788430627				
2023-01-31 08:00:00	822000	0.79	0.64	0.64	0.66	0.66	RKT.MI	0.61	0.75	0.61	0.63	0.75	0.39	1.0	1.0	1.0	1	1.0	-1.0	-1.0	1.0	1.0	1.0	0.79		0.79						0.0			0.46	0.75		0.75						-1.0			0.66	0.02	0.02	-0.29	0.03	0.03	-0.45	0.79	-0.29	0.0	0.0	15.54					1	0.02	0.02	0.18	0.03	0.03	0.37	0.18	0.01	0.01	67.06					-0.02	-0.02	0.29	-0.03	-0.03	0.88	0.29	0.01	0.01	36.32					0.02	0.02	0.01	0.03	0.03	0.14	0.01	0.01	0.01	29.29						-0.020000000000000018	-0.020000000000000018	-0.13	-0.03125	-0.030771658666753687	-0.19696969696969702	-0.13	0.003993292261844612	0.0038681286871826703	13.862379585284508				
2023-02-01 08:00:00	726000	0.72	0.63	0.68	0.67	0.67	RKT.MI	0.65	0.69	0.6	0.64	0.75	0.39	1.0	1.0	1.0	1	1.0	-1.0	-1.0	1.0	1.0	1.0									0.0			0.46									-1.0			0.66	0.01	0.01	-0.28	0.02	0.02	-0.44	0.79	-0.28	0.01	0.0	17.42					1	0.01	0.01	0.19	0.02	0.02	0.39	0.19	0.01	0.01	71.51					-0.01	-0.01	0.28	-0.02	-0.02	0.85	0.28	0.01	0.01	34.48					0.01	0.01	0.02	0.02	0.02	0.15	0.02	0.01	0.01	29.44						-0.010000000000000009	-0.010000000000000009	-0.14	-0.015151515151515138	-0.015037877364540502	-0.20895522388059706	-0.14	0.004028183370997474	0.003903872145860854	14.064838852653324				
2023-02-02 08:00:00	386000	0.67	0.61	0.67	0.62	0.62	RKT.MI	0.63	0.63	0.57	0.58	0.75	0.39	1.0	1.0	1.0	1	1.0	-1.0	-1.0	1.0	1.0	1.0									0.0			0.46									-1.0			0.66	-0.05	-0.05	-0.33	-0.07	-0.08	-0.49	0.79	-0.33	0.0	0.0	14.86					1	-0.05	-0.05	0.14	-0.07	-0.08	0.29	0.14	0.01	0.01	63.26					0.05	0.05	0.33	0.07	0.08	1.0	0.33	0.01	0.01	35.1					-0.05	-0.05	-0.03	-0.07	-0.08	0.07	-0.03	0.01	0.01	26.1						0.050000000000000044	0.050000000000000044	-0.08999999999999997	0.0746268656716419	0.07755823434587461	-0.14516129032258052	-0.08999999999999997	0.0045710910114185955	0.004441141028542539	15.140645653552347				
2023-02-03 08:00:00	174000	0.62	0.59	0.6	0.6	0.6	RKT.MI	0.57	0.58	0.56	0.57	0.75	0.39	1.0	1.0	1.0	1	1.0	-1.0	-1.0	1.0	1.0	1.0									0.0			0.46									-1.0			0.66	-0.02	-0.02	-0.35	-0.03	-0.03	-0.5	0.79	-0.35	0.0	0.0	13.15					1	-0.02	-0.02	0.12	-0.03	-0.03	0.25	0.12	0.01	0.01	59.02					0.02	0.02	0.35	0.03	0.03	1.07	0.35	0.01	0.01	35.35					-0.02	-0.02	-0.05	-0.03	-0.03	0.03	-0.05	0.01	0.01	24.09						0.020000000000000018	0.020000000000000018	-0.06999999999999995	0.032258064516129115	0.032789822822990956	-0.11666666666666647	-0.06999999999999995	0.004800619771179533	0.0046682488112319565	15.562938980475863				
2023-02-06 08:00:00	178000	0.61	0.56	0.59	0.57	0.57	RKT.MI	0.55	0.57	0.53	0.54	0.75	0.39	1.0	1.0	1.0	1	1.0	-1.0	-1.0	1.0	1.0	1.0									0.0			0.46									-1.0			0.66	-0.03	-0.03	-0.38	-0.05	-0.05	-0.53	0.79	-0.38	0.0	0.0	10.79					1	-0.03	-0.03	0.09	-0.05	-0.05	0.18	0.09	0.01	0.01	53.34					0.03	0.03	0.38	0.05	0.05	1.18	0.38	0.01	0.01	35.73					-0.03	-0.03	-0.08	-0.05	-0.05	-0.02	-0.08	0.01	0.01	21.7						0.030000000000000027	0.030000000000000027	-0.039999999999999925	0.050000000000000044	0.05129329438755058	-0.070175438596491	-0.039999999999999925	0.004972995102317257	0.004838791531266429	15.868462403194417				
2023-02-07 08:00:00	114000	0.58	0.55	0.57	0.55	0.55	RKT.MI	0.53	0.54	0.52	0.52	0.75	0.39	1.0	1.0	1.0	1	1.0	-1.0	-1.0	1.0	1.0	1.0		0.55							0.0			0.46									-1.0			0.66	-0.02	-0.02	-0.4	-0.04	-0.04	-0.54	0.79	-0.4	0.0	0.0	9.1					1	-0.02	-0.02	0.07	-0.04	-0.04	0.14	0.07	0.01	0.01	49.36					0.02	0.02	0.4	0.04	0.04	1.26	0.4	0.01	0.01	35.98					-0.02	-0.02	-0.1	-0.04	-0.04	-0.05	-0.1	0.01	0.01	19.75						0.019999999999999907	0.019999999999999907	-0.020000000000000018	0.0350877192982455	0.035718082602079114	-0.036363636363636265	-0.020000000000000018	0.005223021680531812	0.005086137904785737	16.294935950429217				
2023-02-08 08:00:00	32000	0.57	0.56	0.56	0.57	0.57	RKT.MI	0.52	0.53	0.52	0.53	0.75	0.39	1.0	1.0	1.0	1	1.0	-1.0	-1.0	1.0	1.0	1.0	0.57								0.0			0.46									-1.0			0.66	0.02	0.02	-0.38	0.04	0.04	-0.53	0.79	-0.38	0.0	0.0	9.64					1	0.02	0.02	0.09	0.04	0.04	0.18	0.09	0.01	0.01	49.98					-0.02	-0.02	0.38	-0.04	-0.04	1.18	0.38	0.01	0.01	33.46					0.02	0.02	-0.08	0.04	0.04	-0.02	-0.08	0.01	0.01	20.13						-0.019999999999999907	-0.019999999999999907	-0.039999999999999925	-0.036363636363636154	-0.03571808260207903	-0.07017543859649089	-0.039999999999999925	0.004752040722291714	0.004609824551059738	14.565364943887758				
2023-02-09 08:00:00	24000	0.58	0.55	0.58	0.56	0.56	RKT.MI	0.54	0.54	0.51	0.52	0.75	0.39	1.0	1.0	1.0	1	1.0	-1.0	-1.0	1.0	1.0	1.0									0.0			0.46									-1.0			0.66	-0.01	-0.01	-0.39	-0.02	-0.02	-0.54	0.79	-0.39	0.0	0.0	8.25					1	-0.01	-0.01	0.08	-0.02	-0.02	0.16	0.08	0.01	0.01	47.2					0.01	0.01	0.39	0.02	0.02	1.22	0.39	0.01	0.01	33.59					-0.01	-0.01	-0.09	-0.02	-0.02	-0.04	-0.09	0.01	0.01	18.62						0.009999999999999898	0.009999999999999898	-0.030000000000000027	0.01754385964912264	0.01769957709940075	-0.05357142857142849	-0.030000000000000027	0.00487416780427758	0.004730575585076613	14.776544807442654				
2023-02-10 08:00:00	18000	0.56	0.54	0.55	0.56	0.56	RKT.MI	0.51	0.52	0.5	0.52	0.75	0.39	1.0	1.0	1.0	1	1.0	-1.0	-1.0	1.0	1.0	1.0		0.54		0.54					0.0			0.46		0.5		0.5					-1.0			0.66	0.0	0.0	-0.39	0.0	0.0	-0.54	0.79	-0.39	0.0	0.0	7.83					1	0.0	0.0	0.08	0.0	0.0	0.16	0.08	0.01	0.01	46.7					-0.0	-0.0	0.39	-0.0	-0.0	1.22	0.39	0.01	0.01	33.59					0.0	0.0	-0.09	0.0	0.0	-0.04	-0.09	0.01	0.01	18.62						-0.0	-0.0	-0.030000000000000027	-0.0	-0.0	-0.05357142857142849	-0.030000000000000027	0.004685114882379591	0.004543650021826329	14.447648036261977				
2023-02-13 08:00:00	148000	0.61	0.56	0.56	0.6	0.6	RKT.MI	0.52	0.57	0.52	0.56	0.75	0.39	1.0	1.0	1.0	1	1.0	-1.0	-1.0	1.0	1.0	1.0									0.0			0.46									-1.0			0.66	0.04	0.04	-0.35	0.07	0.07	-0.5	0.79	-0.35	0.0	0.0	7.54					1	0.04	0.04	0.12	0.07	0.07	0.25	0.12	0.01	0.01	46.36					-0.04	-0.04	0.35	-0.07	-0.07	1.07	0.35	0.01	0.01	30.1					0.04	0.04	-0.05	0.07	0.07	0.03	-0.05	0.01	0.01	19.34						-0.039999999999999925	-0.039999999999999925	-0.06999999999999995	-0.0714285714285714	-0.06899287148695142	-0.11666666666666647	-0.06999999999999995	0.0035098035593668798	0.0033672246088047864	11.073108797550862				
2023-02-14 08:00:00	100000	0.63	0.58	0.58	0.62	0.62	RKT.MI	0.54	0.58	0.54	0.57	0.75	0.39	1.0	1.0	1.0	1	1.0	-1.0	-1.0	1.0	1.0	1.0	0.63		0.63						0.0			0.46	0.58								-1.0			0.66	0.02	0.02	-0.33	0.03	0.03	-0.49	0.79	-0.33	0.0	0.0	8.06					1	0.02	0.02	0.14	0.03	0.03	0.29	0.14	0.01	0.01	46.98					-0.02	-0.02	0.33	-0.03	-0.03	1.0	0.33	0.01	0.01	27.94					0.02	0.02	-0.03	0.03	0.03	0.07	-0.03	0.01	0.01	19.66						-0.020000000000000018	-0.020000000000000018	-0.08999999999999997	-0.03333333333333344	-0.03278982282299097	-0.14516129032258063	-0.08999999999999997	0.0030405422238762884	0.002893017180201518	9.445443103990812				
2023-02-15 08:00:00	92000	0.62	0.58	0.62	0.59	0.59	RKT.MI	0.57	0.57	0.54	0.54	0.75	0.39	1.0	1.0	1.0	1	1.0	-1.0	-1.0	1.0	1.0	1.0									0.0			0.46									-1.0			0.66	-0.03	-0.03	-0.36	-0.05	-0.05	-0.51	0.79	-0.36	0.0	0.0	6.24					1	-0.03	-0.03	0.11	-0.05	-0.05	0.23	0.11	0.01	0.01	42.57					0.03	0.03	0.36	0.05	0.05	1.1	0.36	0.01	0.01	28.3					-0.03	-0.03	-0.06	-0.05	-0.05	0.02	-0.06	0.01	0.01	17.56						0.030000000000000027	0.030000000000000027	-0.05999999999999994	0.048387096774193616	0.04959694113937218	-0.10169491525423713	-0.05999999999999994	0.0033728417295100814	0.0032213059738976924	10.143747370982876				
2023-02-16 08:00:00	44000	0.6	0.58	0.6	0.59	0.59	RKT.MI	0.55	0.55	0.53	0.54	0.75	0.4	1.0	1.0	1.0	1	1.0	-1.0	-1.0	1.0	1.0	1.0		0.58							0.0			0.46		0.53							-1.0			0.66	0.0	0.0	-0.36	0.0	0.0	-0.51	0.79	-0.36	0.0	0.0	6.24					1	0.0	0.0	0.11	0.0	0.0	0.23	0.11	0.01	0.01	42.57					-0.0	-0.0	0.36	-0.0	-0.0	1.1	0.36	0.01	0.01	28.3					0.0	0.0	-0.06	0.0	0.0	0.02	-0.06	0.01	0.01	17.56						-0.0	-0.0	-0.05999999999999994	-0.0	-0.0	-0.10169491525423713	-0.05999999999999994	0.0033728417295100814	0.0032213059738976924	10.143747370982876				
2023-02-17 08:00:00	118000	0.6	0.58	0.58	0.6	0.6	RKT.MI	0.53	0.55	0.53	0.55	0.75	0.4	1.0	1.0	1.0	1	1.0	-1.0	-1.0	1.0	1.0	1.0									0.0			0.46									-1.0			0.66	0.01	0.01	-0.35	0.02	0.02	-0.5	0.79	-0.35	0.0	0.0	6.51					1	0.01	0.01	0.12	0.02	0.02	0.25	0.12	0.01	0.01	42.89					-0.01	-0.01	0.35	-0.02	-0.02	1.07	0.35	0.01	0.01	26.68					0.01	0.01	-0.05	0.02	0.02	0.03	-0.05	0.01	0.01	17.73						-0.010000000000000009	-0.010000000000000009	-0.06999999999999995	-0.016949152542372836	-0.01680711831638119	-0.11666666666666647	-0.06999999999999995	0.002946403930663426	0.002791207904151216	8.792096264720154				
2023-02-20 08:00:00	0	0.6	0.6	0.6	0.6	0.6	RKT.MI	0.55	0.55	0.55	0.55	0.75	0.4	1.0	1.0	1.0	1	1.0	-1.0	-1.0	1.0	1.0	1.0	0.6								0.0			0.46	0.55								-1.0			0.66	0.0	0.0	-0.35	0.0	0.0	-0.5	0.79	-0.35	0.0	0.0	6.51					1	0.0	0.0	0.12	0.0	0.0	0.25	0.12	0.01	0.01	42.89					-0.0	-0.0	0.35	-0.0	-0.0	1.07	0.35	0.01	0.01	26.68					0.0	0.0	-0.05	0.0	0.0	0.03	-0.05	0.01	0.01	17.73						-0.0	-0.0	-0.06999999999999995	-0.0	-0.0	-0.11666666666666647	-0.06999999999999995	0.002946403930663426	0.002791207904151216	8.792096264720154				
2023-02-21 08:00:00	30000	0.59	0.56	0.59	0.56	0.56	RKT.MI	0.55	0.55	0.52	0.52	0.75	0.41	1.0	1.0	1.0	1	1.0	-1.0	-1.0	1.0	1.0	1.0		0.56		0.56					0.0			0.46		0.52							-1.0			0.66	-0.04	-0.04	-0.39	-0.07	-0.07	-0.54	0.79	-0.39	0.0	0.0	6.0					1	-0.04	-0.04	0.08	-0.07	-0.07	0.16	0.08	0.01	0.01	40.96					0.04	0.04	0.39	0.07	0.07	1.22	0.39	0.01	0.01	26.97					-0.04	-0.04	-0.09	-0.07	-0.07	-0.04	-0.09	0.01	0.01	15.07						0.039999999999999925	0.039999999999999925	-0.030000000000000027	0.06666666666666654	0.06899287148695131	-0.05357142857142849	-0.030000000000000027	0.0038781452564225424	0.0037220422523205343	11.236822349944784				
2023-02-22 08:00:00	66000	0.61	0.56	0.56	0.61	0.61	RKT.MI	0.53	0.57	0.53	0.57	0.75	0.41	1.0	1.0	1.0	1	1.0	-1.0	-1.0	1.0	1.0	1.0									0.0			0.46									-1.0			0.66	0.05	0.05	-0.34	0.09	0.09	-0.49	0.79	-0.34	0.0	0.0	9.86					1	0.05	0.05	0.13	0.09	0.09	0.27	0.13	0.01	0.01	49.96					-0.05	-0.05	0.34	-0.09	-0.09	1.03	0.34	0.01	0.01	22.71					0.05	0.05	-0.04	0.09	0.09	0.05	-0.04	0.01	0.0	14.8						-0.04999999999999993	-0.04999999999999993	-0.07999999999999996	-0.08928571428571419	-0.08552217343816193	-0.13114754098360648	-0.07999999999999996	0.00396296667994035	0.0038090192322315364	11.623252436133622				
2023-02-23 08:00:00	276000	0.66	0.6	0.62	0.66	0.66	RKT.MI	0.58	0.61	0.56	0.61	0.75	0.41	1.0	1.0	1.0	1	1.0	-1.0	-1.0	1.0	1.0	1.0									0.0			0.46									-1.0			0.66	0.05	0.05	-0.29	0.08	0.08	-0.45	0.79	-0.29	0.0	0.0	10.19					1	0.05	0.05	0.18	0.08	0.08	0.37	0.18	0.01	0.01	50.32					-0.05	-0.05	0.29	-0.08	-0.08	0.88	0.29	0.01	0.01	22.09					0.05	0.05	0.01	0.08	0.08	0.14	0.01	0.01	0.01	17.66						-0.050000000000000044	-0.050000000000000044	-0.13	-0.08196721311475419	-0.07878087785311438	-0.1969696969696969	-0.13	0.002965950081786825	0.002807535517630466	8.6728107130753				
2023-02-24 08:00:00	654000	0.77	0.66	0.66	0.77	0.77	RKT.MI	0.62	0.73	0.62	0.73	0.75	0.41	1.0	1.0	1.0	1	1.0	-1.0	-1.0	1.0	1.0	1.0									0.0			0.46									1.0			0.66	0.11	0.11	-0.18	0.17	0.15	-0.36	0.54	-0.18	0.0	0.0	12.03					1	0.11	0.11	0.29	0.17	0.15	0.6	0.29	0.01	0.01	52.31					-0.11	-0.11	0.18	-0.17	-0.15	0.61	0.18	0.01	0.01	17.61					0.11	0.11	0.12	0.17	0.15	0.33	0.12	0.01	0.01	19.01						-0.10999999999999999	-0.10999999999999999	-0.24	-0.16666666666666674	-0.15415067982725836	-0.3116883116883117	-0.24	0.0020516333836640196	0.0018774196037849578	5.602528336290526				
2023-02-27 08:00:00	518000	0.81	0.73	0.78	0.76	0.76	RKT.MI	0.72	0.75	0.68	0.7	0.75	0.41	1.0	1.0	1.0	1	1.0	-1.0	-1.0	1.0	1.0	1.0	0.81		0.81						0.0			0.46	0.75		0.75						1.0			0.66	-0.01	-0.01	-0.19	-0.01	-0.01	-0.37	0.54	-0.19	0.0	0.0	10.49					1	-0.01	-0.01	0.28	-0.01	-0.01	0.58	0.28	0.01	0.01	49.62					0.01	0.01	0.19	0.01	0.01	0.63	0.19	0.01	0.01	19.33					-0.01	-0.01	0.11	-0.01	-0.01	0.31	0.11	0.01	0.01	19.31						-0.010000000000000009	-0.010000000000000009	-0.25	-0.012987012987012991	-0.013072081567352775	-0.32062742452352844	-0.25	0.001434075890724567	0.0012589920687622325	3.965398986196792				
2023-02-28 08:00:00	156000	0.75	0.7	0.74	0.71	0.71	RKT.MI	0.68	0.69	0.65	0.66	0.75	0.41	1.0	1.0	1.0	1	1.0	1.0	1.0	1.0	1.0	1.0									0.0			0.46									1.0			0.66	-0.05	-0.05	-0.24	-0.07	-0.07	-0.41	0.54	-0.24	0.0	0.0	8.54					1	-0.05	-0.05	0.23	-0.07	-0.07	0.47	0.23	0.01	0.01	44.46					0.05	0.05	0.24	0.07	0.07	0.75	0.24	0.01	0.01	19.85					-0.05	-0.05	0.06	-0.07	-0.07	0.22	0.06	0.01	0.01	17.01						-0.050000000000000044	-0.050000000000000044	-0.30000000000000004	-0.06578947368421062	-0.06805346324501575	-0.3653229886996122	-0.30000000000000004	0.0007935835695478156	0.0006101460672007786	2.132452381039613				
2023-03-01 08:00:00	34000	0.71	0.68	0.71	0.71	0.71	RKT.MI	0.66	0.66	0.63	0.66	0.75	0.41	1.0	1.0	1.0	1	1.0	1.0	1.0	1.0	1.0	1.0									0.0			0.46									1.0			0.66	0.0	0.0	-0.24	0.0	0.0	-0.41	0.54	-0.24	0.0	0.0	10.69					1	0.0	0.0	0.23	0.0	0.0	0.47	0.23	0.01	0.01	50.43					0.0	0.0	0.24	0.0	0.0	0.75	0.24	0.01	0.01	19.22					0.0	0.0	0.06	0.0	0.0	0.22	0.06	0.01	0.01	16.3						0.0	0.0	-0.30000000000000004	0.0	0.0	-0.3653229886996122	-0.30000000000000004	0.001485140576695609	0.0013113459680722528	4.131598919671404				
2023-03-02 08:00:00	20000	0.7	0.69	0.7	0.7	0.7	RKT.MI	0.65	0.65	0.64	0.65	0.75	0.41	1.0	1.0	1.0	1	1.0	1.0	1.0	1.0	1.0	1.0									0.0			0.46									1.0			0.66	-0.01	-0.01	-0.25	-0.01	-0.01	-0.42	0.54	-0.25	0.0	0.0	9.12					1	-0.01	-0.01	0.22	-0.01	-0.01	0.45	0.22	0.01	0.01	47.67					-0.01	-0.01	0.23	-0.01	-0.01	0.72	0.23	0.01	0.01	19.48					-0.01	-0.01	0.05	-0.01	-0.01	0.21	0.05	0.01	0.01	16.52						-0.010000000000000009	-0.010000000000000009	-0.31000000000000005	-0.014084507042253502	-0.014184634991956413	-0.37426210153482886	-0.31000000000000005	0.0008773714269367586	0.0007026597219226272	2.468717448648235				
2023-03-03 08:00:00	98000	0.69	0.64	0.69	0.67	0.67	RKT.MI	0.63	0.63	0.58	0.61	0.75	0.41	1.0	1.0	1.0	1	1.0	1.0	1.0	1.0	1.0	1.0		0.64							0.0			0.46		0.58							1.0			0.66	-0.03	-0.03	-0.28	-0.04	-0.04	-0.44	0.54	-0.28	0.0	0.0	7.13					1	-0.03	-0.03	0.19	-0.04	-0.04	0.39	0.19	0.01	0.01	43.74					-0.03	-0.03	0.2	-0.04	-0.04	0.65	0.2	0.01	0.01	19.14					-0.03	-0.03	0.02	-0.04	-0.04	0.15	0.02	0.01	0.01	16.23						-0.029999999999999916	-0.029999999999999916	-0.33999999999999997	-0.042857142857142705	-0.04380262265839277	-0.401079440040479	-0.33999999999999997	0.00015502013840658184	-2.311136296873073e-05	0.4360704797587083				
2023-03-06 08:00:00	18000	0.69	0.66	0.66	0.69	0.69	RKT.MI	0.6	0.63	0.6	0.63	0.75	0.41	1.0	1.0	1.0	1	1.0	1.0	1.0	1.0	1.0	1.0	0.69								0.0			0.46	0.63								1.0			0.66	0.02	0.02	-0.26	0.03	0.03	-0.43	0.54	-0.26	0.0	0.0	7.51					1	0.02	0.02	0.21	0.03	0.03	0.43	0.21	0.01	0.01	44.15					0.02	0.02	0.22	0.03	0.03	0.7	0.22	0.01	0.01	19.37					0.02	0.02	0.04	0.03	0.03	0.19	0.04	0.01	0.01	16.49						0.019999999999999907	0.019999999999999907	-0.32000000000000006	0.02985074626865658	0.02941388520629319	-0.3832012143700456	-0.32000000000000006	0.0003373862266855994	0.00015656572381361755	0.9306757899651608				
2023-03-07 08:00:00	54000	0.68	0.66	0.68	0.68	0.68	RKT.MI	0.62	0.62	0.6	0.62	0.75	0.41	1.0	1.0	1.0	1	1.0	1.0	1.0	1.0	1.0	1.0		0.66							0.0			0.46		0.6							1.0			0.66	-0.01	-0.01	-0.27	-0.01	-0.01	-0.44	0.54	-0.27	0.0	0.0	5.91					1	-0.01	-0.01	0.2	-0.01	-0.01	0.41	0.2	0.01	0.01	41.86					-0.01	-0.01	0.21	-0.01	-0.01	0.67	0.21	0.01	0.01	19.66					-0.01	-0.01	0.03	-0.01	-0.01	0.17	0.03	0.01	0.01	16.73						-0.009999999999999898	-0.009999999999999898	-0.32999999999999996	-0.014492753623188248	-0.014598799421152523	-0.39214032720526226	-0.32999999999999996	-0.0002820008763833766	-0.0004633342399845697	-0.7877885303818637				
2023-03-08 08:00:00	54000	0.71	0.66	0.68	0.66	0.66	RKT.MI	0.62	0.65	0.6	0.6	0.75	0.43	1.0	1.0	1.0	1	1.0	1.0	1.0	1.0	1.0	1.0	0.71								0.0			0.46	0.65								1.0			0.66	-0.02	-0.02	-0.29	-0.03	-0.03	-0.45	0.54	-0.29	0.0	0.0	5.89					1	-0.02	-0.02	0.18	-0.03	-0.03	0.37	0.18	0.01	0.01	38.89					-0.02	-0.02	0.19	-0.03	-0.03	0.63	0.19	0.01	0.01	17.77					-0.02	-0.02	0.01	-0.03	-0.03	0.14	0.01	0.01	0.01	14.92						-0.020000000000000018	-0.020000000000000018	-0.35	-0.02941176470588236	-0.02985296314968116	-0.41001855287569566	-0.35	-0.000288561012497017	-0.00047005279359912944	-0.8055507488296101				
