volume	high	low	open	close	adj_close	ticker	ropen	rhigh	rlow	rclose	rhi_100	rlo_100	rbo_100	rtt_50	rtt_20	rtt_5020	rema_50100	rema_100150	rema_50100150	rsma_50100	rsma_100150	rsma_50100150	hi1	lo1	hi2	lo2	hi3	lo3	rg	flr	clg	rg_ch	rh1	rl1	rh2	rl2	rh3	rl3	rrt	rrg	rflr	rclg	rrg_ch	rbo_100_chg1D	rbo_100_chg1D_fx	rbo_100_PL_cum	rbo_100_returns	rbo_100_log_returns	rbo_100_cumul	stop_loss	rbo_100_PL_cum_fx
8756	0.27	0.27	0.27	0.27	0.27	BIA.MI	0.27	0.27	0.27	0.27	0.39	0.27	-1.0	-1.0	-1.0	-1	-1.0	-1.0	1.0	-1.0	-1.0	1.0							1.0			0.22								1.0			0.38	-0.0	-0.0	0.36	-0.0	-0.0	1.4024999999999985	0.3	0.36
58934	0.28	0.27	0.27	0.27	0.27	BIA.MI	0.28	0.28	0.27	0.27	0.39	0.27	-1.0	-1.0	-1.0	-1	-1.0	-1.0	1.0	-1.0	-1.0	1.0							1.0			0.22								1.0			0.38	-0.0	-0.0	0.36	-0.0	-0.0	1.4024999999999985	0.3	0.36
66672	0.27	0.25	0.26	0.26	0.26	BIA.MI	0.27	0.27	0.26	0.27	0.39	0.26	-1.0	-1.0	-1.0	-1	-1.0	-1.0	1.0	-1.0	-1.0	1.0							1.0			0.22								1.0			0.38	0.010000000000000009	0.010000000000000009	0.37	0.03703703703703709	0.037740327982847086	1.4949038461538446	0.29	0.37
31966	0.27	0.26	0.26	0.26	0.26	BIA.MI	0.26	0.27	0.26	0.27	0.39	0.26	-1.0	-1.0	-1.0	-1	-1.0	-1.0	1.0	-1.0	-1.0	1.0							1.0			0.22								1.0			0.38	-0.0	-0.0	0.37	-0.0	-0.0	1.4949038461538446	0.29	0.37
53577	0.27	0.25	0.26	0.25	0.25	BIA.MI	0.26	0.27	0.26	0.26	0.39	0.26	-1.0	-1.0	-1.0	-1	-1.0	-1.0	1.0	-1.0	-1.0	1.0							1.0			0.22								1.0			0.38	0.010000000000000009	0.010000000000000009	0.38	0.03846153846153855	0.039220713153281385	1.5946999999999987	0.29	0.38
164705	0.25	0.25	0.25	0.25	0.25	BIA.MI	0.26	0.26	0.25	0.25	0.39	0.25	-1.0	-1.0	-1.0	-1	-1.0	-1.0	1.0	-1.0	-1.0	1.0							1.0			0.22		0.25						1.0			0.38	-0.0	-0.0	0.38	-0.0	-0.0	1.5946999999999987	0.29	0.38
46910	0.25	0.25	0.25	0.25	0.25	BIA.MI	0.25	0.26	0.25	0.25	0.39	0.25	-1.0	-1.0	-1.0	-1	-1.0	-1.0	1.0	-1.0	-1.0	1.0							1.0			0.22								1.0			0.38	-0.0	-0.0	0.38	-0.0	-0.0	1.5946999999999987	0.29	0.38
128886	0.26	0.25	0.25	0.25	0.25	BIA.MI	0.25	0.27	0.25	0.25	0.39	0.25	-1.0	-1.0	-1.0	-1	-1.0	-1.0	1.0	-1.0	-1.0	1.0							1.0			0.22	0.27			0.25		0.25		1.0			0.38	-0.0	-0.0	0.38	-0.0	-0.0	1.5946999999999987	0.29	0.38
40284	0.25	0.25	0.25	0.25	0.25	BIA.MI	0.25	0.25	0.24	0.25	0.39	0.24	-1.0	-1.0	-1.0	-1	-1.0	-1.0	1.0	-1.0	-1.0	1.0							1.0			0.22								1.0			0.38	-0.0	-0.0	0.38	-0.0	-0.0	1.5946999999999987	0.29	0.38
75630	0.25	0.25	0.25	0.25	0.25	BIA.MI	0.25	0.25	0.25	0.25	0.39	0.24	-1.0	-1.0	-1.0	-1	-1.0	-1.0	1.0	-1.0	-1.0	1.0		0.25		0.25			1.0			0.22								1.0			0.38	-0.0	-0.0	0.38	-0.0	-0.0	1.5946999999999987	0.29	0.38
88836	0.25	0.24	0.25	0.25	0.25	BIA.MI	0.25	0.25	0.24	0.25	0.39	0.24	-1.0	-1.0	-1.0	-1	-1.0	-1.0	1.0	-1.0	-1.0	1.0							1.0			0.22								1.0			0.38	-0.0	-0.0	0.38	-0.0	-0.0	1.5946999999999987	0.29	0.38
41465	0.25	0.25	0.25	0.25	0.25	BIA.MI	0.25	0.25	0.25	0.25	0.39	0.24	-1.0	-1.0	-1.0	-1	-1.0	-1.0	1.0	-1.0	-1.0	1.0							1.0			0.22								1.0			0.38	-0.0	-0.0	0.38	-0.0	-0.0	1.5946999999999987	0.29	0.38
23568	0.25	0.25	0.25	0.25	0.25	BIA.MI	0.25	0.25	0.25	0.25	0.39	0.24	-1.0	-1.0	-1.0	-1	-1.0	-1.0	1.0	-1.0	-1.0	1.0							1.0			0.22		0.25						1.0			0.38	-0.0	-0.0	0.38	-0.0	-0.0	1.5946999999999987	0.29	0.38
26420	0.25	0.25	0.25	0.25	0.25	BIA.MI	0.24	0.25	0.24	0.25	0.39	0.24	-1.0	-1.0	-1.0	-1	-1.0	-1.0	1.0	-1.0	-1.0	1.0							1.0			0.22								1.0			0.38	-0.0	-0.0	0.38	-0.0	-0.0	1.5946999999999987	0.29	0.38
75609	0.26	0.25	0.25	0.25	0.25	BIA.MI	0.25	0.25	0.25	0.25	0.39	0.24	-1.0	-1.0	-1.0	-1	-1.0	-1.0	1.0	-1.0	-1.0	1.0							1.0			0.22								1.0			0.38	-0.0	-0.0	0.38	-0.0	-0.0	1.5946999999999987	0.29	0.38
51433	0.26	0.25	0.26	0.26	0.26	BIA.MI	0.25	0.25	0.25	0.25	0.38	0.24	-1.0	-1.0	-1.0	-1	-1.0	-1.0	1.0	-1.0	-1.0	1.0							1.0			0.22								1.0			0.38	-0.010000000000000009	-0.010000000000000009	0.37	-0.040000000000000036	-0.03922071315328133	1.4949038461538446	0.29	0.37
75112	0.26	0.25	0.25	0.26	0.26	BIA.MI	0.25	0.25	0.25	0.25	0.38	0.24	-1.0	-1.0	-1.0	-1	-1.0	-1.0	1.0	-1.0	-1.0	1.0							1.0			0.22								1.0			0.38	-0.0	-0.0	0.37	-0.0	-0.0	1.4949038461538446	0.29	0.37
539261	0.29	0.26	0.26	0.29	0.29	BIA.MI	0.25	0.28	0.25	0.28	0.38	0.24	-1.0	-1.0	-1.0	0	-1.0	-1.0	1.0	-1.0	-1.0	1.0							1.0			0.22								1.0			0.38	-0.02999999999999997	-0.02999999999999997	0.34	-0.1153846153846152	-0.10919929196499181	1.2368103448275853	0.29	0.34
746662	0.35	0.29	0.29	0.35	0.35	BIA.MI	0.28	0.34	0.28	0.34	0.38	0.24	-1.0	1.0	1.0	1	-1.0	-1.0	1.0	-1.0	-1.0	1.0							1.0			0.22								1.0			0.38	-0.06	-0.06	0.28	-0.2068965517241379	-0.18805223150293962	0.8533571428571423	0.35	0.28
2070632	0.4	0.34	0.36	0.39	0.39	BIA.MI	0.35	0.38	0.33	0.37	0.38	0.24	1.0	1.0	1.0	1	-1.0	-1.0	1.0	-1.0	-1.0	1.0	0.4		0.4				1.0			0.22	0.38							1.0			0.38	-0.040000000000000036	-0.040000000000000036	0.24	-0.11428571428571432	-0.10821358464023279	0.6632692307692301	0.24	0.24
4029708	0.4	0.35	0.39	0.37	0.37	BIA.MI	0.37	0.38	0.33	0.35	0.38	0.24	1.0	1.0	1.0	1	-1.0	-1.0	1.0	-1.0	-1.0	1.0							1.0			0.22								1.0			0.38	-0.020000000000000018	-0.020000000000000018	0.21999999999999997	-0.05128205128205132	-0.05264373348542203	0.5779733727810645	0.24	0.21999999999999997
1486168	0.39	0.34	0.36	0.35	0.35	BIA.MI	0.35	0.37	0.32	0.33	0.38	0.24	1.0	1.0	1.0	1	-1.0	-1.0	1.0	-1.0	-1.0	1.0							1.0			0.22								1.0			0.38	-0.020000000000000018	-0.020000000000000018	0.19999999999999996	-0.05405405405405406	-0.055569851154810765	0.4926775147928988	0.24	0.19999999999999996
1462007	0.37	0.32	0.34	0.33	0.33	BIA.MI	0.35	0.37	0.32	0.33	0.38	0.24	1.0	1.0	1.0	1	-1.0	-1.0	1.0	-1.0	-1.0	1.0							1.0			0.22								1.0			0.38	-0.019999999999999962	-0.019999999999999962	0.18	-0.05714285714285705	-0.05884050002293335	0.40738165680473326	0.24	0.18
1103588	0.35	0.3	0.34	0.31	0.31	BIA.MI	0.34	0.35	0.31	0.31	0.38	0.24	1.0	1.0	1.0	1	-1.0	-1.0	1.0	-1.0	-1.0	1.0							1.0			0.22								1.0			0.38	-0.020000000000000018	-0.020000000000000018	0.15999999999999998	-0.06060606060606066	-0.06252035698133405	0.3220857988165675	0.24	0.15999999999999998
151820	0.31	0.3	0.31	0.3	0.3	BIA.MI	0.31	0.32	0.3	0.3	0.38	0.24	1.0	1.0	1.0	1	-1.0	-1.0	1.0	-1.0	-1.0	1.0							1.0			0.22								1.0			0.38	-0.010000000000000009	-0.010000000000000009	0.14999999999999997	-0.032258064516129115	-0.032789822822990956	0.27943786982248464	0.24	0.14999999999999997
370477	0.31	0.29	0.29	0.29	0.29	BIA.MI	0.29	0.31	0.29	0.29	0.38	0.24	1.0	1.0	1.0	1	-1.0	-1.0	1.0	-1.0	-1.0	1.0		0.29					1.0			0.22		0.29						1.0			0.38	-0.010000000000000009	-0.010000000000000009	0.13999999999999996	-0.033333333333333326	-0.03390155167568134	0.23678994082840177	0.24	0.13999999999999996
126832	0.3	0.29	0.29	0.3	0.3	BIA.MI	0.29	0.3	0.29	0.3	0.38	0.24	1.0	1.0	1.0	1	-1.0	-1.0	1.0	-1.0	-1.0	1.0							1.0			0.22								1.0			0.38	0.010000000000000009	0.010000000000000009	0.14999999999999997	0.034482758620689724	0.033901551675681416	0.27943786982248464	0.24	0.14999999999999997
700079	0.34	0.29	0.31	0.34	0.34	BIA.MI	0.31	0.35	0.3	0.35	0.38	0.24	1.0	1.0	1.0	1	-1.0	-1.0	1.0	-1.0	-1.0	1.0	0.34						1.0			0.22								1.0			0.38	0.040000000000000036	0.040000000000000036	0.19	0.13333333333333353	0.12516314295400618	0.45002958579881636	0.24	0.19
470295	0.34	0.31	0.34	0.32	0.32	BIA.MI	0.36	0.36	0.32	0.33	0.38	0.24	1.0	1.0	1.0	1	-1.0	-1.0	1.0	-1.0	-1.0	1.0							1.0			0.22	0.36							1.0			0.38	-0.020000000000000018	-0.020000000000000018	0.16999999999999998	-0.05882352941176472	-0.060624621816434854	0.3647337278106506	0.24	0.16999999999999998
166107	0.31	0.3	0.31	0.31	0.31	BIA.MI	0.32	0.32	0.31	0.32	0.38	0.24	1.0	1.0	1.0	1	-1.0	-1.0	1.0	-1.0	-1.0	1.0		0.3					1.0			0.22		0.31						1.0			0.38	-0.010000000000000009	-0.010000000000000009	0.15999999999999998	-0.03125	-0.0317486983145803	0.32208579881656774	0.24	0.15999999999999998
214333	0.32	0.3	0.3	0.32	0.32	BIA.MI	0.32	0.34	0.31	0.34	0.38	0.24	1.0	1.0	1.0	1	-1.0	-1.0	1.0	-1.0	-1.0	1.0							1.0			0.22								1.0			0.38	0.010000000000000009	0.010000000000000009	0.16999999999999998	0.032258064516129004	0.03174869831458027	0.3647337278106506	0.25	0.16999999999999998
1078111	0.38	0.31	0.34	0.37	0.37	BIA.MI	0.36	0.4	0.33	0.4	0.4	0.24	1.0	1.0	1.0	1	-1.0	-1.0	1.0	-1.0	-1.0	1.0							1.0			0.22	0.4		0.4		0.4			0.0			0.4	0.04999999999999999	0.04999999999999999	0.21999999999999997	0.15625	0.1451820098444979	0.5779733727810648	0.25	0.21999999999999997
1641741	0.4	0.33	0.39	0.33	0.33	BIA.MI	0.42	0.43	0.36	0.36	0.43	0.24	1.0	1.0	1.0	1	-1.0	-1.0	1.0	-1.0	-1.0	1.0	0.4		0.4				1.0			0.22								0.0			0.4	-0.03999999999999998	-0.03999999999999998	0.18	-0.108108108108108	-0.11441035117774409	0.4073816568047335	0.25	0.18
755310	0.35	0.31	0.34	0.33	0.33	BIA.MI	0.37	0.37	0.34	0.36	0.43	0.24	1.0	1.0	1.0	1	-1.0	-1.0	1.0	-1.0	-1.0	1.0							1.0			0.22								0.0			0.4	0.0	0.0	0.18	0.0	0.0	0.4073816568047335	0.25	0.18
175031	0.33	0.32	0.33	0.33	0.33	BIA.MI	0.35	0.35	0.34	0.35	0.43	0.24	1.0	1.0	1.0	1	-1.0	-1.0	1.0	-1.0	-1.0	1.0							1.0			0.22								0.0			0.4	0.0	0.0	0.18	0.0	0.0	0.4073816568047335	0.25	0.18
89923	0.33	0.32	0.33	0.33	0.33	BIA.MI	0.35	0.35	0.34	0.35	0.43	0.24	1.0	1.0	1.0	1	-1.0	-1.0	1.0	-1.0	-1.0	1.0							1.0			0.22								0.0			0.4	0.0	0.0	0.18	0.0	0.0	0.4073816568047335	0.25	0.18
63776	0.33	0.31	0.33	0.32	0.32	BIA.MI	0.36	0.36	0.34	0.34	0.43	0.24	1.0	1.0	1.0	1	-1.0	-1.0	1.0	-1.0	-1.0	1.0							1.0			0.22								0.0			0.4	-0.010000000000000009	-0.010000000000000009	0.16999999999999998	-0.030303030303030276	-0.03077165866675366	0.3647337278106506	0.26	0.16999999999999998
81229	0.32	0.3	0.31	0.31	0.31	BIA.MI	0.34	0.34	0.32	0.34	0.43	0.24	1.0	1.0	1.0	1	-1.0	-1.0	1.0	-1.0	-1.0	1.0							1.0			0.22								0.0			0.4	-0.010000000000000009	-0.010000000000000009	0.15999999999999998	-0.03125	-0.0317486983145803	0.32208579881656796	0.29	0.15999999999999998
112114	0.32	0.3	0.3	0.3	0.3	BIA.MI	0.33	0.34	0.32	0.33	0.43	0.24	1.0	1.0	1.0	1	-1.0	-1.0	1.0	-1.0	-1.0	1.0							1.0			0.22								0.0			0.4	-0.010000000000000009	-0.010000000000000009	0.14999999999999997	-0.032258064516129115	-0.032789822822990956	0.27943786982248486	0.29	0.14999999999999997
74817	0.3	0.29	0.3	0.29	0.29	BIA.MI	0.33	0.33	0.32	0.32	0.43	0.24	1.0	1.0	1.0	1	-1.0	-1.0	1.0	-1.0	-1.0	1.0							1.0			0.22								0.0			0.4	-0.010000000000000009	-0.010000000000000009	0.13999999999999996	-0.033333333333333326	-0.03390155167568134	0.2367899408284022	0.29	0.13999999999999996
265950	0.3	0.27	0.29	0.27	0.27	BIA.MI	0.32	0.33	0.31	0.31	0.43	0.24	1.0	1.0	1.0	0	-1.0	-1.0	1.0	-1.0	-1.0	1.0							1.0			0.22								0.0			0.4	-0.019999999999999962	-0.019999999999999962	0.12	-0.06896551724137923	-0.07145896398214487	0.1514940828402367	0.27	0.12
860144	0.29	0.25	0.27	0.27	0.27	BIA.MI	0.3	0.32	0.28	0.29	0.43	0.24	1.0	1.0	-1.0	0	-1.0	-1.0	1.0	-1.0	-1.0	1.0							1.0			0.22								0.0			0.4	0.0	0.0	0.12	0.0	0.0	0.1514940828402367	0.25	0.12
144945	0.28	0.26	0.27	0.27	0.27	BIA.MI	0.3	0.31	0.29	0.3	0.43	0.24	1.0	1.0	-1.0	0	-1.0	-1.0	1.0	-1.0	-1.0	1.0							1.0			0.22								0.0			0.4	0.0	0.0	0.12	0.0	0.0	0.1514940828402367	0.25	0.12
713344	0.27	0.25	0.26	0.25	0.25	BIA.MI	0.28	0.29	0.27	0.27	0.43	0.24	1.0	1.0	-1.0	0	-1.0	-1.0	1.0	-1.0	-1.0	1.0							1.0			0.22								0.0			0.4	-0.020000000000000018	-0.020000000000000018	0.09999999999999998	-0.07407407407407418	-0.07696104113612844	0.06619822485207072	0.25	0.09999999999999998
115897	0.26	0.25	0.26	0.25	0.25	BIA.MI	0.28	0.28	0.27	0.28	0.43	0.24	1.0	1.0	-1.0	0	-1.0	-1.0	1.0	-1.0	-1.0	1.0		0.25		0.25		0.25	1.0			0.22								0.0			0.4	0.0	0.0	0.09999999999999998	0.0	0.0	0.06619822485207072	0.25	0.09999999999999998
190505	0.26	0.25	0.25	0.26	0.26	BIA.MI	0.27	0.29	0.27	0.28	0.43	0.24	1.0	1.0	-1.0	0	-1.0	-1.0	1.0	-1.0	-1.0	1.0							1.0			0.22		0.27		0.27				0.0			0.4	0.010000000000000009	0.010000000000000009	0.10999999999999999	0.040000000000000036	0.03922071315328133	0.10884615384615359	0.25	0.10999999999999999
53733	0.26	0.25	0.26	0.25	0.25	BIA.MI	0.28	0.29	0.28	0.28	0.43	0.24	1.0	1.0	-1.0	0	-1.0	-1.0	1.0	-1.0	-1.0	1.0							1.0			0.22								0.0			0.4	-0.010000000000000009	-0.010000000000000009	0.09999999999999998	-0.03846153846153855	-0.039220713153281385	0.06619822485207072	0.25	0.09999999999999998
109330	0.26	0.25	0.26	0.26	0.26	BIA.MI	0.28	0.28	0.27	0.28	0.43	0.24	1.0	1.0	-1.0	0	-1.0	-1.0	1.0	-1.0	-1.0	1.0							1.0			0.22								0.0			0.4	0.010000000000000009	0.010000000000000009	0.10999999999999999	0.040000000000000036	0.03922071315328133	0.10884615384615359	0.25	0.10999999999999999
1389514	0.31	0.25	0.26	0.31	0.31	BIA.MI	0.27	0.33	0.27	0.33	0.43	0.24	1.0	1.0	-1.0	0	-1.0	-1.0	1.0	-1.0	-1.0	1.0							1.0			0.22								0.0			0.4	0.04999999999999999	0.04999999999999999	0.15999999999999998	0.1923076923076923	0.1758906664636642	0.32208579881656774	0.25	0.15999999999999998
657259	0.31	0.29	0.31	0.29	0.29	BIA.MI	0.34	0.34	0.31	0.31	0.43	0.24	1.0	1.0	-1.0	0	-1.0	-1.0	1.0	-1.0	-1.0	1.0	0.31						1.0			0.22	0.34							0.0			0.4	-0.020000000000000018	-0.020000000000000018	0.13999999999999996	-0.06451612903225812	-0.06669137449867228	0.236789940828402	0.25	0.13999999999999996
119115	0.29	0.28	0.28	0.28	0.28	BIA.MI	0.3	0.31	0.3	0.3	0.43	0.24	1.0	1.0	-1.0	0	-1.0	-1.0	1.0	1.0	-1.0	-1.0		0.28					1.0			0.22		0.3						0.0			0.4	-0.009999999999999953	-0.009999999999999953	0.13	-0.0344827586206895	-0.03509131981126994	0.19414201183431934	0.25	0.13
856586	0.33	0.28	0.28	0.33	0.33	BIA.MI	0.3	0.35	0.3	0.35	0.43	0.24	1.0	1.0	-1.0	0	-1.0	-1.0	1.0	1.0	-1.0	-1.0	0.33						1.0			0.22								0.0			0.4	0.04999999999999999	0.04999999999999999	0.18	0.1785714285714286	0.16430305129127634	0.4073816568047335	0.25	0.18
835690	0.33	0.3	0.33	0.31	0.31	BIA.MI	0.35	0.35	0.32	0.33	0.43	0.24	1.0	1.0	-1.0	0	-1.0	-1.0	1.0	1.0	-1.0	-1.0							1.0			0.22	0.35							0.0			0.4	-0.020000000000000018	-0.020000000000000018	0.15999999999999998	-0.06060606060606066	-0.06252035698133405	0.32208579881656774	0.25	0.15999999999999998
171156	0.3	0.29	0.3	0.3	0.3	BIA.MI	0.33	0.33	0.32	0.33	0.43	0.24	1.0	1.0	-1.0	0	-1.0	-1.0	1.0	1.0	-1.0	-1.0		0.29					1.0			0.22								0.0			0.4	-0.010000000000000009	-0.010000000000000009	0.14999999999999997	-0.032258064516129115	-0.032789822822990956	0.27943786982248486	0.25	0.14999999999999997
57958	0.3	0.3	0.3	0.3	0.3	BIA.MI	0.33	0.33	0.32	0.32	0.43	0.24	1.0	1.0	-1.0	0	-1.0	-1.0	1.0	1.0	-1.0	-1.0							1.0			0.22		0.32						0.0			0.4	0.0	0.0	0.14999999999999997	0.0	0.0	0.27943786982248486	0.25	0.14999999999999997
620194	0.33	0.29	0.29	0.31	0.31	BIA.MI	0.32	0.36	0.32	0.34	0.43	0.24	1.0	1.0	1.0	1	-1.0	-1.0	1.0	1.0	-1.0	-1.0	0.33		0.33				1.0			0.22	0.36		0.36					0.0			0.4	0.010000000000000009	0.010000000000000009	0.15999999999999998	0.03333333333333344	0.03278982282299097	0.32208579881656774	0.25	0.15999999999999998
436534	0.33	0.29	0.32	0.3	0.3	BIA.MI	0.35	0.36	0.32	0.33	0.43	0.24	1.0	1.0	1.0	1	-1.0	-1.0	1.0	1.0	-1.0	-1.0							1.0			0.22								0.0			0.4	-0.010000000000000009	-0.010000000000000009	0.14999999999999997	-0.032258064516129115	-0.032789822822990956	0.27943786982248486	0.25	0.14999999999999997
362334	0.31	0.29	0.3	0.3	0.3	BIA.MI	0.33	0.34	0.32	0.33	0.43	0.24	1.0	1.0	1.0	1	-1.0	-1.0	1.0	1.0	-1.0	-1.0							1.0			0.22		0.32						0.0			0.4	0.0	0.0	0.14999999999999997	0.0	0.0	0.27943786982248486	0.25	0.14999999999999997
29072	0.31	0.29	0.3	0.31	0.31	BIA.MI	0.33	0.35	0.32	0.34	0.43	0.24	1.0	1.0	1.0	1	-1.0	-1.0	1.0	1.0	-1.0	-1.0							1.0			0.22	0.35							0.0			0.4	0.010000000000000009	0.010000000000000009	0.15999999999999998	0.03333333333333344	0.03278982282299097	0.32208579881656774	0.25	0.15999999999999998
22364	0.3	0.29	0.3	0.3	0.3	BIA.MI	0.34	0.34	0.33	0.33	0.43	0.24	1.0	1.0	1.0	1	-1.0	-1.0	1.0	1.0	-1.0	-1.0							1.0			0.22								0.0			0.4	-0.010000000000000009	-0.010000000000000009	0.14999999999999997	-0.032258064516129115	-0.032789822822990956	0.27943786982248486	0.25	0.14999999999999997
16656	0.31	0.29	0.3	0.3	0.3	BIA.MI	0.33	0.34	0.32	0.33	0.43	0.24	1.0	1.0	1.0	1	-1.0	-1.0	1.0	1.0	-1.0	-1.0							1.0			0.22								0.0			0.4	0.0	0.0	0.14999999999999997	0.0	0.0	0.27943786982248486	0.25	0.14999999999999997
56989	0.3	0.27	0.3	0.3	0.3	BIA.MI	0.33	0.33	0.31	0.33	0.43	0.24	1.0	1.0	1.0	1	-1.0	-1.0	1.0	1.0	-1.0	-1.0							1.0			0.22								0.0			0.4	0.0	0.0	0.14999999999999997	0.0	0.0	0.27943786982248486	0.25	0.14999999999999997
52312	0.3	0.28	0.3	0.29	0.29	BIA.MI	0.33	0.33	0.32	0.32	0.43	0.24	1.0	1.0	1.0	1	-1.0	-1.0	1.0	1.0	-1.0	-1.0		0.28					1.0			0.22								0.0			0.4	-0.010000000000000009	-0.010000000000000009	0.13999999999999996	-0.033333333333333326	-0.03390155167568134	0.236789940828402	0.25	0.13999999999999996
78539	0.3	0.29	0.3	0.3	0.3	BIA.MI	0.32	0.32	0.31	0.32	0.43	0.24	1.0	1.0	1.0	1	-1.0	-1.0	1.0	1.0	-1.0	-1.0							1.0			0.22								0.0			0.4	0.010000000000000009	0.010000000000000009	0.14999999999999997	0.034482758620689724	0.033901551675681416	0.27943786982248486	0.25	0.14999999999999997
32200	0.3	0.29	0.29	0.3	0.3	BIA.MI	0.32	0.32	0.32	0.32	0.43	0.24	1.0	1.0	1.0	1	-1.0	-1.0	1.0	1.0	-1.0	-1.0	0.3						1.0			0.22								0.0			0.4	0.0	0.0	0.14999999999999997	0.0	0.0	0.27943786982248486	0.25	0.14999999999999997
85370	0.3	0.29	0.3	0.3	0.3	BIA.MI	0.32	0.32	0.31	0.32	0.43	0.24	1.0	1.0	1.0	1	-1.0	-1.0	1.0	1.0	-1.0	-1.0							1.0			0.22								0.0			0.4	0.0	0.0	0.14999999999999997	0.0	0.0	0.27943786982248486	0.25	0.14999999999999997
6736	0.29	0.29	0.29	0.29	0.29	BIA.MI	0.32	0.32	0.31	0.32	0.43	0.24	1.0	1.0	1.0	1	-1.0	-1.0	1.0	1.0	-1.0	-1.0							1.0			0.22								0.0			0.4	-0.010000000000000009	-0.010000000000000009	0.13999999999999996	-0.033333333333333326	-0.03390155167568134	0.236789940828402	0.25	0.13999999999999996
27798	0.29	0.29	0.29	0.29	0.29	BIA.MI	0.32	0.32	0.32	0.32	0.43	0.24	1.0	1.0	1.0	1	-1.0	-1.0	1.0	1.0	-1.0	-1.0							1.0			0.22								0.0			0.4	0.0	0.0	0.13999999999999996	0.0	0.0	0.236789940828402	0.25	0.13999999999999996
15861	0.3	0.29	0.29	0.3	0.3	BIA.MI	0.31	0.31	0.3	0.31	0.43	0.24	1.0	1.0	1.0	1	-1.0	-1.0	1.0	1.0	-1.0	-1.0							1.0			0.22		0.3						0.0			0.4	0.010000000000000009	0.010000000000000009	0.14999999999999997	0.034482758620689724	0.033901551675681416	0.2794378698224851	0.27	0.14999999999999997
40030	0.3	0.29	0.29	0.29	0.29	BIA.MI	0.32	0.32	0.31	0.31	0.43	0.24	1.0	1.0	1.0	1	-1.0	-1.0	1.0	1.0	-1.0	-1.0							1.0			0.22								0.0			0.4	-0.010000000000000009	-0.010000000000000009	0.13999999999999996	-0.033333333333333326	-0.03390155167568134	0.2367899408284022	0.27	0.13999999999999996
21449	0.3	0.29	0.29	0.29	0.29	BIA.MI	0.31	0.32	0.31	0.32	0.43	0.24	1.0	1.0	1.0	1	-1.0	-1.0	1.0	1.0	-1.0	-1.0							1.0			0.22								0.0			0.4	0.0	0.0	0.13999999999999996	0.0	0.0	0.2367899408284022	0.27	0.13999999999999996
29258	0.29	0.29	0.29	0.29	0.29	BIA.MI	0.32	0.32	0.32	0.32	0.43	0.24	1.0	1.0	1.0	1	-1.0	-1.0	1.0	1.0	-1.0	-1.0							1.0			0.22	0.32							0.0			0.4	0.0	0.0	0.13999999999999996	0.0	0.0	0.2367899408284022	0.27	0.13999999999999996
218877	0.3	0.27	0.29	0.29	0.29	BIA.MI	0.32	0.33	0.3	0.32	0.43	0.24	1.0	1.0	-1.0	0	-1.0	-1.0	1.0	1.0	-1.0	-1.0							1.0			0.22								0.0			0.4	0.0	0.0	0.13999999999999996	0.0	0.0	0.2367899408284022	0.27	0.13999999999999996
95950	0.28	0.27	0.28	0.27	0.27	BIA.MI	0.31	0.32	0.31	0.31	0.43	0.24	1.0	1.0	-1.0	0	-1.0	-1.0	1.0	1.0	-1.0	-1.0							1.0			0.22								0.0			0.4	-0.019999999999999962	-0.019999999999999962	0.12	-0.06896551724137923	-0.07145896398214487	0.1514940828402367	0.27	0.12
80895	0.28	0.27	0.28	0.28	0.28	BIA.MI	0.32	0.32	0.3	0.31	0.43	0.24	1.0	1.0	-1.0	0	-1.0	-1.0	1.0	1.0	-1.0	-1.0							1.0			0.22								0.0			0.4	0.010000000000000009	0.010000000000000009	0.13	0.03703703703703698	0.03636764417087479	0.19414201183431934	0.27	0.13
296741	0.29	0.27	0.28	0.28	0.28	BIA.MI	0.31	0.32	0.29	0.31	0.43	0.24	1.0	1.0	-1.0	0	-1.0	-1.0	1.0	1.0	-1.0	-1.0							1.0			0.22								0.0			0.4	0.0	0.0	0.13	0.0	0.0	0.19414201183431934	0.27	0.13
92750	0.28	0.26	0.27	0.27	0.27	BIA.MI	0.3	0.3	0.28	0.3	0.43	0.24	1.0	1.0	-1.0	0	-1.0	-1.0	1.0	1.0	-1.0	-1.0							1.0			0.22		0.28						0.0			0.4	-0.010000000000000009	-0.010000000000000009	0.12	-0.0357142857142857	-0.03636764417087483	0.15149408284023647	0.26	0.12
99642	0.27	0.26	0.27	0.26	0.26	BIA.MI	0.3	0.3	0.28	0.29	0.43	0.24	1.0	1.0	-1.0	0	-1.0	-1.0	1.0	1.0	-1.0	-1.0		0.26					1.0			0.22								0.0			0.4	-0.010000000000000009	-0.010000000000000009	0.10999999999999999	-0.03703703703703709	-0.037740327982847086	0.10884615384615359	0.26	0.10999999999999999
10277	0.27	0.26	0.26	0.27	0.27	BIA.MI	0.29	0.3	0.29	0.3	0.43	0.24	1.0	1.0	-1.0	0	-1.0	-1.0	1.0	1.0	-1.0	-1.0	0.27						1.0			0.22	0.3							0.0			0.4	0.010000000000000009	0.010000000000000009	0.12	0.03846153846153855	0.03774032798284711	0.15149408284023647	0.26	0.12
