volume	high	low	open	close	adj_close	ticker	ropen	rhigh	rlow	rclose	rhi_100	rlo_100	rbo_100	rtt_50	rtt_20	rtt_5020	rema_50100	rema_100150	rema_50100150	rsma_50100	rsma_100150	rsma_50100150	hi1	lo1	hi2	lo2	hi3	lo3	hi4	lo4	rt	rg	flr	clg	rg_ch	rh1	rl1	rh2	rl2	rh3	rl3	rrt	rrg	rflr	rclg	rrg_ch	rbo_100_chg1D	rbo_100_chg1D_fx	rbo_100_PL_cum	rbo_100_returns	rbo_100_log_returns	rbo_100_cumul	stop_loss	rbo_100_PL_cum_fx
3754	0.26	0.25	0.26	0.25	0.14	CNF.MI	0.25	0.25	0.24	0.24	0.3	0.23	1.0	1.0	-1.0	0	-1.0	-1.0	1.0	1.0	-1.0	-1.0										0.0			0.25								-1.0			0.28	0.0	0.0	-0.10000000000000006	0.0	0.0	-0.3303571428571431	0.25	-0.10000000000000006
1060	0.26	0.25	0.25	0.26	0.14	CNF.MI	0.24	0.25	0.24	0.25	0.3	0.23	1.0	-1.0	-1.0	0	-1.0	-1.0	1.0	1.0	-1.0	-1.0										0.0			0.25								-1.0			0.28	0.010000000000000009	0.010000000000000009	-0.09000000000000005	0.040000000000000036	0.03922071315328133	-0.3035714285714288	0.25	-0.09000000000000005
0	0.26	0.26	0.26	0.26	0.14	CNF.MI	0.25	0.25	0.25	0.25	0.3	0.23	1.0	-1.0	-1.0	0	-1.0	-1.0	1.0	1.0	-1.0	-1.0										0.0			0.25								-1.0			0.28	0.0	0.0	-0.09000000000000005	0.0	0.0	-0.3035714285714288	0.25	-0.09000000000000005
151261	0.26	0.25	0.25	0.26	0.15	CNF.MI	0.24	0.25	0.24	0.25	0.3	0.23	1.0	-1.0	-1.0	1	-1.0	-1.0	1.0	1.0	-1.0	-1.0										0.0			0.25								-1.0			0.28	0.0	0.0	-0.09000000000000005	0.0	0.0	-0.3035714285714288	0.25	-0.09000000000000005
12002	0.26	0.26	0.26	0.26	0.15	CNF.MI	0.25	0.25	0.25	0.25	0.3	0.23	1.0	-1.0	-1.0	1	-1.0	-1.0	1.0	1.0	-1.0	-1.0										0.0			0.25								-1.0			0.28	0.0	0.0	-0.09000000000000005	0.0	0.0	-0.3035714285714288	0.25	-0.09000000000000005
15014	0.27	0.25	0.25	0.27	0.15	CNF.MI	0.24	0.25	0.24	0.25	0.3	0.23	1.0	-1.0	-1.0	1	-1.0	-1.0	1.0	1.0	-1.0	-1.0										0.0			0.25								-1.0			0.28	0.010000000000000009	0.010000000000000009	-0.08000000000000004	0.03846153846153855	0.03774032798284711	-0.2767857142857144	0.25	-0.08000000000000004
54209	0.27	0.26	0.26	0.27	0.15	CNF.MI	0.25	0.25	0.24	0.25	0.3	0.23	1.0	-1.0	-1.0	1	-1.0	-1.0	1.0	1.0	-1.0	-1.0	0.27		0.27							0.0			0.25								-1.0			0.28	0.0	0.0	-0.08000000000000004	0.0	0.0	-0.2767857142857144	0.25	-0.08000000000000004
33410	0.26	0.26	0.26	0.26	0.15	CNF.MI	0.25	0.25	0.25	0.25	0.3	0.23	1.0	-1.0	-1.0	1	-1.0	-1.0	1.0	1.0	-1.0	-1.0		0.26								0.0			0.25								-1.0			0.28	-0.010000000000000009	-0.010000000000000009	-0.09000000000000005	-0.03703703703703709	-0.037740327982847086	-0.3035714285714288	0.25	-0.09000000000000005
1202	0.27	0.27	0.27	0.27	0.15	CNF.MI	0.26	0.26	0.26	0.26	0.3	0.23	1.0	-1.0	1.0	1	-1.0	-1.0	1.0	1.0	-1.0	-1.0										0.0			0.25								-1.0			0.28	0.010000000000000009	0.010000000000000009	-0.08000000000000004	0.03846153846153855	0.03774032798284711	-0.2767857142857144	0.25	-0.08000000000000004
20694	0.27	0.26	0.26	0.27	0.15	CNF.MI	0.25	0.26	0.25	0.26	0.3	0.23	1.0	-1.0	1.0	1	-1.0	-1.0	1.0	1.0	-1.0	-1.0	0.27									0.0			0.25	0.26							-1.0			0.28	0.0	0.0	-0.08000000000000004	0.0	0.0	-0.2767857142857144	0.25	-0.08000000000000004
0	0.27	0.27	0.27	0.27	0.15	CNF.MI	0.26	0.26	0.26	0.26	0.3	0.23	1.0	-1.0	1.0	1	-1.0	-1.0	1.0	1.0	-1.0	-1.0										0.0			0.25								-1.0			0.28	0.0	0.0	-0.08000000000000004	0.0	0.0	-0.2767857142857144	0.25	-0.08000000000000004
12088	0.27	0.26	0.26	0.26	0.15	CNF.MI	0.25	0.25	0.25	0.25	0.3	0.23	1.0	-1.0	1.0	1	-1.0	-1.0	1.0	1.0	-1.0	-1.0										0.0			0.25								-1.0			0.28	-0.010000000000000009	-0.010000000000000009	-0.09000000000000005	-0.03703703703703709	-0.037740327982847086	-0.3035714285714288	0.25	-0.09000000000000005
11006	0.27	0.26	0.26	0.27	0.15	CNF.MI	0.25	0.25	0.24	0.25	0.3	0.23	1.0	-1.0	1.0	1	-1.0	-1.0	1.0	1.0	-1.0	-1.0										0.0			0.25								-1.0			0.28	0.010000000000000009	0.010000000000000009	-0.08000000000000004	0.03846153846153855	0.03774032798284711	-0.2767857142857144	0.25	-0.08000000000000004
3208	0.27	0.26	0.27	0.26	0.14	CNF.MI	0.26	0.26	0.24	0.24	0.3	0.23	1.0	-1.0	1.0	1	-1.0	-1.0	1.0	-1.0	-1.0	1.0										0.0			0.25								-1.0			0.28	-0.010000000000000009	-0.010000000000000009	-0.09000000000000005	-0.03703703703703709	-0.037740327982847086	-0.3035714285714288	0.25	-0.09000000000000005
30	0.26	0.26	0.26	0.26	0.15	CNF.MI	0.25	0.25	0.25	0.25	0.3	0.23	1.0	-1.0	1.0	1	-1.0	-1.0	1.0	-1.0	-1.0	1.0										0.0			0.25								-1.0			0.28	0.0	0.0	-0.09000000000000005	0.0	0.0	-0.3035714285714288	0.25	-0.09000000000000005
2001	0.26	0.26	0.26	0.26	0.15	CNF.MI	0.25	0.25	0.25	0.25	0.3	0.23	1.0	-1.0	1.0	1	-1.0	-1.0	1.0	-1.0	-1.0	1.0										0.0			0.25								-1.0			0.28	0.0	0.0	-0.09000000000000005	0.0	0.0	-0.3035714285714288	0.25	-0.09000000000000005
500	0.26	0.26	0.26	0.26	0.15	CNF.MI	0.25	0.25	0.25	0.25	0.3	0.23	1.0	-1.0	1.0	1	-1.0	-1.0	1.0	-1.0	-1.0	1.0										0.0			0.25								-1.0			0.28	0.0	0.0	-0.09000000000000005	0.0	0.0	-0.3035714285714288	0.25	-0.09000000000000005
30518	0.26	0.26	0.26	0.26	0.15	CNF.MI	0.24	0.25	0.24	0.25	0.3	0.23	1.0	-1.0	1.0	1	-1.0	-1.0	1.0	-1.0	-1.0	1.0										0.0			0.25								-1.0			0.28	0.0	0.0	-0.09000000000000005	0.0	0.0	-0.3035714285714288	0.25	-0.09000000000000005
11	0.26	0.26	0.26	0.26	0.15	CNF.MI	0.25	0.25	0.25	0.25	0.3	0.23	1.0	-1.0	1.0	1	-1.0	-1.0	1.0	-1.0	-1.0	1.0										0.0			0.25								-1.0			0.28	0.0	0.0	-0.09000000000000005	0.0	0.0	-0.3035714285714288	0.25	-0.09000000000000005
3246	0.26	0.25	0.25	0.25	0.14	CNF.MI	0.24	0.25	0.24	0.24	0.3	0.23	1.0	-1.0	1.0	0	-1.0	-1.0	1.0	-1.0	-1.0	1.0		0.25		0.25						0.0			0.25		0.24						-1.0			0.28	-0.010000000000000009	-0.010000000000000009	-0.10000000000000006	-0.03846153846153855	-0.039220713153281385	-0.3303571428571431	0.25	-0.10000000000000006
1406	0.26	0.25	0.26	0.26	0.15	CNF.MI	0.25	0.25	0.24	0.25	0.3	0.23	1.0	-1.0	1.0	0	-1.0	-1.0	1.0	-1.0	-1.0	1.0										0.0			0.25								-1.0			0.28	0.010000000000000009	0.010000000000000009	-0.09000000000000005	0.040000000000000036	0.03922071315328133	-0.3035714285714288	0.25	-0.09000000000000005
5004	0.26	0.25	0.26	0.26	0.14	CNF.MI	0.25	0.25	0.24	0.25	0.3	0.23	1.0	-1.0	1.0	0	-1.0	-1.0	1.0	-1.0	-1.0	1.0										0.0			0.25								-1.0			0.28	0.0	0.0	-0.09000000000000005	0.0	0.0	-0.3035714285714288	0.25	-0.09000000000000005
23841	0.26	0.25	0.25	0.26	0.14	CNF.MI	0.24	0.25	0.24	0.25	0.3	0.23	1.0	-1.0	1.0	0	-1.0	-1.0	1.0	-1.0	-1.0	1.0										0.0			0.25								-1.0			0.28	0.0	0.0	-0.09000000000000005	0.0	0.0	-0.3035714285714288	0.25	-0.09000000000000005
36502	0.26	0.25	0.26	0.26	0.15	CNF.MI	0.25	0.25	0.24	0.25	0.3	0.23	1.0	-1.0	1.0	0	-1.0	-1.0	1.0	-1.0	-1.0	1.0										0.0			0.25								-1.0			0.28	0.0	0.0	-0.09000000000000005	0.0	0.0	-0.3035714285714288	0.25	-0.09000000000000005
0	0.26	0.26	0.26	0.26	0.15	CNF.MI	0.25	0.25	0.25	0.25	0.3	0.23	1.0	-1.0	1.0	0	-1.0	-1.0	1.0	-1.0	-1.0	1.0										0.0			0.25	0.25							-1.0			0.28	0.0	0.0	-0.09000000000000005	0.0	0.0	-0.3035714285714288	0.25	-0.09000000000000005
112852	0.26	0.25	0.26	0.26	0.14	CNF.MI	0.24	0.25	0.24	0.25	0.3	0.23	1.0	-1.0	1.0	0	-1.0	-1.0	1.0	-1.0	-1.0	1.0										0.0			0.25								-1.0			0.28	0.0	0.0	-0.09000000000000005	0.0	0.0	-0.3035714285714288	0.25	-0.09000000000000005
2	0.26	0.26	0.26	0.26	0.15	CNF.MI	0.25	0.25	0.25	0.25	0.3	0.23	1.0	-1.0	1.0	0	-1.0	-1.0	1.0	-1.0	-1.0	1.0										0.0			0.25								-1.0			0.28	0.0	0.0	-0.09000000000000005	0.0	0.0	-0.3035714285714288	0.25	-0.09000000000000005
14000	0.26	0.26	0.26	0.26	0.15	CNF.MI	0.25	0.25	0.25	0.25	0.3	0.23	1.0	-1.0	1.0	0	-1.0	-1.0	1.0	-1.0	1.0	-1.0										0.0			0.25								-1.0			0.28	0.0	0.0	-0.09000000000000005	0.0	0.0	-0.3035714285714288	0.25	-0.09000000000000005
9000	0.26	0.26	0.26	0.26	0.15	CNF.MI	0.25	0.25	0.25	0.25	0.3	0.23	1.0	-1.0	1.0	0	-1.0	-1.0	1.0	-1.0	1.0	-1.0										0.0			0.25								-1.0			0.28	0.0	0.0	-0.09000000000000005	0.0	0.0	-0.3035714285714288	0.25	-0.09000000000000005
3700	0.26	0.26	0.26	0.26	0.15	CNF.MI	0.24	0.24	0.24	0.24	0.3	0.23	1.0	-1.0	1.0	0	-1.0	-1.0	1.0	-1.0	1.0	-1.0										0.0			0.25								-1.0			0.28	0.0	0.0	-0.09000000000000005	0.0	0.0	-0.3035714285714288	0.25	-0.09000000000000005
1980	0.26	0.26	0.26	0.26	0.14	CNF.MI	0.24	0.24	0.24	0.24	0.3	0.23	1.0	-1.0	-1.0	0	-1.0	-1.0	1.0	-1.0	1.0	-1.0										0.0			0.25								-1.0			0.28	0.0	0.0	-0.09000000000000005	0.0	0.0	-0.3035714285714288	0.25	-0.09000000000000005
18000	0.26	0.26	0.26	0.26	0.15	CNF.MI	0.24	0.24	0.24	0.24	0.3	0.23	1.0	-1.0	-1.0	0	-1.0	-1.0	1.0	-1.0	1.0	-1.0										0.0			0.25		0.24						-1.0			0.28	0.0	0.0	-0.09000000000000005	0.0	0.0	-0.3035714285714288	0.25	-0.09000000000000005
5000	0.26	0.26	0.26	0.26	0.14	CNF.MI	0.24	0.24	0.24	0.24	0.3	0.23	1.0	-1.0	-1.0	0	-1.0	-1.0	1.0	-1.0	1.0	-1.0										0.0			0.25								-1.0			0.28	0.0	0.0	-0.09000000000000005	0.0	0.0	-0.3035714285714288	0.25	-0.09000000000000005
24143	0.26	0.26	0.26	0.26	0.14	CNF.MI	0.24	0.24	0.24	0.24	0.3	0.23	1.0	-1.0	-1.0	0	-1.0	-1.0	1.0	-1.0	1.0	-1.0										0.0			0.25								-1.0			0.28	0.0	0.0	-0.09000000000000005	0.0	0.0	-0.3035714285714288	0.25	-0.09000000000000005
51628	0.26	0.26	0.26	0.26	0.15	CNF.MI	0.24	0.24	0.24	0.24	0.3	0.23	1.0	-1.0	-1.0	0	-1.0	-1.0	1.0	-1.0	1.0	-1.0										0.0			0.25								-1.0			0.28	0.0	0.0	-0.09000000000000005	0.0	0.0	-0.3035714285714288	0.25	-0.09000000000000005
163124	0.27	0.26	0.27	0.27	0.15	CNF.MI	0.25	0.25	0.24	0.25	0.3	0.23	1.0	-1.0	-1.0	1	-1.0	-1.0	1.0	-1.0	1.0	-1.0										0.0			0.25								-1.0			0.28	0.010000000000000009	0.010000000000000009	-0.08000000000000004	0.03846153846153855	0.03774032798284711	-0.2767857142857145	0.25	-0.08000000000000004
80528	0.28	0.27	0.27	0.28	0.16	CNF.MI	0.25	0.26	0.25	0.26	0.3	0.23	1.0	-1.0	1.0	1	-1.0	-1.0	1.0	-1.0	1.0	-1.0	0.28		0.28		0.28					0.0			0.25	0.26		0.26					-1.0			0.28	0.010000000000000009	0.010000000000000009	-0.07000000000000003	0.03703703703703698	0.03636764417087479	-0.2500000000000002	0.25	-0.07000000000000003
150975	0.28	0.27	0.28	0.28	0.15	CNF.MI	0.26	0.26	0.25	0.25	0.3	0.23	1.0	-1.0	1.0	1	-1.0	-1.0	1.0	-1.0	1.0	-1.0										0.0			0.25								-1.0			0.28	0.0	0.0	-0.07000000000000003	0.0	0.0	-0.2500000000000002	0.25	-0.07000000000000003
1036942	0.27	0.25	0.27	0.26	0.15	CNF.MI	0.25	0.25	0.23	0.24	0.3	0.23	-1.0	-1.0	-1.0	1	-1.0	-1.0	1.0	-1.0	1.0	-1.0										0.0			0.25								-1.0			0.28	-0.020000000000000018	-0.020000000000000018	-0.09000000000000005	-0.07142857142857151	-0.07410797215372196	-0.3035714285714288	0.28	-0.09000000000000005
164388	0.26	0.26	0.26	0.26	0.14	CNF.MI	0.24	0.24	0.24	0.24	0.3	0.23	-1.0	-1.0	-1.0	1	-1.0	-1.0	1.0	-1.0	1.0	-1.0										0.0			0.25								-1.0			0.28	-0.0	-0.0	-0.09000000000000005	-0.0	-0.0	-0.3035714285714288	0.28	-0.09000000000000005
35000	0.26	0.26	0.26	0.26	0.14	CNF.MI	0.24	0.24	0.24	0.24	0.3	0.23	-1.0	-1.0	-1.0	1	-1.0	-1.0	1.0	-1.0	1.0	-1.0										0.0			0.25								-1.0			0.28	-0.0	-0.0	-0.09000000000000005	-0.0	-0.0	-0.3035714285714288	0.28	-0.09000000000000005
195142	0.26	0.25	0.26	0.26	0.15	CNF.MI	0.23	0.24	0.23	0.24	0.3	0.23	-1.0	-1.0	-1.0	1	-1.0	-1.0	1.0	-1.0	1.0	-1.0										0.0			0.25								-1.0			0.28	-0.0	-0.0	-0.09000000000000005	-0.0	-0.0	-0.3035714285714288	0.28	-0.09000000000000005
160832	0.26	0.25	0.25	0.25	0.14	CNF.MI	0.23	0.24	0.23	0.23	0.3	0.23	-1.0	-1.0	-1.0	1	-1.0	-1.0	1.0	-1.0	1.0	-1.0										0.0			0.25		0.23						-1.0			0.28	0.010000000000000009	0.010000000000000009	-0.08000000000000004	0.03846153846153855	0.039220713153281385	-0.2757142857142859	0.28	-0.08000000000000004
16696	0.26	0.25	0.25	0.26	0.14	CNF.MI	0.23	0.24	0.23	0.24	0.3	0.23	-1.0	-1.0	-1.0	1	-1.0	-1.0	1.0	-1.0	1.0	-1.0										0.0			0.25	0.24							-1.0			0.28	-0.010000000000000009	-0.010000000000000009	-0.09000000000000005	-0.040000000000000036	-0.03922071315328133	-0.3035714285714288	0.28	-0.09000000000000005
1776	0.25	0.25	0.25	0.25	0.14	CNF.MI	0.23	0.23	0.23	0.23	0.3	0.23	-1.0	-1.0	-1.0	0	-1.0	-1.0	1.0	-1.0	1.0	-1.0										0.0			0.25								-1.0			0.28	0.010000000000000009	0.010000000000000009	-0.08000000000000004	0.03846153846153855	0.039220713153281385	-0.2757142857142859	0.28	-0.08000000000000004
141502	0.26	0.25	0.26	0.25	0.14	CNF.MI	0.23	0.23	0.23	0.23	0.3	0.23	-1.0	-1.0	-1.0	0	-1.0	-1.0	1.0	-1.0	1.0	-1.0										0.0			0.25								-1.0			0.28	-0.0	-0.0	-0.08000000000000004	-0.0	-0.0	-0.2757142857142859	0.28	-0.08000000000000004
15000	0.25	0.25	0.25	0.25	0.14	CNF.MI	0.23	0.23	0.23	0.23	0.3	0.23	-1.0	-1.0	-1.0	0	-1.0	-1.0	1.0	-1.0	1.0	-1.0										0.0			0.25		0.23						-1.0			0.28	-0.0	-0.0	-0.08000000000000004	-0.0	-0.0	-0.2757142857142859	0.28	-0.08000000000000004
81154	0.25	0.25	0.25	0.25	0.14	CNF.MI	0.23	0.23	0.23	0.23	0.3	0.23	-1.0	-1.0	-1.0	0	-1.0	-1.0	1.0	-1.0	1.0	-1.0		0.25								0.0			0.25								-1.0			0.28	-0.0	-0.0	-0.08000000000000004	-0.0	-0.0	-0.2757142857142859	0.28	-0.08000000000000004
101632	0.25	0.25	0.25	0.25	0.14	CNF.MI	0.23	0.23	0.23	0.23	0.3	0.23	-1.0	-1.0	-1.0	0	-1.0	-1.0	1.0	-1.0	1.0	-1.0										0.0			0.25								-1.0			0.28	-0.0	-0.0	-0.08000000000000004	-0.0	-0.0	-0.2757142857142859	0.28	-0.08000000000000004
238501	0.26	0.25	0.25	0.25	0.14	CNF.MI	0.23	0.24	0.23	0.23	0.3	0.23	-1.0	-1.0	-1.0	0	-1.0	-1.0	1.0	-1.0	1.0	-1.0										0.0			0.25								-1.0			0.28	-0.0	-0.0	-0.08000000000000004	-0.0	-0.0	-0.2757142857142859	0.28	-0.08000000000000004
96074	0.25	0.25	0.25	0.25	0.14	CNF.MI	0.24	0.24	0.24	0.24	0.3	0.23	-1.0	-1.0	-1.0	0	-1.0	-1.0	1.0	-1.0	1.0	-1.0										0.0			0.25	0.24							-1.0			0.28	-0.0	-0.0	-0.08000000000000004	-0.0	-0.0	-0.2757142857142859	0.28	-0.08000000000000004
268528	0.26	0.25	0.25	0.25	0.14	CNF.MI	0.23	0.24	0.23	0.23	0.3	0.23	-1.0	-1.0	-1.0	0	-1.0	-1.0	1.0	-1.0	1.0	-1.0										0.0			0.25		0.23						-1.0			0.28	-0.0	-0.0	-0.08000000000000004	-0.0	-0.0	-0.2757142857142859	0.28	-0.08000000000000004
2500	0.26	0.26	0.26	0.26	0.14	CNF.MI	0.24	0.24	0.24	0.24	0.3	0.23	-1.0	-1.0	-1.0	0	-1.0	-1.0	1.0	-1.0	1.0	-1.0	0.26									0.0			0.25	0.24							-1.0			0.28	-0.010000000000000009	-0.010000000000000009	-0.09000000000000005	-0.040000000000000036	-0.03922071315328133	-0.3035714285714288	0.28	-0.09000000000000005
112860	0.26	0.25	0.25	0.25	0.14	CNF.MI	0.23	0.24	0.23	0.23	0.3	0.23	-1.0	-1.0	-1.0	0	-1.0	-1.0	1.0	-1.0	1.0	-1.0		0.25		0.25						0.0			0.25		0.23						-1.0			0.28	0.010000000000000009	0.010000000000000009	-0.08000000000000004	0.03846153846153855	0.039220713153281385	-0.2757142857142859	0.28	-0.08000000000000004
5142	0.25	0.25	0.25	0.25	0.14	CNF.MI	0.23	0.24	0.23	0.24	0.3	0.23	-1.0	-1.0	-1.0	0	-1.0	-1.0	1.0	-1.0	1.0	-1.0										0.0			0.25								-1.0			0.28	-0.0	-0.0	-0.08000000000000004	-0.0	-0.0	-0.2757142857142859	0.28	-0.08000000000000004
301562	0.26	0.25	0.26	0.26	0.14	CNF.MI	0.24	0.24	0.23	0.24	0.3	0.23	-1.0	-1.0	-1.0	0	-1.0	-1.0	1.0	-1.0	1.0	-1.0	0.26									0.0			0.25								-1.0			0.28	-0.010000000000000009	-0.010000000000000009	-0.09000000000000005	-0.040000000000000036	-0.03922071315328133	-0.3035714285714287	0.28	-0.09000000000000005
4237	0.25	0.25	0.25	0.25	0.14	CNF.MI	0.23	0.24	0.23	0.24	0.3	0.23	-1.0	-1.0	-1.0	0	-1.0	-1.0	1.0	-1.0	-1.0	1.0		0.25								0.0			0.25								-1.0			0.28	0.010000000000000009	0.010000000000000009	-0.08000000000000004	0.03846153846153855	0.039220713153281385	-0.2757142857142858	0.28	-0.08000000000000004
2	0.26	0.26	0.26	0.26	0.14	CNF.MI	0.24	0.24	0.24	0.24	0.3	0.23	-1.0	-1.0	-1.0	0	-1.0	-1.0	1.0	-1.0	-1.0	1.0										0.0			0.25	0.24							-1.0			0.28	-0.010000000000000009	-0.010000000000000009	-0.09000000000000005	-0.040000000000000036	-0.03922071315328133	-0.3035714285714287	0.27	-0.09000000000000005
15005	0.26	0.25	0.26	0.26	0.14	CNF.MI	0.24	0.24	0.24	0.24	0.3	0.23	-1.0	-1.0	-1.0	0	-1.0	-1.0	1.0	-1.0	-1.0	1.0										0.0			0.25								-1.0			0.28	-0.0	-0.0	-0.09000000000000005	-0.0	-0.0	-0.3035714285714287	0.26	-0.09000000000000005
0	0.26	0.26	0.26	0.26	0.14	CNF.MI	0.24	0.24	0.24	0.24	0.3	0.23	-1.0	-1.0	-1.0	0	-1.0	-1.0	1.0	-1.0	-1.0	1.0	0.26									0.0			0.25								-1.0			0.28	-0.0	-0.0	-0.09000000000000005	-0.0	-0.0	-0.3035714285714287	0.26	-0.09000000000000005
30000	0.26	0.26	0.26	0.26	0.14	CNF.MI	0.24	0.24	0.24	0.24	0.3	0.23	-1.0	-1.0	-1.0	0	-1.0	-1.0	1.0	-1.0	-1.0	1.0										0.0			0.25								-1.0			0.28	-0.0	-0.0	-0.09000000000000005	-0.0	-0.0	-0.3035714285714287	0.26	-0.09000000000000005
9670	0.26	0.25	0.25	0.26	0.14	CNF.MI	0.23	0.24	0.23	0.24	0.3	0.23	-1.0	-1.0	-1.0	0	-1.0	-1.0	1.0	-1.0	-1.0	1.0										0.0			0.25								-1.0			0.28	-0.0	-0.0	-0.09000000000000005	-0.0	-0.0	-0.3035714285714287	0.26	-0.09000000000000005
34210	0.26	0.26	0.26	0.26	0.14	CNF.MI	0.23	0.23	0.23	0.23	0.28	0.23	-1.0	-1.0	-1.0	0	-1.0	-1.0	1.0	-1.0	-1.0	1.0										0.0			0.25								-1.0			0.28	-0.0	-0.0	-0.09000000000000005	-0.0	-0.0	-0.3035714285714287	0.26	-0.09000000000000005
6000	0.25	0.25	0.25	0.25	0.14	CNF.MI	0.23	0.23	0.23	0.23	0.27	0.23	-1.0	-1.0	-1.0	0	-1.0	-1.0	1.0	-1.0	-1.0	1.0										0.0			0.25								-1.0			0.28	0.010000000000000009	0.010000000000000009	-0.08000000000000004	0.03846153846153855	0.039220713153281385	-0.2757142857142858	0.26	-0.08000000000000004
13007	0.25	0.25	0.25	0.25	0.14	CNF.MI	0.23	0.23	0.23	0.23	0.27	0.23	-1.0	-1.0	-1.0	0	-1.0	-1.0	1.0	-1.0	-1.0	1.0		0.25								0.0			0.25								-1.0			0.28	-0.0	-0.0	-0.08000000000000004	-0.0	-0.0	-0.2757142857142858	0.26	-0.08000000000000004
16420	0.25	0.25	0.25	0.25	0.14	CNF.MI	0.23	0.23	0.23	0.23	0.27	0.23	-1.0	-1.0	-1.0	0	-1.0	-1.0	1.0	-1.0	-1.0	1.0										0.0			0.25								-1.0			0.28	-0.0	-0.0	-0.08000000000000004	-0.0	-0.0	-0.2757142857142858	0.26	-0.08000000000000004
110521	0.26	0.25	0.26	0.25	0.14	CNF.MI	0.23	0.23	0.23	0.23	0.27	0.23	-1.0	-1.0	-1.0	1	-1.0	-1.0	1.0	-1.0	-1.0	1.0	0.26		0.26							0.0			0.25								-1.0			0.28	-0.0	-0.0	-0.08000000000000004	-0.0	-0.0	-0.2757142857142858	0.26	-0.08000000000000004
41981	0.26	0.26	0.26	0.26	0.14	CNF.MI	0.23	0.23	0.23	0.23	0.27	0.23	-1.0	-1.0	-1.0	1	-1.0	-1.0	1.0	-1.0	-1.0	1.0										0.0			0.25		0.23						-1.0			0.28	-0.010000000000000009	-0.010000000000000009	-0.09000000000000005	-0.040000000000000036	-0.03922071315328133	-0.3035714285714287	0.26	-0.09000000000000005
12330	0.25	0.25	0.25	0.25	0.14	CNF.MI	0.23	0.23	0.23	0.23	0.27	0.23	-1.0	-1.0	-1.0	1	-1.0	-1.0	1.0	-1.0	-1.0	1.0										0.0			0.25								-1.0			0.28	0.010000000000000009	0.010000000000000009	-0.08000000000000004	0.03846153846153855	0.039220713153281385	-0.2757142857142858	0.26	-0.08000000000000004
168191	0.26	0.25	0.25	0.25	0.14	CNF.MI	0.23	0.23	0.23	0.23	0.27	0.23	-1.0	-1.0	-1.0	1	-1.0	-1.0	1.0	-1.0	-1.0	1.0										0.0			0.25								-1.0			0.28	-0.0	-0.0	-0.08000000000000004	-0.0	-0.0	-0.2757142857142858	0.26	-0.08000000000000004
55000	0.25	0.25	0.25	0.25	0.14	CNF.MI	0.23	0.23	0.23	0.23	0.27	0.23	-1.0	-1.0	-1.0	1	-1.0	-1.0	1.0	-1.0	-1.0	1.0										0.0			0.25								-1.0			0.28	-0.0	-0.0	-0.08000000000000004	-0.0	-0.0	-0.2757142857142858	0.26	-0.08000000000000004
43996	0.26	0.25	0.25	0.25	0.14	CNF.MI	0.23	0.23	0.23	0.23	0.27	0.23	-1.0	-1.0	-1.0	1	-1.0	-1.0	1.0	-1.0	-1.0	1.0										0.0			0.25								-1.0			0.28	-0.0	-0.0	-0.08000000000000004	-0.0	-0.0	-0.2757142857142858	0.26	-0.08000000000000004
90500	0.25	0.25	0.25	0.25	0.14	CNF.MI	0.23	0.23	0.23	0.23	0.27	0.23	-1.0	-1.0	-1.0	-1	-1.0	-1.0	1.0	-1.0	-1.0	1.0										0.0			0.25								-1.0			0.28	-0.0	-0.0	-0.08000000000000004	-0.0	-0.0	-0.2757142857142858	0.26	-0.08000000000000004
117765	0.25	0.25	0.25	0.25	0.14	CNF.MI	0.23	0.23	0.23	0.23	0.27	0.23	-1.0	-1.0	-1.0	-1	-1.0	-1.0	1.0	-1.0	-1.0	1.0										0.0			0.25								-1.0			0.28	-0.0	-0.0	-0.08000000000000004	-0.0	-0.0	-0.2757142857142858	0.26	-0.08000000000000004
11420	0.26	0.25	0.25	0.26	0.14	CNF.MI	0.23	0.24	0.23	0.24	0.27	0.23	-1.0	-1.0	-1.0	-1	-1.0	-1.0	1.0	-1.0	-1.0	1.0										0.0			0.25	0.24							-1.0			0.28	-0.010000000000000009	-0.010000000000000009	-0.09000000000000005	-0.040000000000000036	-0.03922071315328133	-0.3035714285714286	0.26	-0.09000000000000005
16480	0.25	0.25	0.25	0.25	0.14	CNF.MI	0.23	0.23	0.23	0.23	0.27	0.23	-1.0	-1.0	-1.0	-1	-1.0	-1.0	1.0	-1.0	-1.0	1.0										0.0			0.25		0.23						-1.0			0.28	0.010000000000000009	0.010000000000000009	-0.08000000000000004	0.03846153846153855	0.039220713153281385	-0.2757142857142857	0.26	-0.08000000000000004
35550	0.25	0.25	0.25	0.25	0.14	CNF.MI	0.24	0.24	0.23	0.24	0.26	0.23	-1.0	-1.0	-1.0	-1	-1.0	-1.0	1.0	-1.0	-1.0	1.0										0.0			0.25								-1.0			0.28	-0.0	-0.0	-0.08000000000000004	-0.0	-0.0	-0.2757142857142857	0.26	-0.08000000000000004
39573	0.25	0.24	0.25	0.25	0.14	CNF.MI	0.23	0.24	0.23	0.24	0.26	0.23	-1.0	-1.0	-1.0	-1	-1.0	-1.0	1.0	-1.0	-1.0	1.0										0.0			0.25	0.24							-1.0			0.28	-0.0	-0.0	-0.08000000000000004	-0.0	-0.0	-0.2757142857142857	0.26	-0.08000000000000004
