volume	high	low	open	close	adj_close	ticker	ropen	rhigh	rlow	rclose	rhi_100	rlo_100	rbo_100	rtt_50	rtt_20	rtt_5020	rema_50100	rema_100150	rema_50100150	rsma_50100	rsma_100150	rsma_50100150	hi1	lo1	hi2	lo2	hi3	lo3	hi4	lo4	rt	rg	flr	clg	rg_ch	rh1	rl1	rh2	rl2	rh3	rl3	rh4	rl4	rrg	rflr	rclg	rrg_ch	rbo_100_chg1D	rbo_100_chg1D_fx	rbo_100_PL_cum	rbo_100_returns	rbo_100_log_returns	rbo_100_cumul	stop_loss	rbo_100_PL_cum_fx
2000	1.66	1.65	1.65	1.66	1.65	UD.MI	1.25	1.26	1.25	1.26	1.64	1.15	0.0	-1.0	-1.0	-1	-1.0			-1.0			1.66									1.0			1.57	1.26												0.0	0.0	0.0	0.0	0.0	0.0		0.0
3000	1.65	1.65	1.65	1.65	1.64	UD.MI	1.25	1.25	1.25	1.25	1.64	1.15	0.0	-1.0	-1.0	-1	-1.0			-1.0				1.65								1.0			1.57		1.25											-0.0	-0.0	0.0	-0.0	-0.0	0.0		0.0
1000	1.65	1.65	1.65	1.65	1.64	UD.MI	1.26	1.26	1.26	1.26	1.64	1.15	0.0	-1.0	-1.0	-1	-1.0			-1.0												1.0			1.57													0.0	0.0	0.0	0.0	0.0	0.0		0.0
15000	1.7	1.65	1.65	1.69	1.68	UD.MI	1.24	1.28	1.24	1.27	1.64	1.15	0.0	-1.0	-1.0	0	-1.0			-1.0												1.0			1.57													0.0	0.0	0.0	0.0	0.0	0.0		0.0
26000	1.71	1.69	1.69	1.7	1.69	UD.MI	1.29	1.31	1.29	1.3	1.64	1.15	0.0	-1.0	1.0	0	-1.0			-1.0												1.0			1.57													0.0	0.0	0.0	0.0	0.0	0.0		0.0
53000	1.76	1.7	1.7	1.7	1.69	UD.MI	1.31	1.35	1.31	1.31	1.64	1.15	0.0	-1.0	1.0	1	-1.0			-1.0			1.76									1.0			1.57	1.35		1.35										0.0	0.0	0.0	0.0	0.0	0.0		0.0
10000	1.7	1.7	1.7	1.7	1.69	UD.MI	1.28	1.28	1.28	1.28	1.64	1.15	0.0	-1.0	1.0	1	-1.0			-1.0												1.0			1.57													0.0	0.0	0.0	0.0	0.0	0.0		0.0
6000	1.7	1.69	1.69	1.7	1.69	UD.MI	1.28	1.28	1.28	1.28	1.64	1.15	0.0	-1.0	1.0	1	-1.0			-1.0				1.69								1.0			1.57		1.28											0.0	0.0	0.0	0.0	0.0	0.0		0.0
0	1.7	1.7	1.7	1.7	1.69	UD.MI	1.28	1.28	1.28	1.28	1.64	1.15	0.0	-1.0	1.0	1	-1.0			-1.0												1.0			1.57													0.0	0.0	0.0	0.0	0.0	0.0		0.0
22000	1.72	1.7	1.72	1.7	1.69	UD.MI	1.31	1.31	1.3	1.3	1.64	1.15	0.0	-1.0	1.0	1	-1.0			-1.0												1.0			1.57													0.0	0.0	0.0	0.0	0.0	0.0		0.0
