date	volume	high	low	open	close	adj_close	ticker	ropen	rhigh	rlow	rclose	rhi_100	rlo_100	rbo_100	rtt_50	rtt_20	rtt_5020	rema_50100	rema_100150	rema_50100150	rsma_50100	rsma_100150	rsma_50100150	hi1	lo1	hi2	lo2	hi3	lo3	hi4	lo4	rg	flr	clg	rg_ch	rh1	rl1	rh2	rl2	rh3	rl3	rh4	rl4	rrt	rrg	rflr	rclg	rrg_ch
2023-05-11 07:00:00	0	16.0	16.0	16.0	16.0	15.56	FVI.MI	13.11	13.11	13.11	13.11	14.52	12.4	-1.0	-1.0	1.0	-1	-1.0	-1.0	1.0	-1.0	-1.0	1.0	16.0		16.0						1.0			13.9	13.11		13.11							0.0			14.52
2023-05-12 07:00:00	0	16.0	16.0	16.0	16.0	15.56	FVI.MI	12.99	12.99	12.99	12.99	14.52	12.4	-1.0	-1.0	1.0	-1	-1.0	-1.0	1.0	-1.0	-1.0	1.0									1.0			13.9										0.0			14.52
2023-05-15 07:00:00	300	15.6	15.4	15.4	15.6	15.17	FVI.MI	12.55	12.72	12.55	12.72	14.52	12.4	-1.0	-1.0	1.0	-1	-1.0	-1.0	1.0	-1.0	-1.0	1.0		15.4							1.0			13.9		12.55								0.0			14.52
2023-05-16 07:00:00	0	15.6	15.6	15.6	15.6	15.17	FVI.MI	12.74	12.74	12.74	12.74	14.52	12.4	-1.0	-1.0	1.0	-1	-1.0	-1.0	1.0	-1.0	-1.0	1.0	15.6								1.0			13.9	12.74									0.0			14.52
2023-05-17 07:00:00	400	15.3	15.0	15.2	15.3	14.88	FVI.MI	12.41	12.49	12.25	12.49	14.52	12.25	-1.0	-1.0	-1.0	-1	-1.0	-1.0	1.0	-1.0	-1.0	1.0		15.0		15.0		15.0			1.0			13.9		12.25		12.25		12.25				0.0			14.52
2023-05-18 07:00:00	200	15.4	15.4	15.4	15.4	14.98	FVI.MI	12.56	12.56	12.56	12.56	14.52	12.25	-1.0	-1.0	-1.0	-1	-1.0	-1.0	1.0	-1.0	-1.0	1.0									1.0			13.9	12.56									0.0			14.52
2023-05-19 07:00:00	0	15.4	15.4	15.4	15.4	14.98	FVI.MI	12.43	12.43	12.43	12.43	14.52	12.25	-1.0	-1.0	-1.0	-1	-1.0	-1.0	1.0	-1.0	-1.0	1.0									1.0			13.9		12.43								0.0			14.52
2023-05-22 07:00:00	200	15.7	15.4	15.4	15.7	15.27	FVI.MI	12.52	12.77	12.52	12.77	14.52	12.25	-1.0	-1.0	-1.0	-1	-1.0	-1.0	1.0	-1.0	-1.0	1.0									1.0			13.9										0.0			14.52
2023-05-23 07:00:00	200	15.7	15.7	15.7	15.7	15.27	FVI.MI	12.83	12.83	12.83	12.83	14.52	12.25	-1.0	-1.0	-1.0	-1	-1.0	-1.0	1.0	-1.0	-1.0	1.0									1.0			13.9										0.0			14.52
2023-05-24 07:00:00	2000	16.9	16.0	16.0	16.5	16.05	FVI.MI	13.4	14.15	13.4	13.82	14.52	12.25	-1.0	1.0	1.0	1	-1.0	-1.0	1.0	-1.0	-1.0	1.0	16.9		16.9						1.0			13.9										0.0			14.52
