date	volume	high	low	open	close	adj_close	ticker	ropen	rhigh	rlow	rclose	rhi_100	rlo_100	rbo_100	rtt_50	rtt_20	rtt_5020	rema_50100	rema_100150	rema_50100150	rsma_50100	rsma_100150	rsma_50100150	hi1	lo1	hi2	lo2	hi3	lo3	hi4	lo4	rt	rg	flr	clg	rg_ch	rh1	rl1	rh2	rl2	rh3	rl3	rh4	rl4	rrt	rrg	rflr	rclg	rrg_ch
2017-07-21 07:00:00	56600	11.25	10.9	11.1	11.19	9.4	SIT.MI	11.1	11.25	10.9	11.19						0																																
2017-07-24 07:00:00	18800	11.35	11.0	11.33	11.24	9.44	SIT.MI	11.26	11.28	10.94	11.17						0							11.35													11.28												
2017-07-25 07:00:00	41600	11.23	10.7	11.15	11.21	9.42	SIT.MI	11.02	11.1	10.57	11.08						0								10.7													10.57											
2017-07-26 07:00:00	13000	11.25	10.92	10.92	11.25	9.45	SIT.MI	10.73	11.05	10.73	11.05						0																																
2017-07-27 07:00:00	18000	11.49	11.0	11.29	11.49	9.65	SIT.MI	11.06	11.26	10.78	11.26						0																																
2017-07-28 07:00:00	14800	11.4	11.18	11.18	11.4	9.58	SIT.MI	11.06	11.28	11.06	11.28						0																																
2017-07-31 07:00:00	4800	11.49	11.3	11.37	11.49	9.65	SIT.MI	11.22	11.34	11.15	11.34						0																				11.34		11.34										
2017-08-01 07:00:00	2200	11.5	11.4	11.4	11.5	9.66	SIT.MI	11.18	11.28	11.18	11.28						0							11.5																									
2017-08-02 07:00:00	4000	11.4	11.37	11.37	11.4	9.58	SIT.MI	11.17	11.2	11.17	11.2						0								11.37																								
2017-08-03 07:00:00	7000	11.59	11.19	11.33	11.59	9.74	SIT.MI	11.02	11.28	10.89	11.28						0																																
2017-08-04 07:00:00	1600	11.6	11.37	11.37	11.51	9.67	SIT.MI	10.99	11.21	10.99	11.12						0																																
2017-08-07 07:00:00	1200	11.58	11.45	11.58	11.45	9.62	SIT.MI	11.14	11.14	11.02	11.02						0																					11.02											
2017-08-08 07:00:00	21400	11.55	11.48	11.48	11.55	9.7	SIT.MI	11.04	11.11	11.04	11.11						0							11.55		11.55																							
2017-08-09 07:00:00	13400	11.54	11.3	11.54	11.5	9.66	SIT.MI	11.2	11.2	10.97	11.16						0								11.3																								
2017-08-10 07:00:00	11400	11.54	11.47	11.5	11.47	9.64	SIT.MI	11.25	11.28	11.22	11.22						0							11.54													11.28												
2017-08-11 07:00:00	248200	11.35	11.01	11.24	11.34	9.53	SIT.MI	11.16	11.27	10.93	11.26						0								11.01		11.01											10.93		10.93									
2017-08-14 07:00:00	2600	11.47	11.34	11.34	11.47	9.64	SIT.MI	11.07	11.2	11.07	11.2						0																				11.2												
2017-08-16 07:00:00	2400	11.5	11.4	11.49	11.4	9.58	SIT.MI	11.08	11.09	10.99	10.99						0																					10.99											
2017-08-17 07:00:00	2200	11.44	11.42	11.42	11.44	9.61	SIT.MI	11.11	11.13	11.11	11.13						0																																
2017-08-18 07:00:00	0	11.44	11.44	11.44	11.44	9.61	SIT.MI	11.12	11.12	11.12	11.12						0																																
2017-08-21 07:00:00	3400	11.48	11.48	11.48	11.48	9.65	SIT.MI	11.19	11.19	11.19	11.19						0							11.48													11.19												
2017-08-22 07:00:00	800	11.46	11.35	11.45	11.35	9.54	SIT.MI	11.17	11.18	11.07	11.07						0																																
2017-08-23 07:00:00	600	11.19	11.17	11.17	11.19	9.4	SIT.MI	10.95	10.97	10.95	10.97						0								11.17																								
2017-08-24 07:00:00	1600	11.24	11.09	11.09	11.2	9.41	SIT.MI	10.82	10.97	10.82	10.93						0																					10.82											
2017-08-25 07:00:00	0	11.2	11.2	11.2	11.2	9.41	SIT.MI	10.92	10.92	10.92	10.92						0							11.2																									
2017-08-28 07:00:00	0	11.2	11.2	11.2	11.2	9.41	SIT.MI	10.93	10.93	10.93	10.93						0																																
2017-08-29 07:00:00	3600	11.25	11.04	11.04	11.25	9.45	SIT.MI	10.93	11.14	10.93	11.14						0								11.04																								
2017-08-30 07:00:00	6000	11.39	11.3	11.3	11.38	9.56	SIT.MI	11.14	11.23	11.14	11.22						0							11.39													11.23		11.23										
2017-08-31 07:00:00	2600	11.4	11.25	11.39	11.33	9.52	SIT.MI	11.14	11.15	11.01	11.09						0																																
2017-09-01 07:00:00	4600	11.4	11.21	11.4	11.34	9.53	SIT.MI	11.06	11.06	10.87	11.0						0																																
2017-09-04 07:00:00	1600	11.3	11.11	11.11	11.3	9.49	SIT.MI	10.81	10.99	10.81	10.99					-1.0	0								11.11													10.81											
2017-09-05 07:00:00	1800	11.39	11.39	11.39	11.39	9.57	SIT.MI	11.11	11.11	11.11	11.11					-1.0	0							11.39													11.11												
2017-09-06 07:00:00	14200	11.37	11.21	11.3	11.34	9.53	SIT.MI	10.98	11.05	10.9	11.02					-1.0	0																					10.9											
2017-09-07 07:00:00	800	11.3	11.3	11.3	11.3	9.49	SIT.MI	11.03	11.03	11.03	11.03					-1.0	0								11.3												11.03												
2017-09-08 07:00:00	400	11.3	11.3	11.3	11.3	9.49	SIT.MI	11.0	11.0	11.0	11.0					-1.0	0																																
2017-09-11 07:00:00	3000	11.4	11.39	11.39	11.39	9.57	SIT.MI	10.91	10.92	10.91	10.91					-1.0	0							11.4																									
2017-09-12 07:00:00	2400	11.4	11.28	11.4	11.35	9.54	SIT.MI	10.87	10.87	10.76	10.82					-1.0	0								11.28													10.76		10.76									
2017-09-13 07:00:00	800	11.49	11.45	11.45	11.48	9.65	SIT.MI	10.92	10.96	10.92	10.95					-1.0	0																																
2017-09-14 07:00:00	21400	11.59	11.45	11.49	11.59	9.74	SIT.MI	10.93	11.03	10.9	11.03					-1.0	0																																
2017-09-15 07:00:00	1400	11.59	11.5	11.5	11.59	9.74	SIT.MI	10.97	11.05	10.97	11.05					-1.0	0							11.59													11.05												
2017-09-18 07:00:00	7000	11.6	11.45	11.51	11.6	9.75	SIT.MI	10.91	11.0	10.85	11.0					-1.0	0								11.45																								
2017-09-19 07:00:00	2000	11.6	11.5	11.5	11.6	9.75	SIT.MI	10.87	10.97	10.87	10.97					-1.0	0																					10.87											
2017-09-20 07:00:00	4400	11.75	11.6	11.62	11.6	9.75	SIT.MI	11.02	11.14	11.0	11.0					-1.0	0																				11.14		11.14										
2017-09-21 07:00:00	14000	11.8	11.69	11.7	11.69	9.82	SIT.MI	11.03	11.12	11.02	11.02					-1.0	0							11.8																									
2017-09-22 07:00:00	47600	11.85	11.5	11.8	11.63	9.77	SIT.MI	11.1	11.15	10.82	10.94					-1.0	0																																
2017-09-25 07:00:00	11200	11.65	11.4	11.48	11.5	9.66	SIT.MI	10.87	11.03	10.8	10.89					-1.0	0								11.4													10.8											
2017-09-26 07:00:00	8800	11.6	11.46	11.46	11.6	9.75	SIT.MI	10.83	10.96	10.83	10.96					-1.0	0																				10.96												
2017-09-27 07:00:00	37000	11.8	11.45	11.79	11.63	9.77	SIT.MI	11.05	11.06	10.73	10.9					-1.0	0							11.8																									
